dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
yacht,outer_4,cart,5,0.1,3,20,20,quantile,1,0.9891079767912864,2.5047176975936285,0.0008289813995361328,1.0440011452305806,0.9955575557158809,2.1282850173734533,0.9896076271945866,12
yacht,outer_4,cart,5,0.08,3,20,20,quantile,1,0.9888912129798356,2.5464003957834205,0.0008747577667236328,0.8752310724524812,0.9962757078448978,1.9219224599057936,0.9906152913996982,14
yacht,outer_4,cart,5,0.05,3,20,20,quantile,1,0.9887054896188014,2.5886427768949325,0.0008401870727539062,0.634239111101139,0.9973011792882146,1.5112882435866728,0.9926204099941586,18
yacht,outer_4,cart,5,0.03,3,20,20,quantile,1,0.9888697368175275,2.553655839080694,0.0008156299591064453,0.42876543771905096,0.9981755129515666,1.1891908796966622,0.9941932049242835,23
yacht,outer_4,cart,5,0.01,3,20,20,quantile,1,0.9886887687009646,2.5803628117671695,0.0008180141448974609,0.33421010218942754,0.9985778657763461,1.0680182678379753,0.9947848883435444,27
yacht,outer_4,cart,5,0.008,3,20,20,quantile,1,0.988673518113082,2.584503273614559,0.0008187294006347656,0.3250277617228765,0.9986169385648261,0.9041978596747101,0.9955848200918159,28
yacht,outer_4,cart,5,0.005,3,20,20,quantile,1,0.9886737469318758,2.5838200052261038,0.0008130073547363281,0.31841716793070385,0.9986450680307187,0.9029008196018504,0.9955911535123262,29
yacht,outer_4,cart,5,0.003,3,20,20,quantile,1,0.9886956778910552,2.5761324463183866,0.0008099079132080078,0.31360684404406414,0.998665536969812,0.9732618851756214,0.9952475818485407,30
yacht,outer_4,cart,5,0.001,3,20,20,quantile,1,0.9887607202701997,2.561392290632975,0.0008137226104736328,0.31360684404406414,0.998665536969812,0.9732618851756214,0.9952475818485407,30
yacht,outer_4,cart,5,0.0005,3,20,20,quantile,1,0.9887342119312486,2.5685891781831756,0.0008299350738525391,0.31360684404406414,0.998665536969812,0.9732618851756214,0.9952475818485407,30
yacht,outer_4,cart,5,0.0001,3,20,20,quantile,1,0.9887346534550203,2.5684920575869694,0.0008111000061035156,0.31360684404406414,0.998665536969812,0.9732618851756214,0.9952475818485407,30
