dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auction,outer_3,guide,5,2.0,3,20,20,quantile,1,-0.0010401809266666667,107412542.33333333,0.078111,107349578.0,0.0,108660360.0,-0.003530881,1
auction,outer_3,guide,5,4.0,3,20,20,quantile,1,0.8403003666666665,17141880.666666668,0.070799,17002573.0,0.8416,13705150.0,0.8734263,4
auction,outer_3,guide,5,6.0,3,20,20,quantile,1,0.8596678666666667,15067757.333333334,0.082774,14278140.0,0.867,14798079.0,0.8633326,6
auction,outer_3,guide,5,8.0,3,20,20,quantile,1,0.8776503,13139877.0,0.079248,12478013.0,0.8838,13077209.0,0.8792257,8
auction,outer_3,guide,5,10.0,3,20,20,quantile,1,0.8736571666666667,13564162.0,0.09565,12478013.0,0.8838,13077209.0,0.8792257,8
auction,outer_3,guide,5,12.0,3,20,20,quantile,1,0.8908058333333333,11727884.333333334,0.079827,10167720.0,0.9053,11211006.0,0.8964609,12
auction,outer_3,guide,5,14.0,3,20,20,quantile,1,0.8900552333333334,11809816.0,0.080208,10063884.0,0.9063,10994186.0,0.8984634,14
auction,outer_3,guide,5,16.0,3,20,20,quantile,1,0.8904039999999999,11774195.666666666,0.088092,10026633.0,0.9066,10961575.0,0.8987646,16
auction,outer_3,guide,5,20.0,3,20,20,quantile,1,0.8910499000000001,11705195.666666666,0.077579,9995477.0,0.9069,10941511.0,0.8989499,20
auction,outer_3,guide,5,24.0,3,20,20,quantile,1,0.8911071333333332,11699072.666666666,0.073358,9990635.0,0.9069,10940505.0,0.8989592,24
auction,outer_3,guide,5,28.0,3,20,20,quantile,1,0.89114,11695473.666666666,0.078505,9989649.0,0.9069,10939187.0,0.8989713,28
auction,outer_3,guide,5,32.0,3,20,20,quantile,1,0.8911403666666665,11695429.333333334,0.08834,9989606.0,0.9069,10939092.0,0.8989722,30
