dataset,outer,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auction,outer_0,claritree,4,0.1,0.1,3,1634,quantile,0,0.806915086509282,20616603.932979006,89523045991.8075,0.4845142364501953,20351123.948674634,0.8090031761150436,21939976.36462359,0.8036516231878774,3
auction,outer_0,claritree,4,0.1,0.01,3,1634,quantile,0,0.8608639687971978,14848766.722818151,79715190748.09152,0.4579508304595947,14521194.97969515,0.8637174965308698,16729082.490519067,0.8502857004957456,3
auction,outer_0,claritree,4,0.1,0.001,3,1634,quantile,0,0.8712149584490474,13733144.223474776,74869773354.48099,0.399381160736084,13377141.866376877,0.8744545207635642,15949621.390580846,0.8572613653377477,3
auction,outer_0,claritree,4,0.1,0.0001,3,1634,quantile,0,0.8713488486573432,13716312.146945104,74134221297.13695,0.3912062644958496,13351695.557936791,0.8746933362758628,15975571.962418647,0.8570291247658792,3
auction,outer_0,claritree,4,0.1,1e-05,3,1634,quantile,0,0.871339521114974,13717024.024838602,74056731154.83029,0.39046716690063477,13351414.20072323,0.874695976834404,15980630.076778743,0.856983857964866,3
auction,outer_0,claritree,4,0.08,0.1,3,1634,quantile,0,0.8712964767095954,13734259.753491774,78587956488.08803,0.5007491111755371,13460154.43859001,0.8736754415502876,15985653.600454405,0.8569389007277568,4
auction,outer_0,claritree,4,0.08,0.01,3,1634,quantile,0,0.8608639687971978,14848766.722818151,69268817078.9155,0.4705333709716797,14521194.97969515,0.8637174965308698,16729082.490519067,0.8502857004957456,3
auction,outer_0,claritree,4,0.08,0.001,3,1634,quantile,0,0.8712149584490474,13733144.223474776,64423399685.304955,0.45989990234375,13377141.866376877,0.8744545207635642,15949621.390580846,0.8572613653377477,3
auction,outer_0,claritree,4,0.08,0.0001,3,1634,quantile,0,0.8713488486573432,13716312.146945104,63687847627.960915,0.4539213180541992,13351695.557936791,0.8746933362758628,15975571.962418647,0.8570291247658792,3
auction,outer_0,claritree,4,0.08,1e-05,3,1634,quantile,0,0.871339521114974,13717024.024838602,63610357485.654274,0.45264101028442383,13351414.20072323,0.874695976834404,15980630.076778743,0.856983857964866,3
auction,outer_0,claritree,4,0.05,0.1,3,1634,quantile,0,0.8712964767095954,13734259.753491774,57695209149.735954,0.5158402919769287,13460154.43859001,0.8736754415502876,15985653.600454405,0.8569389007277568,4
