dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
walmart,outer_2,streed,5,0.1,3,20,20,-0.0015788764333931244,319669166435.957,0.15761208534240723,319395025627.7259,-2.220446049250313e-16,314721262819.9765,-6.786390742696824e-06,1
walmart,outer_2,streed,5,0.08,3,20,20,-0.0015788764333931244,319669166435.957,3.666715621948242,319395025627.7259,-2.220446049250313e-16,314721262819.9765,-6.786390742696824e-06,1
walmart,outer_2,streed,5,0.05,3,20,20,-0.0015788764333931244,319669166435.957,81.47694134712219,319395025627.7259,-2.220446049250313e-16,314721262819.9765,-6.786390742696824e-06,1
walmart,outer_2,streed,5,0.03,3,20,20,0.004322565447072398,317880374608.5324,147.39294719696045,319395025627.7259,-2.220446049250313e-16,314721262819.9765,-6.786390742696824e-06,1
walmart,outer_2,streed,5,0.01,3,20,20,0.10640788872923428,285125460718.2069,199.33384680747986,280718602991.39606,0.12109275202491576,274380758097.3213,0.12817260043434875,8
walmart,outer_2,streed,5,0.008,3,20,20,0.10698179190466765,284936867328.1181,204.39437580108643,280718602991.39606,0.12109275202491576,274380758097.3213,0.12817260043434875,8
walmart,outer_2,streed,5,0.005,3,20,20,0.14842340448155897,271533302639.84103,211.40069794654846,266268570747.00516,0.16633463459960962,263331018575.05496,0.16328244465366648,15
walmart,outer_2,streed,5,0.003,3,20,20,0.17058000105463256,264391430723.801,209.9878203868866,248372399214.67575,0.22236610064125184,246758557336.3717,0.21594038570724083,27
walmart,outer_2,streed,5,0.001,3,20,20,0.1839670663557157,260211653416.21387,210.15638756752014,244128355188.70883,0.2356538593269918,250534354518.53653,0.20394303042095474,32
walmart,outer_2,streed,5,0.0005,3,20,20,0.1839670663557157,260211653416.21387,209.2479076385498,244128355188.70883,0.2356538593269918,250534354518.53653,0.20394303042095474,32
walmart,outer_2,streed,5,0.0001,3,20,20,0.1839670663557157,260211653416.21387,208.71155619621277,244128355188.70883,0.2356538593269918,250534354518.53653,0.20394303042095474,32
