dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
california_housing,outer_1,claritree,5,0.1,3,20,20,quantile,1,0.4498965064252898,7357955306.437736,185800411956318.7,17.651206731796265,7354695242.078123,0.45005116474775153,7187740964.547857,0.45246510219623837,3
california_housing,outer_1,claritree,5,0.08,3,20,20,quantile,1,0.4498965064252898,7357955306.437736,172684299250466.7,17.915536880493164,7354695242.078123,0.45005116474775153,7187740964.547857,0.45246510219623837,3
california_housing,outer_1,claritree,5,0.05,3,20,20,quantile,1,0.5083965789179274,6576108037.638309,150953521066630.7,20.77531361579895,6560207107.573494,0.5094591768830165,6555791569.236707,0.5006046149145582,4
california_housing,outer_1,claritree,5,0.03,3,20,20,quantile,1,0.5083965789179274,6576108037.638309,133465370792161.38,21.955851554870605,6560207107.573494,0.5094591768830165,6555791569.236707,0.5006046149145582,4
california_housing,outer_1,claritree,5,0.01,3,20,20,quantile,1,0.5890631953221145,5496005276.34106,107971780628393.1,22.792378664016724,5401787077.544131,0.5960802706575987,5386163662.16865,0.5897024413002954,9
california_housing,outer_1,claritree,5,0.008,3,20,20,quantile,1,0.6100850730037862,5214948387.892684,104032737652875.6,23.111128330230713,5294542235.306965,0.6040995255871171,5305595960.448236,0.5958397838318853,10
california_housing,outer_1,claritree,5,0.005,3,20,20,quantile,1,0.6206413740801132,5075032591.379348,97474681299949.6,23.411466360092163,5294542235.306965,0.6040995255871171,5305595960.448236,0.5958397838318853,10
california_housing,outer_1,claritree,5,0.003,3,20,20,quantile,1,0.640253849769332,4811655624.696346,91650339719057.17,23.50047469139099,4884732551.309504,0.6347431282071239,4884653860.512165,0.627905559547315,18
california_housing,outer_1,claritree,5,0.001,3,20,20,quantile,1,0.6492210511643244,4692112586.545102,82849765687533.5,23.015177011489868,4653928022.520068,0.6520015838739869,4692071819.1899605,0.6425757304444413,31
california_housing,outer_1,claritree,5,0.0005,3,20,20,quantile,1,0.6479902416561264,4708791059.483144,79375741170585.39,23.057051420211792,4641998722.356318,0.652893599724337,4688026689.302621,0.6428838731265986,32
california_housing,outer_1,claritree,5,0.0001,3,20,20,quantile,1,0.6479902416561264,4708791059.483144,76577637126670.3,23.017168521881104,4641998722.356318,0.652893599724337,4688026689.302621,0.6428838731265986,32
