dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
airfoil,outer_1,guide,5,2.0,3,20,20,quantile,1,-0.004372197233333333,47.632023333333336,0.056015,47.51509,0.0,47.74518,-0.0007169084,1
airfoil,outer_1,guide,5,4.0,3,20,20,quantile,1,0.3519988666666667,30.757943333333333,0.04225,28.85864,0.3926,29.12813,0.3894879,4
airfoil,outer_1,guide,5,6.0,3,20,20,quantile,1,0.4095067666666667,28.01527,0.049169,27.53987,0.4204,28.17804,0.4094015,5
airfoil,outer_1,guide,5,8.0,3,20,20,quantile,1,0.4560623666666667,25.798473333333334,0.055889,24.94721,0.475,25.00314,0.4759457,7
airfoil,outer_1,guide,5,10.0,3,20,20,quantile,1,0.5031337666666666,23.602120000000003,0.047682,21.95913,0.5378,21.85262,0.5419793,10
airfoil,outer_1,guide,5,12.0,3,20,20,quantile,1,0.5401482,21.827286666666666,0.048711,20.62935,0.5658,20.66533,0.5668642,12
airfoil,outer_1,guide,5,14.0,3,20,20,quantile,1,0.5645783,20.656156666666664,0.045381,19.494,0.5897,19.55136,0.5902126,14
airfoil,outer_1,guide,5,16.0,3,20,20,quantile,1,0.5798156333333333,19.92998,0.051691,18.49618,0.6107,18.42478,0.6138251,16
airfoil,outer_1,guide,5,20.0,3,20,20,quantile,1,0.5967681666666667,19.123639999999998,0.055891,17.34575,0.6349,16.85164,0.6467974,20
airfoil,outer_1,guide,5,24.0,3,20,20,quantile,1,0.6119077333333333,18.405096666666665,0.058549,16.78071,0.6468,16.77947,0.64831,24
airfoil,outer_1,guide,5,28.0,3,20,20,quantile,1,0.6156302333333333,18.224933333333336,0.05463,16.49072,0.6529,16.35925,0.6571177,28
airfoil,outer_1,guide,5,32.0,3,20,20,quantile,1,0.6155652333333332,18.22811666666667,0.059536,16.44065,0.654,16.41988,0.6558469,29
