dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
energe_h,outer_0,pilot,4,614.0,3,614.0,,,0.9382598963139718,6.341378144919815,0.0252027511596679,3.576915624098276,0.96548925848669,4.438162969875662,0.9523656280658898,15.0,full,614.0,0,1.0,2.0,
energe_h,outer_0,pilot,4,614.0,3,307.0,,,0.9382598963139718,6.341378144919815,0.0246696472167968,3.576915624098276,0.96548925848669,4.438162969875662,0.9523656280658898,15.0,full,307.0,1,2.0,4.0,
energe_h,outer_0,pilot,4,614.0,3,153.0,,,0.9382598963139718,6.341378144919815,0.0339627265930175,3.576915624098276,0.96548925848669,4.438162969875662,0.9523656280658898,15.0,full,153.0,2,5.0,10.0,
energe_h,outer_0,pilot,4,614.0,3,76.0,,,0.9381812391361986,6.349878398864159,0.0239651203155517,3.580683211958904,0.9654529081042792,4.445784398229684,0.9522838280158806,15.0,full,76.0,3,9.0,18.0,
energe_h,outer_0,pilot,4,614.0,3,64.0,,,0.938174838561327,6.350568721569999,0.0239908695220947,3.580683211958904,0.9654529081042792,4.445784398229684,0.9522838280158806,15.0,full,64.0,4,10.0,20.0,
energe_h,outer_0,pilot,4,614.0,3,32.0,,,0.9360363849049276,6.579688228822955,0.0224926471710205,3.613017144087936,0.9651409443648228,4.454599423244835,0.95218921720888,14.0,full,32.0,5,20.0,40.0,
energe_h,outer_0,pilot,4,614.0,3,24.0,,,0.9264236834680184,7.568973914647681,0.0207958221435546,3.6514047944768575,0.9647705732353083,4.508529813237705,0.9516103875730804,13.0,full,24.0,6,26.0,52.0,
energe_h,outer_0,pilot,4,614.0,3,20.0,,,0.9218249432230596,8.051258885799315,0.0177032947540283,4.103230618562871,0.9604112743692632,5.211770428663288,0.9440625743761052,11.0,full,20.0,7,31.0,62.0,
energe_h,outer_0,pilot,4,614.0,3,16.0,,,0.913507045920156,8.918433253486873,0.0148022174835205,5.56443552828405,0.946313299958676,7.041739379316734,0.9244216954325044,9.0,full,16.0,8,39.0,78.0,
energe_h,outer_0,pilot,4,614.0,3,14.0,,,0.9116171889126312,9.129165140419168,0.0147418975830078,5.937695329417444,0.9427120205694056,7.752491425567316,0.9167932627783112,9.0,full,14.0,9,44.0,88.0,
energe_h,outer_0,pilot,4,614.0,3,12.0,,,0.9067438707118904,9.61247261913804,0.0147035121917724,5.937695329417444,0.9427120205694056,7.752491425567316,0.9167932627783112,9.0,full,12.0,10,52.0,104.0,
energe_h,outer_0,pilot,4,614.0,3,10.0,,,0.8977474964391243,10.599783843856931,0.0100507736206054,8.565694037389887,0.9173566044401776,8.933333549314227,0.9041193989973242,6.0,full,10.0,11,62.0,124.0,
energe_h,outer_0,pilot,4,614.0,3,8.0,,,0.8686000050480668,13.548174526349955,0.0099720954895019,8.565694037389886,0.9173566044401776,8.933333549314202,0.9041193989973244,6.0,full,8.0,12,77.0,154.0,
energe_h,outer_0,pilot,4,614.0,3,6.0,,,0.8416431849688154,16.372630468012492,0.0069563388824462,10.64803656796883,0.8972657797277278,11.98429501418285,0.8713737260329397,4.0,full,6.0,13,103.0,206.0,
