dataset,outer,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
airfoil,outer_0,greedy,4,0.1,0.1,3,20,quantile,0,0.6282216947123984,17.25950327048103,36261.89764681892,0.0072424411773681,16.949848122702075,0.6355903434340354,19.618045486332047,0.6206772382294725,2.0
airfoil,outer_0,greedy,4,0.1,0.01,3,20,quantile,0,0.6494484437128044,16.272724817672366,31069.700795407087,0.0044527053833007,15.923274900029432,0.6576609362090176,17.964172489040067,0.6526555346090773,2.0
airfoil,outer_0,greedy,4,0.1,0.001,3,20,quantile,0,0.6496474384441239,16.262846454590065,30302.43941881985,0.0044572353363037,15.816383602409472,0.6599590229395652,17.735634305296156,0.6570744118661496,2.0
airfoil,outer_0,greedy,4,0.1,0.0001,3,20,quantile,0,0.6407995041503876,16.682429953646317,30197.774645749232,0.0044577121734619,15.809954645333445,0.6600972409355728,17.704882347637824,0.6576690132762102,2.0
airfoil,outer_0,greedy,4,0.1,1e-05,3,20,quantile,0,0.6405693115597736,16.693337459557114,30186.48793199462,0.0044894218444824,15.809865199898857,0.6600991639486797,17.701933083509637,0.6577260384785972,2.0
airfoil,outer_0,greedy,4,0.08,0.1,3,20,quantile,0,0.6282216947123984,17.25950327048103,34025.54445733643,0.0071983337402343,16.949848122702075,0.6355903434340354,19.618045486332047,0.6206772382294725,2.0
airfoil,outer_0,greedy,4,0.08,0.01,3,20,quantile,0,0.6494484437128044,16.272724817672366,28833.34760592459,0.0062394142150878,15.923274900029432,0.6576609362090176,17.964172489040067,0.6526555346090773,2.0
airfoil,outer_0,greedy,4,0.08,0.001,3,20,quantile,0,0.6496474384441239,16.262846454590065,28066.08622933736,0.0051569938659667,15.816383602409472,0.6599590229395652,17.735634305296156,0.6570744118661496,2.0
airfoil,outer_0,greedy,4,0.08,0.0001,3,20,quantile,0,0.6657146911748969,15.495253649153735,27961.421456266737,0.0051534175872802,15.809954645333445,0.6600972409355728,17.704882347637824,0.6576690132762102,2.0
airfoil,outer_0,greedy,4,0.08,1e-05,3,20,quantile,0,0.6655892765546412,15.50116862085158,27874.40338967866,0.0051746368408203,12.016497333351587,0.741653870012706,14.176707745337865,0.7258876813940645,3.0
airfoil,outer_0,greedy,4,0.05,0.1,3,20,quantile,0,0.6282216947123984,17.25950327048103,30671.01467311268,0.0078053474426269,16.949848122702075,0.6355903434340354,19.618045486332047,0.6206772382294725,2.0
airfoil,outer_0,greedy,4,0.05,0.01,3,20,quantile,0,0.6494484437128044,16.272724817672366,25478.817821700843,0.0074198246002197,15.923274900029432,0.6576609362090176,17.964172489040067,0.6526555346090773,2.0
airfoil,outer_0,greedy,4,0.05,0.001,3,20,quantile,0,0.7248830367475545,12.767445994795006,23637.82351162683,0.0065245628356933,12.236012753313886,0.7369344449051587,14.674794261442855,0.7162569792417406,3.0
airfoil,outer_0,greedy,4,0.05,0.0001,3,20,quantile,0,0.7236077856636572,12.830380661339303,22948.78874596828,0.0065469741821289,12.022140726561965,0.7415325410800352,14.227550256922472,0.7249046210824213,3.0
airfoil,outer_0,greedy,4,0.05,1e-05,3,20,quantile,0,0.7234719981344798,12.836902838555403,22842.60871334304,0.0064814090728759,12.016497333351587,0.741653870012706,14.176707745337865,0.7258876813940645,3.0
airfoil,outer_0,greedy,4,0.03,0.1,3,20,quantile,0,0.628539005554026,17.24543067373354,28434.661483630185,0.0082762241363525,16.949848122702075,0.6355903434340354,19.618045486332047,0.6206772382294725,2.0
airfoil,outer_0,greedy,4,0.03,0.01,3,20,quantile,0,0.7151813406500551,13.21079916638012,22234.580346682487,0.0081546306610107,13.20310623419008,0.7161426241949035,15.756008162039691,0.6953512757084903,3.0
airfoil,outer_0,greedy,4,0.03,0.001,3,20,quantile,0,0.7377142728258375,12.158808552299696,20283.293727403085,0.0072772502899169,12.236012753313886,0.7369344449051587,14.674794261442855,0.7162569792417406,3.0
airfoil,outer_0,greedy,4,0.03,0.0001,3,20,quantile,0,0.7694183276764955,10.69596791072899,19122.793077440736,0.0069661140441894,8.748173381056644,0.8119205060545309,11.586682239330608,0.7759668612328134,5.0
airfoil,outer_0,greedy,4,0.03,1e-05,3,20,quantile,0,0.7688872228019626,10.720954316291838,18912.10766249,0.0071487426757812,8.736123930128514,0.812179560663324,11.542083125866862,0.7768292029428157,5.0
airfoil,outer_0,greedy,4,0.01,0.1,3,20,quantile,0,0.7180016649662914,13.06408638116767,23660.46150672513,0.0085783004760742,12.479931211738638,0.7316903718597128,15.46475446257856,0.7009827825643823,7.0
airfoil,outer_0,greedy,4,0.01,0.01,3,20,quantile,0,0.7801066816528942,10.216800684513176,16726.249655830434,0.0086216926574707,9.39519941348862,0.7980099074131204,12.220974573130777,0.7637025650777973,7.0
airfoil,outer_0,greedy,4,0.01,0.001,3,20,quantile,0,0.8089246494247343,8.873826679627468,13954.270953145402,0.0085136890411376,7.1125837427976855,0.8470845177935211,9.502993460690137,0.8162558177822734,8.0
airfoil,outer_0,greedy,4,0.01,0.0001,3,20,quantile,0,0.8314884098476591,7.835166609730674,12602.190389222164,0.0084872245788574,6.035817393880918,0.8702342270162841,6.780907440986339,0.8688884405117072,9.0
airfoil,outer_0,greedy,4,0.01,1e-05,3,20,quantile,0,0.8335964398343031,7.735507823926704,12022.25501315201,0.008357286453247,5.223028159680048,0.8877086163766789,6.475010705045116,0.8748030763389437,10.0
airfoil,outer_0,greedy,4,0.008,0.1,3,20,quantile,0,0.7156617982461043,13.1678584446344,22877.737890406253,0.0085973739624023,12.479931211738638,0.7316903718597128,15.46475446257856,0.7009827825643823,7.0
airfoil,outer_0,greedy,4,0.008,0.01,3,20,quantile,0,0.7823891714924286,10.115573260554855,15759.900551405302,0.0086193084716796,8.418113656194866,0.8190165549460866,11.529643373594276,0.7770697305321245,9.0
airfoil,outer_0,greedy,4,0.008,0.001,3,20,quantile,0,0.8213341095024115,8.299958555309493,13047.730237336424,0.0084466934204101,6.60925290745346,0.8579057720914394,9.240555437315436,0.8213301620073108,10.0
airfoil,outer_0,greedy,4,0.008,0.0001,3,20,quantile,0,0.8406214260032322,7.40037220075691,11533.92023550925,0.0084798336029052,5.503584283247597,0.8816768596378208,6.0792592022080125,0.8824550900492593,10.0
airfoil,outer_0,greedy,4,0.008,1e-05,3,20,quantile,0,0.8464915952540858,7.135701385960869,10904.07841841076,0.0083558559417724,5.223028159680048,0.8877086163766789,6.475010705045116,0.8748030763389437,10.0
airfoil,outer_0,greedy,4,0.005,0.1,3,20,quantile,0,0.7132239100180687,13.28402065262739,21446.296765250925,0.0086493492126464,11.60443229576593,0.7505129746927244,15.130281121686115,0.7074499584863838,10.0
airfoil,outer_0,greedy,4,0.005,0.01,3,20,quantile,0,0.8113712928437508,8.757705042824579,14037.155024394706,0.0086109638214111,7.628451306413049,0.835993732771158,10.414012951097154,0.7986408912918272,11.0
airfoil,outer_0,greedy,4,0.005,0.001,3,20,quantile,0,0.8366701434412961,7.578959621773204,11313.043064246776,0.0086159706115722,6.088441083106149,0.8691028551963729,8.131100004129616,0.8427819268770866,12.0
airfoil,outer_0,greedy,4,0.005,0.0001,3,20,quantile,0,0.8584132845289112,6.5869382390960505,9729.418353582732,0.0086104869842529,4.9121563759825415,0.8943921382060885,6.044893746350311,0.8831195598933387,12.0
airfoil,outer_0,greedy,4,0.005,1e-05,3,20,quantile,0,0.8611103066770366,6.462684486093342,9073.438829216531,0.0084757804870605,4.627097081914566,0.90052070990185,6.424033699729228,0.8757887371407135,12.0
airfoil,outer_0,greedy,4,0.003,0.1,3,20,quantile,0,0.7143135476435036,13.232250745610177,20234.19019533252,0.0086140632629394,11.588141930297764,0.7508632059421501,15.431329544862566,0.7016290667270333,11.0
airfoil,outer_0,greedy,4,0.003,0.01,3,20,quantile,0,0.8196068659367501,8.380485883938114,12796.745262906055,0.0086359977722167,7.425345010770353,0.8403603733985987,10.210093729776244,0.8025837510564982,12.0
airfoil,outer_0,greedy,4,0.003,0.001,3,20,quantile,0,0.8456356902402694,7.171429310520273,9817.871480360662,0.0086004734039306,5.606542996692665,0.8794633206647642,8.233130581371261,0.8408091248274988,14.0
airfoil,outer_0,greedy,4,0.003,0.0001,3,20,quantile,0,0.8645746782159796,6.297215082692393,8296.684542403556,0.0086696147918701,4.524999995134334,0.902715724515588,5.640539341588016,0.8909379141557636,14.0
airfoil,outer_0,greedy,4,0.003,1e-05,3,20,quantile,0,0.8642575719753632,6.322911866386728,7705.489014406289,0.0085997581481933,4.457140783452124,0.9041746492118412,6.315616427623333,0.8778850284918314,13.0
