dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
california_housing,outer_0,pilot,4,5,3,16346.0,,,0.6468958573058696,4748004996.714074,0.4831011295318603,4736187162.540397,0.6478451026169738,4699742130.419517,0.6335210776430151,5.0,16346.0,0,1.0,2.0,
california_housing,outer_0,pilot,4,5,3,8173.0,,,0.6468958573058696,4748004996.714074,0.4972338676452636,4736187162.540397,0.6478451026169738,4699742130.419517,0.6335210776430151,5.0,8173.0,1,2.0,4.0,
california_housing,outer_0,pilot,4,5,3,4086.0,,,0.647063696286696,4745777662.582435,0.4965336322784424,4736187162.540397,0.6478451026169738,4699742130.419517,0.6335210776430151,5.0,4086.0,2,5.0,10.0,
california_housing,outer_0,pilot,4,5,3,2043.0,,,0.6453661445768809,4768527331.652631,0.5501194000244141,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3.0,2043.0,3,9.0,18.0,
california_housing,outer_0,pilot,4,5,3,1021.0,,,0.6453661445768809,4768527331.652631,0.5421340465545654,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3.0,1021.0,4,17.0,34.0,
california_housing,outer_0,pilot,4,5,3,510.0,,,0.6453661445768809,4768527331.652631,0.5876967906951904,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3.0,510.0,5,33.0,66.0,
california_housing,outer_0,pilot,4,5,3,255.0,,,0.6453661445768809,4768527331.652631,0.5533475875854492,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3.0,255.0,6,65.0,130.0,
california_housing,outer_0,pilot,4,5,3,127.0,,,0.6453661445768809,4768527331.652631,0.5368010997772217,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3.0,127.0,7,129.0,258.0,
california_housing,outer_0,pilot,4,5,3,64.0,,,0.6453661445768809,4768527331.652631,0.5351104736328125,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3.0,64.0,8,256.0,512.0,
california_housing,outer_0,pilot,4,5,3,32.0,,,0.6453661445768809,4768527331.652631,0.5342197418212891,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3.0,32.0,9,511.0,1022.0,
california_housing,outer_0,pilot,4,5,3,24.0,,,0.6453661445768809,4768527331.652631,0.5370752811431885,4775119596.555533,0.6449503168251645,4696012577.109267,0.6338119026798115,3.0,24.0,10,682.0,1364.0,
california_housing,outer_0,pilot,4,5,3,20.0,,,0.6453661445768809,4768527331.652631,0.5404503345489502,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3.0,20.0,11,818.0,1636.0,
california_housing,outer_0,pilot,4,5,3,16.0,,,0.6453661445768809,4768527331.652631,0.5426347255706787,4775119596.555533,0.6449503168251645,4696012577.109268,0.6338119026798115,3.0,16.0,12,1022.0,2044.0,
california_housing,outer_0,pilot,4,5,3,14.0,,,0.6453661445768809,4768527331.652631,0.5296576023101807,4791002188.899812,0.6437693810882044,4730435232.5703945,0.6311276750502982,3.0,14.0,13,1168.0,2336.0,
california_housing,outer_0,pilot,4,5,3,12.0,,,0.6453661445768809,4768527331.652631,0.5201864242553711,4791002188.899812,0.6437693810882044,4730435232.5703945,0.6311276750502982,3.0,12.0,14,1363.0,2726.0,
california_housing,outer_0,pilot,4,5,3,10.0,,,0.6453661445768809,4768527331.652631,0.5251965522766113,4791002188.899812,0.6437693810882044,4730435232.5703945,0.6311276750502982,3.0,10.0,15,1635.0,3270.0,
california_housing,outer_0,pilot,4,5,3,8.0,,,0.6412827670232477,4823440480.52288,0.5189173221588135,4791002188.899812,0.6437693810882044,4730435232.5703945,0.6311276750502982,3.0,8.0,16,2044.0,4088.0,
california_housing,outer_0,pilot,4,5,3,6.0,,,0.6412827670232477,4823440480.52288,0.7621071338653564,4766324729.17166,0.6456042512062974,4716556065.299301,0.6322099519334915,2.0,6.0,17,2725.0,5450.0,
california_housing,outer_0,pilot,4,5,3,4.0,,,0.5301561330097901,6317671511.179639,0.7597033977508545,4766324729.17166,0.6456042512062974,4716556065.299301,0.6322099519334915,2.0,4.0,18,4087.0,8174.0,
california_housing,outer_0,pilot,4,5,3,2.0,,,-0.0003688426908263,13451902787.46668,0.0311741828918457,13449158872.23632,0.0,12827902430.274471,-0.0003008097654697,1.0,2.0,19,8173.0,16346.0,
california_housing,outer_1,pilot,4,5,3,16346.0,,,0.6443844008084558,4757376463.55098,0.8096232414245605,4662077652.7761135,0.6513921936110965,4603085309.072831,0.6493543859306663,3.0,16346.0,0,1.0,2.0,
california_housing,outer_1,pilot,4,5,3,8173.0,,,0.6443844008084558,4757376463.55098,0.7884416580200195,4662077652.7761135,0.6513921936110965,4603085309.072831,0.6493543859306663,3.0,8173.0,1,2.0,4.0,
california_housing,outer_1,pilot,4,5,3,4086.0,,,0.6443884897136548,4757322099.7078285,0.7919409275054932,4662077652.7761135,0.6513921936110965,4603085309.072831,0.6493543859306663,3.0,4086.0,2,5.0,10.0,
california_housing,outer_1,pilot,4,5,3,2043.0,,,0.6435797920416662,4768004361.518973,0.8662552833557129,4683104617.140971,0.6498198980664511,4611760713.314406,0.648693526475902,2.0,2043.0,3,9.0,18.0,
california_housing,outer_1,pilot,4,5,3,1021.0,,,0.6435797920416662,4768004361.518971,0.8815498352050781,4683104617.140972,0.649819898066451,4611760713.314407,0.648693526475902,2.0,1021.0,4,17.0,34.0,
california_housing,outer_1,pilot,4,5,3,510.0,,,0.6435797920416662,4768004361.518973,0.8684051036834717,4683104617.140971,0.6498198980664511,4611760713.314407,0.648693526475902,2.0,510.0,5,33.0,66.0,
california_housing,outer_1,pilot,4,5,3,255.0,,,0.6435797920416662,4768004361.518973,0.8659026622772217,4683104617.140972,0.649819898066451,4611760713.314407,0.648693526475902,2.0,255.0,6,65.0,130.0,
california_housing,outer_1,pilot,4,5,3,127.0,,,0.6435797920416662,4768004361.518971,0.932330846786499,4683104617.140971,0.6498198980664511,4611760713.314406,0.648693526475902,2.0,127.0,7,129.0,258.0,
california_housing,outer_1,pilot,4,5,3,64.0,,,0.6435797920416662,4768004361.518973,0.8731672763824463,4683104617.140971,0.6498198980664511,4611760713.314407,0.648693526475902,2.0,64.0,8,256.0,512.0,
california_housing,outer_1,pilot,4,5,3,32.0,,,0.6435797920416662,4768004361.518973,0.872887134552002,4683104617.140971,0.6498198980664511,4611760713.314406,0.648693526475902,2.0,32.0,9,511.0,1022.0,
california_housing,outer_1,pilot,4,5,3,24.0,,,0.6435797920416662,4768004361.518971,0.8723595142364502,4683104617.140972,0.649819898066451,4611760713.314407,0.648693526475902,2.0,24.0,10,682.0,1364.0,
california_housing,outer_1,pilot,4,5,3,20.0,,,0.6435797920416662,4768004361.518973,0.9049839973449708,4683104617.140971,0.6498198980664511,4611760713.314406,0.648693526475902,2.0,20.0,11,818.0,1636.0,
california_housing,outer_1,pilot,4,5,3,16.0,,,0.6435797920416662,4768004361.518971,0.8973877429962158,4683104617.140971,0.6498198980664511,4611760713.314406,0.648693526475902,2.0,16.0,12,1022.0,2044.0,
california_housing,outer_1,pilot,4,5,3,14.0,,,0.6435797920416662,4768004361.518971,0.8793344497680664,4683104617.140972,0.649819898066451,4611760713.314406,0.648693526475902,2.0,14.0,13,1168.0,2336.0,
california_housing,outer_1,pilot,4,5,3,12.0,,,0.6435797920416662,4768004361.518973,0.8798291683197021,4683104617.140972,0.649819898066451,4611760713.314407,0.648693526475902,2.0,12.0,14,1363.0,2726.0,
california_housing,outer_1,pilot,4,5,3,10.0,,,0.6435797920416662,4768004361.518971,0.8870818614959717,4683104617.140972,0.649819898066451,4611760713.314406,0.648693526475902,2.0,10.0,15,1635.0,3270.0,
california_housing,outer_1,pilot,4,5,3,8.0,,,0.6395800804377542,4821453303.002717,0.8629655838012695,4683104617.140972,0.649819898066451,4611760713.314407,0.648693526475902,2.0,8.0,16,2044.0,4088.0,
california_housing,outer_1,pilot,4,5,3,6.0,,,0.6395800804377542,4821453303.002717,0.7262699604034424,4757716894.079202,0.6442407498560756,4689141939.511454,0.64279891758742,2.0,6.0,17,2725.0,5450.0,
california_housing,outer_1,pilot,4,5,3,4.0,,,0.5270429061190515,6325797471.774224,0.7257990837097168,4757716894.079202,0.6442407498560756,4689141939.511454,0.64279891758742,2.0,4.0,18,4087.0,8174.0,
california_housing,outer_1,pilot,4,5,3,2.0,,,-2.528995416350988e-05,13373618527.908798,0.0290026664733886,13373417253.815435,0.0,13130711072.03654,-0.0002478637417762,1.0,2.0,19,8173.0,16346.0,
california_housing,outer_2,pilot,4,5,3,16346.0,,,0.6411862699731564,4762506779.629144,0.4816808700561523,4716897063.175399,0.6446315686626135,4864205770.565772,0.6404686226172889,5.0,16346.0,0,1.0,2.0,
california_housing,outer_2,pilot,4,5,3,8173.0,,,0.6417013494497718,4755716778.012718,0.478295087814331,4716897063.175399,0.6446315686626135,4864205770.565772,0.6404686226172889,5.0,8173.0,1,2.0,4.0,
california_housing,outer_2,pilot,4,5,3,4086.0,,,0.641861128863041,4753610496.315185,0.479924201965332,4716897063.175399,0.6446315686626135,4864205770.565772,0.6404686226172889,5.0,4086.0,2,5.0,10.0,
california_housing,outer_2,pilot,4,5,3,2043.0,,,0.6400119597566005,4778128297.544766,0.4912688732147217,4748421282.928577,0.6422565512787741,4911886649.914516,0.6369443530786096,3.0,2043.0,3,9.0,18.0,
california_housing,outer_2,pilot,4,5,3,1021.0,,,0.6400119597566005,4778128297.544766,0.4852492809295654,4748421282.928577,0.6422565512787741,4911886649.914516,0.6369443530786096,3.0,1021.0,4,17.0,34.0,
california_housing,outer_2,pilot,4,5,3,510.0,,,0.6400119597566005,4778128297.544766,0.4823565483093261,4748421282.928577,0.6422565512787741,4911886649.914516,0.6369443530786096,3.0,510.0,5,33.0,66.0,
california_housing,outer_2,pilot,4,5,3,255.0,,,0.6400119597566005,4778128297.544766,0.488128662109375,4748421282.928577,0.6422565512787741,4911886649.914516,0.6369443530786096,3.0,255.0,6,65.0,130.0,
california_housing,outer_2,pilot,4,5,3,127.0,,,0.6400119597566005,4778128297.544766,0.4833834171295166,4748421282.928577,0.6422565512787741,4911886649.914516,0.6369443530786096,3.0,127.0,7,129.0,258.0,
california_housing,outer_2,pilot,4,5,3,64.0,,,0.6400119597566005,4778128297.544766,0.4903542995452881,4748421282.928577,0.6422565512787741,4911886649.914516,0.6369443530786096,3.0,64.0,8,256.0,512.0,
california_housing,outer_2,pilot,4,5,3,32.0,,,0.6400119597566005,4778128297.544766,0.482128381729126,4748421282.928577,0.6422565512787741,4911886649.914516,0.6369443530786096,3.0,32.0,9,511.0,1022.0,
california_housing,outer_2,pilot,4,5,3,24.0,,,0.6400119597566005,4778128297.544766,0.4842615127563476,4748421282.928577,0.6422565512787741,4911886649.914516,0.6369443530786096,3.0,24.0,10,682.0,1364.0,
california_housing,outer_2,pilot,4,5,3,20.0,,,0.6399862868988934,4778471493.083615,0.4851734638214111,4748421282.928577,0.6422565512787741,4911886649.914516,0.6369443530786096,3.0,20.0,11,818.0,1636.0,
