dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
walmart,outer_4,claritree,5,0.1,3,20,20,quantile,1,-0.0016259786274395172,318701502544.4672,1803180203892364.0,0.9370675086975098,318425549885.63367,0.0,318627561084.71716,-0.0004524953788747066,1
walmart,outer_4,claritree,5,0.08,3,20,20,quantile,1,-0.0016259786274395172,318701502544.4672,1770395109276139.2,0.9623260498046875,318425549885.63367,0.0,318627561084.71716,-0.0004524953788747066,1
walmart,outer_4,claritree,5,0.05,3,20,20,quantile,1,-0.0016259786274395172,318701502544.4672,1721217467351802.0,1.0251257419586182,318425549885.63367,0.0,318627561084.71716,-0.0004524953788747066,1
walmart,outer_4,claritree,5,0.03,3,20,20,quantile,1,-0.0016259786274395172,318701502544.4672,1688432372735577.2,1.0533978939056396,318425549885.63367,0.0,318627561084.71716,-0.0004524953788747066,1
walmart,outer_4,claritree,5,0.01,3,20,20,quantile,1,0.09743535385778153,286873921473.1723,1582783398178068.5,1.116020917892456,281981938561.2227,0.11444939433252166,281121103335.8994,0.11731330341104951,8
walmart,outer_4,claritree,5,0.008,3,20,20,quantile,1,0.11222672458817733,282122419972.3825,1556555322485088.5,1.135512351989746,281981938561.2227,0.11444939433252166,281121103335.8994,0.11731330341104951,8
walmart,outer_4,claritree,5,0.005,3,20,20,quantile,1,0.15134823435389247,270041430121.22665,1498809942573047.8,1.1529088020324707,262485822999.23117,0.17567599995193195,264725725922.41785,0.16879283076315732,18
walmart,outer_4,claritree,5,0.003,3,20,20,quantile,1,0.16144715893780312,266866649863.45215,1422555725196076.2,1.1521973609924316,250539256410.32867,0.21319361307435014,258839343019.5883,0.18727537020150042,27
walmart,outer_4,claritree,5,0.001,3,20,20,quantile,1,0.17108640423457736,263725576685.07755,1347763648174853.8,1.0855712890625,252250583964.7466,0.20781927186638938,260025115345.90884,0.18355218668661544,30
walmart,outer_4,claritree,5,0.0005,3,20,20,quantile,1,0.1763908237411387,262156137091.03845,1322669779829952.2,1.080718755722046,251993265637.60236,0.20862736759625988,258997067097.89175,0.18678013542901917,31
walmart,outer_4,claritree,5,0.0001,3,20,20,quantile,1,0.1706570853653954,263986774361.9625,1306154854070269.0,1.0771372318267822,252733714919.33823,0.2063020225289378,262801146537.03302,0.17483578022461654,31
