dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_h,outer_1,claritree,5,0.1,3,20,20,quantile,1,0.796373815190308,20.657438679141364,25100.758939275096,0.025255441665649414,20.61891333614941,0.7964750243296177,23.73875638154661,0.7694276487200309,2
energe_h,outer_1,claritree,5,0.08,3,20,20,quantile,1,0.819403024409672,18.37037861976906,22612.6097090992,0.02564239501953125,20.61891333614941,0.7964750243296177,23.73875638154661,0.7694276487200309,2
energe_h,outer_1,claritree,5,0.05,3,20,20,quantile,1,0.8757555802690651,12.599461272833603,17045.605760114704,0.02937769889831543,12.56522173771225,0.8759713275491934,13.082703860370644,0.8729289040376993,3
energe_h,outer_1,claritree,5,0.03,3,20,20,quantile,1,0.8811149847560862,12.067211996380804,13313.381914850861,0.03666114807128906,12.56522173771225,0.8759713275491934,13.082703860370644,0.8729289040376993,3
energe_h,outer_1,claritree,5,0.01,3,20,20,quantile,1,0.9308997137818631,7.004366398036532,7903.672634271763,0.06685566902160645,6.793890535843841,0.9329389292504257,7.014797261720247,0.9318659211800822,6
energe_h,outer_1,claritree,5,0.008,3,20,20,quantile,1,0.9336333171831918,6.732888767268122,7041.05966021274,0.06830930709838867,5.794219442942567,0.9428064732642224,5.761396927478521,0.9440400830239548,7
energe_h,outer_1,claritree,5,0.005,3,20,20,quantile,1,0.9553220671481663,4.538183938238032,5413.411036781681,0.05999946594238281,3.244634927182693,0.9679728881028677,3.2394925935833774,0.9685351072208147,11
energe_h,outer_1,claritree,5,0.003,3,20,20,quantile,1,0.9721417626399509,2.8325714555002435,3938.63576069544,0.06283307075500488,2.159737897412234,0.9786816794920719,2.478213487320239,0.9759293409662629,14
energe_h,outer_1,claritree,5,0.001,3,20,20,quantile,1,0.9862369492662411,1.410721955362703,1922.8744582175893,0.07201361656188965,0.801610180564584,0.9920874737753272,0.6664290418648822,0.9935270361819168,23
energe_h,outer_1,claritree,5,0.0005,3,20,20,quantile,1,0.9906574233353672,0.9594834322006403,1186.7531498840399,0.07351541519165039,0.6158056190180672,0.9939215116924419,0.5497428297532005,0.9946603985980482,26
energe_h,outer_1,claritree,5,0.0001,3,20,20,quantile,1,0.9932434375358348,0.6950026392416476,486.56660642076656,0.07369637489318848,0.46826493160729216,0.9953778549209197,0.4166846799207932,0.9959527801352575,32
