dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
servo,outer_3,greedy,5,0.1,3,20,20,quantile,1,0.5694950965969107,1.0639410924816193,208.15917330589957,5.555152893066406e-05,1.0407262997192197,0.59402162852695,0.7685675246533397,0.5667738466241703,2
servo,outer_3,greedy,5,0.08,3,20,20,quantile,1,0.5694950965969107,1.0639410924816193,194.41880347719476,4.887580871582031e-05,1.0407262997192197,0.59402162852695,0.7685675246533397,0.5667738466241703,2
servo,outer_3,greedy,5,0.05,3,20,20,quantile,1,0.5694950965969107,1.0639410924816193,173.80824873413752,4.6253204345703125e-05,1.0407262997192197,0.59402162852695,0.7685675246533397,0.5667738466241703,2
servo,outer_3,greedy,5,0.03,3,20,20,quantile,1,0.5286320578574388,1.1547787312805289,160.0678789054327,4.6253204345703125e-05,1.0407262997192197,0.59402162852695,0.7685675246533397,0.5667738466241703,2
servo,outer_3,greedy,5,0.01,3,20,20,quantile,1,0.5286320578574388,1.1547787312805289,146.32750907672786,7.867813110351562e-05,1.0407262997192197,0.59402162852695,0.7685675246533397,0.5667738466241703,2
servo,outer_3,greedy,5,0.008,3,20,20,quantile,1,0.5286320578574388,1.1547787312805289,144.95347209385739,7.510185241699219e-05,1.0407262997192197,0.59402162852695,0.7685675246533397,0.5667738466241703,2
servo,outer_3,greedy,5,0.005,3,20,20,quantile,1,0.5286320578574388,1.1547787312805289,142.89241661955165,8.535385131835938e-05,1.0407262997192197,0.59402162852695,0.7685675246533397,0.5667738466241703,2
servo,outer_3,greedy,5,0.003,3,20,20,quantile,1,0.5308758595221864,1.1481584104753992,140.89341152425646,9.226799011230469e-05,1.0129908420782991,0.6048409918198334,0.6734901569392595,0.6203670586278246,5
servo,outer_3,greedy,5,0.001,3,20,20,quantile,1,0.5371235730723332,1.1340366345284225,137.45831906708028,0.0001068115234375,1.0129908420782991,0.6048409918198334,0.6734901569392595,0.6203670586278246,5
servo,outer_3,greedy,5,0.0005,3,20,20,quantile,1,0.5371235730723332,1.1340366345284225,136.59954595278623,0.00010037422180175781,1.0129908420782991,0.6048409918198334,0.6734901569392595,0.6203670586278246,5
servo,outer_3,greedy,5,0.0001,3,20,20,quantile,1,0.5325821932938024,1.1437442799837603,135.91252746135098,9.894371032714844e-05,1.0129908420782991,0.6048409918198334,0.6734901569392595,0.6203670586278246,5
