dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_h,outer_2,claritree,5,0.1,3,20,20,quantile,1,0.7863239177260315,21.45581068641962,25492.719872034755,0.026369333267211914,21.428162712573567,0.7866881421946825,20.541232540662065,0.8063682538455648,2
energe_h,outer_2,claritree,5,0.08,3,20,20,quantile,1,0.878298590044666,12.215065215605016,22250.127906589136,0.027010679244995117,12.12888330093114,0.879260081009774,14.827382522941912,0.8602298103030744,3
energe_h,outer_2,claritree,5,0.05,3,20,20,quantile,1,0.878298590044666,12.215065215605016,16699.005321657543,0.030553102493286133,12.12888330093114,0.879260081009774,14.827382522941912,0.8602298103030744,3
energe_h,outer_2,claritree,5,0.03,3,20,20,quantile,1,0.8812272968960418,11.91919413239669,12998.256931703148,0.03699779510498047,12.12888330093114,0.879260081009774,14.827382522941912,0.8602298103030744,3
energe_h,outer_2,claritree,5,0.01,3,20,20,quantile,1,0.9302080438743879,7.0005810877164025,7617.430407097225,0.06942391395568848,6.378960939972217,0.9364990817353372,8.673669638269775,0.9182377301702679,6
energe_h,outer_2,claritree,5,0.008,3,20,20,quantile,1,0.9342201742810773,6.591685049062735,6767.838464549204,0.07564592361450195,5.397079208347445,0.9462734622609753,7.347896325107364,0.9307351205349609,7
energe_h,outer_2,claritree,5,0.005,3,20,20,quantile,1,0.9578834446671332,4.232103790526028,5285.229963569577,0.07795906066894531,3.0828620077820825,0.9693109002830393,4.76445793216393,0.9550878796071253,11
energe_h,outer_2,claritree,5,0.003,3,20,20,quantile,1,0.9697285631950244,3.0378391510712546,3805.997047405981,0.08216643333435059,2.2809618793741797,0.9772936101615975,3.7689622931474727,0.9644719104090894,13
energe_h,outer_2,claritree,5,0.001,3,20,20,quantile,1,0.9842669818392135,1.583794688591924,1864.178360523065,0.07386517524719238,0.725664730250759,0.9927761939355279,0.9743892969208906,0.9908149279443919,23
energe_h,outer_2,claritree,5,0.0005,3,20,20,quantile,1,0.9892757874600161,1.0784427722061614,1152.9389526279174,0.07538938522338867,0.6722952355653483,0.9933074735517124,0.8738089991369571,0.9917630472283775,24
energe_h,outer_2,claritree,5,0.0001,3,20,20,quantile,1,0.9910467504288251,0.9021371235428837,478.8420179152188,0.07561683654785156,0.4584181929171131,0.9954365645951752,0.46026152259985803,0.9956613488439756,32
