dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auction,outer_2,guide,4,5,3,2.0,,,0.46798036666666665,56318540.666666664,0.19655,27983921.0,0.7333,27646161.0,0.7651582,2
auction,outer_2,guide,4,5,3,4.0,,,0.8678563666666665,13944366.666666666,0.19126,14210608.0,0.8645,13602681.0,0.8844513,3
auction,outer_2,guide,4,5,3,6.0,,,0.9030691333333335,10153748.0,0.19579,8363535.0,0.9203,10019785.0,0.9148864,6
auction,outer_2,guide,4,5,3,8.0,,,0.9196008333333333,8409364.666666666,0.19342,6988834.0,0.9334,8370982.0,0.9288923,8
auction,outer_2,guide,4,5,3,10.0,,,0.9219197666666666,8176533.333333333,0.20128,6434241.0,0.9387,7744663.0,0.9342126,10
auction,outer_2,guide,4,5,3,12.0,,,0.9220256666666665,8165097.0,0.19436,6425555.0,0.9388,7727260.0,0.9343604,12
auction,outer_2,guide,4,5,3,14.0,,,0.9220570666666666,8161722.666666667,0.21241,6425555.0,0.9388,7727260.0,0.9343604,12
auction,outer_2,guide,4,5,3,16.0,,,0.9220637666666667,8161051.666666667,0.20001,6419742.0,0.9388,7724542.0,0.9343835,15
