dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auto_mpg,outer_0,guide,5,2.0,3,20,20,quantile,1,0.5815094666666667,25.975813333333335,0.024515,25.69617,0.5845,25.13734,0.5503316,2
auto_mpg,outer_0,guide,5,4.0,3,20,20,quantile,1,0.7017085,18.349196666666668,0.029124,16.83358,0.7278,16.67204,0.7017628,4
auto_mpg,outer_0,guide,5,6.0,3,20,20,quantile,1,0.7484048,15.456093333333333,0.026626,12.68508,0.7949,11.49205,0.7944249,6
auto_mpg,outer_0,guide,5,8.0,3,20,20,quantile,1,0.7924285333333333,12.83311,0.016824,10.02796,0.8379,11.76231,0.7895904,8
auto_mpg,outer_0,guide,5,10.0,3,20,20,quantile,1,0.7885926666666666,13.064093333333332,0.027342,8.573889,0.8614,9.074337,0.8376741,10
auto_mpg,outer_0,guide,5,12.0,3,20,20,quantile,1,0.7852140333333333,13.288536666666667,0.029195,7.751679,0.8747,8.566654,0.8467557,12
auto_mpg,outer_0,guide,5,14.0,3,20,20,quantile,1,0.7903745999999999,13.051644000000001,0.029511,7.183871,0.8838,8.883439,0.8410889,14
auto_mpg,outer_0,guide,5,16.0,3,20,20,quantile,1,0.7921643,12.952623333333333,0.024339,6.748334,0.8909,8.072283,0.8555993,16
auto_mpg,outer_0,guide,5,20.0,3,20,20,quantile,1,0.8034327333333334,12.235904333333332,0.024005,6.182956,0.9,8.006076,0.8567836,20
auto_mpg,outer_0,guide,5,24.0,3,20,20,quantile,1,0.8061412666666667,12.051781,0.021143,5.84422,0.9055,7.572081,0.8645471,24
auto_mpg,outer_0,guide,5,28.0,3,20,20,quantile,1,0.8059073,12.067564333333332,0.030876,5.773268,0.9067,7.612281,0.863828,26
auto_mpg,outer_0,guide,5,32.0,3,20,20,quantile,1,0.8059073,12.067564333333332,0.030331,5.773268,0.9067,7.612281,0.863828,26
