dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
temperature_min,outer_3,greedy,5,0.1,3,20,20,quantile,1,0.6132631106119003,2.404650868190588,26055.11875179933,0.021947383880615234,2.424669778422991,0.6102564156029613,2.229857821983664,0.6302696161092713,3
temperature_min,outer_3,greedy,5,0.08,3,20,20,quantile,1,0.6709607953988073,2.037568446062799,23540.974179854085,0.026978015899658203,1.8861905026611354,0.696812055025104,1.7323209463829627,0.7127656829894442,4
temperature_min,outer_3,greedy,5,0.05,3,20,20,quantile,1,0.69040403589397,1.921714713799293,19007.964636968703,0.02931690216064453,1.8861905026611354,0.696812055025104,1.7323209463829627,0.7127656829894442,4
temperature_min,outer_3,greedy,5,0.03,3,20,20,quantile,1,0.69040403589397,1.921714713799293,15985.958275045119,0.034339189529418945,1.8861905026611354,0.696812055025104,1.7323209463829627,0.7127656829894442,4
temperature_min,outer_3,greedy,5,0.01,3,20,20,quantile,1,0.7468880228258202,1.5723445396886488,12146.178588860661,0.03817129135131836,1.5026634102331284,0.7584605421908432,1.4134687250694884,0.765634234978902,8
temperature_min,outer_3,greedy,5,0.008,3,20,20,quantile,1,0.7494603823911548,1.555153187274227,11541.777316475942,0.03884243965148926,1.5026634102331284,0.7584605421908432,1.4134687250694884,0.765634234978902,8
temperature_min,outer_3,greedy,5,0.005,3,20,20,quantile,1,0.7640384353841458,1.4658175069506723,10592.034255497665,0.04090118408203125,1.4022405931610034,0.77460259544248,1.2985018595624578,0.7846967702219851,11
temperature_min,outer_3,greedy,5,0.003,3,20,20,quantile,1,0.7777370077025116,1.380200051150651,9680.534353877167,0.0386052131652832,1.3330008257354529,0.7857322574605397,1.2445270439754244,0.7936462777155492,14
temperature_min,outer_3,greedy,5,0.001,3,20,20,quantile,1,0.790425629447383,1.3010304315140357,8271.398378082971,0.03995370864868164,1.1880263753965785,0.8090355800093995,1.156894654509263,0.8081765121902129,28
temperature_min,outer_3,greedy,5,0.0005,3,20,20,quantile,1,0.7908690831710462,1.298102015014789,7708.0319723578705,0.039643287658691406,1.1730102502855047,0.8114492853628561,1.1558206255567858,0.8083545958029861,31
temperature_min,outer_3,greedy,5,0.0001,3,20,20,quantile,1,0.7907451147128127,1.2990642523585276,7226.92579880982,0.039834022521972656,1.170297355785785,0.8118853584462182,1.154141869325793,0.808632948610786,32
