dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
synch,outer_0,pilot,4,5,3,445.0,,,0.9999302211173582,2.4346846846846848e-06,0.002368688583374,1.2630638089212829e-32,1.0,5.714285714285724e-07,0.999982794153727,1.0,445.0,0,1.0,2.0,
synch,outer_0,pilot,4,5,3,222.0,,,0.9999302211173582,2.4346846846846848e-06,0.0022079944610595,1.2630638089212829e-32,1.0,5.714285714285724e-07,0.999982794153727,1.0,222.0,1,3.0,6.0,
synch,outer_0,pilot,4,5,3,111.0,,,0.999778466863134,6.759353505586309e-06,0.0025310516357421,1.2630638089212829e-32,1.0,5.714285714285724e-07,0.999982794153727,1.0,111.0,2,5.0,10.0,
synch,outer_0,pilot,4,5,3,64.0,,,0.999778466863134,6.759353505586309e-06,0.0025775432586669,1.2630638089212829e-32,1.0,5.714285714285724e-07,0.999982794153727,1.0,64.0,3,7.0,14.0,
synch,outer_0,pilot,4,5,3,32.0,,,0.9999243564134478,2.601816092464473e-06,0.0023908615112304,1.2630638089212829e-32,1.0,5.714285714285724e-07,0.999982794153727,1.0,32.0,4,14.0,28.0,
synch,outer_0,pilot,4,5,3,24.0,,,0.9999243564134478,2.601816092464473e-06,0.0020813941955566,1.2630638089212829e-32,1.0,5.714285714285724e-07,0.999982794153727,1.0,24.0,5,19.0,38.0,
synch,outer_0,pilot,4,5,3,20.0,,,0.9999243564134478,2.601816092464473e-06,0.0021686553955078,1.2630638089212829e-32,1.0,5.714285714285724e-07,0.999982794153727,1.0,20.0,6,23.0,46.0,
synch,outer_0,pilot,4,5,3,16.0,,,0.9999243564134478,2.601816092464473e-06,0.0020883083343505,1.2630638089212829e-32,1.0,5.714285714285724e-07,0.999982794153727,1.0,16.0,7,28.0,56.0,
synch,outer_0,pilot,4,5,3,14.0,,,0.9999243564134478,2.601816092464473e-06,0.0020864009857177,1.2630638089212829e-32,1.0,5.714285714285724e-07,0.999982794153727,1.0,14.0,8,32.0,64.0,
synch,outer_0,pilot,4,5,3,12.0,,,0.9999243564134478,2.601816092464473e-06,0.0020442008972167,1.2630638089212829e-32,1.0,5.714285714285724e-07,0.999982794153727,1.0,12.0,9,38.0,76.0,
synch,outer_0,pilot,4,5,3,10.0,,,0.9999243564134478,2.601816092464473e-06,0.0020422935485839,1.2630638089212829e-32,1.0,5.714285714285724e-07,0.999982794153727,1.0,10.0,10,45.0,90.0,
synch,outer_0,pilot,4,5,3,8.0,,,0.9999243564134478,2.601816092464473e-06,0.0026116371154785,1.2630638089212829e-32,1.0,5.714285714285724e-07,0.999982794153727,1.0,8.0,11,56.0,112.0,
synch,outer_0,pilot,4,5,3,6.0,,,0.9999243564134478,2.601816092464473e-06,0.0020897388458251,1.2630638089212829e-32,1.0,5.714285714285724e-07,0.999982794153727,1.0,6.0,12,75.0,150.0,
synch,outer_0,pilot,4,5,3,4.0,,,0.9999243564134478,2.601816092464473e-06,0.0020031929016113,1.2630638089212829e-32,1.0,5.714285714285724e-07,0.999982794153727,1.0,4.0,13,112.0,224.0,
synch,outer_0,pilot,4,5,3,2.0,,,-0.0045350877740482,0.0322836789611867,0.0019426345825195,1.2630638089212829e-32,1.0,5.714285714285724e-07,0.999982794153727,1.0,2.0,14,222.0,444.0,
synch,outer_1,pilot,4,5,3,445.0,,,0.9999578832246256,1.3330007860209116e-06,0.0024216175079345,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,445.0,0,1.0,2.0,
synch,outer_1,pilot,4,5,3,222.0,,,0.9999578832246256,1.3330007860209116e-06,0.0021181106567382,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,222.0,1,3.0,6.0,
synch,outer_1,pilot,4,5,3,111.0,,,0.9999578832246256,1.3330007860209116e-06,0.0021581649780273,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,111.0,2,5.0,10.0,
synch,outer_1,pilot,4,5,3,64.0,,,0.9999578832246256,1.3330007860209116e-06,0.0022308826446533,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,64.0,3,7.0,14.0,
synch,outer_1,pilot,4,5,3,32.0,,,0.9999578832246256,1.3330007860209116e-06,0.0020859241485595,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,32.0,4,14.0,28.0,
synch,outer_1,pilot,4,5,3,24.0,,,0.9999578832246256,1.3330007860209116e-06,0.0021059513092041,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,24.0,5,19.0,38.0,
synch,outer_1,pilot,4,5,3,20.0,,,0.9999578832246256,1.3330007860209116e-06,0.0021402835845947,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,20.0,6,23.0,46.0,
synch,outer_1,pilot,4,5,3,16.0,,,0.9999578832246256,1.3330007860209116e-06,0.0020868778228759,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,16.0,7,28.0,56.0,
synch,outer_1,pilot,4,5,3,14.0,,,0.9999578832246256,1.3330007860209116e-06,0.0020806789398193,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,14.0,8,32.0,64.0,
synch,outer_1,pilot,4,5,3,12.0,,,0.9999578832246256,1.3330007860209116e-06,0.0020718574523925,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,12.0,9,38.0,76.0,
synch,outer_1,pilot,4,5,3,10.0,,,0.9999578832246256,1.3330007860209116e-06,0.0021677017211914,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,10.0,10,45.0,90.0,
