dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auto_mpg,outer_1,greedy,5,0.1,3,20,20,quantile,1,0.5495727754718139,27.249199452971506,11999.606330304643,0.0004336833953857422,26.11977100292276,0.5724248932562083,23.301914393441198,0.6057168058550915,2
auto_mpg,outer_1,greedy,5,0.08,3,20,20,quantile,1,0.6108891501423451,23.496184365308263,11059.652138874506,0.0004334449768066406,20.673196585325066,0.661584160300768,16.04156161035869,0.7285665871047554,3
auto_mpg,outer_1,greedy,5,0.05,3,20,20,quantile,1,0.6252029797738897,22.48720354608056,9220.952809779745,0.0005087852478027344,17.242283716900598,0.7177474756598916,14.40234437710513,0.7563031840088498,4
auto_mpg,outer_1,greedy,5,0.03,3,20,20,quantile,1,0.7509548738772698,14.856246978379511,7323.048335026937,0.0005700588226318359,12.400454087143919,0.797007198899686,12.201106263119682,0.7935495312403025,6
auto_mpg,outer_1,greedy,5,0.01,3,20,20,quantile,1,0.7189372823113005,16.74553217313228,4510.552215961739,0.0007371902465820312,8.30189524845612,0.8640997370674804,14.00970353121697,0.7629469165474998,10
auto_mpg,outer_1,greedy,5,0.008,3,20,20,quantile,1,0.7339680061374793,15.907663275970592,4128.140415322761,0.0007090568542480469,8.30189524845612,0.8640997370674804,14.00970353121697,0.7629469165474998,10
auto_mpg,outer_1,greedy,5,0.005,3,20,20,quantile,1,0.7292270615401164,16.157090802004163,3403.0794146933013,0.0007715225219726562,6.2908471638884205,0.8970201673166474,16.585501437173097,0.7193627796957222,15
auto_mpg,outer_1,greedy,5,0.003,3,20,20,quantile,1,0.7275821459764599,16.3266991707052,2769.5644460589733,0.0007369518280029297,5.36642432663843,0.9121527729305838,16.68278698603908,0.717716646407986,19
auto_mpg,outer_1,greedy,5,0.001,3,20,20,quantile,1,0.7354093478782918,15.884825332414445,1854.1922673074903,0.0007851123809814453,4.152380691312804,0.9320264095297672,15.72508231320635,0.7339216178569533,29
auto_mpg,outer_1,greedy,5,0.0005,3,20,20,quantile,1,0.7353836482553113,15.853794406659256,1575.8231595212696,0.0007796287536621094,4.1182565784088565,0.9325850140143093,15.652721650462722,0.7351460062378938,30
auto_mpg,outer_1,greedy,5,0.0001,3,20,20,quantile,1,0.7333705146872621,15.996242267681339,1340.1611540140934,0.0008566379547119141,4.092291772891335,0.9330100523689523,15.676859230952022,0.7347375830425478,31
