dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
walmart,outer_0,claritree,5,0.1,3,20,20,quantile,1,-0.0015268633630303914,319052893523.8879,1805263065811303.5,1.0207901000976562,318793364733.22473,0.0,317160282428.21814,-0.0005174065927693317,1
walmart,outer_0,claritree,5,0.08,3,20,20,quantile,1,-0.0015268633630303914,319052893523.8879,1772440100978370.8,1.0449371337890625,318793364733.22473,0.0,317160282428.21814,-0.0005174065927693317,1
walmart,outer_0,claritree,5,0.05,3,20,20,quantile,1,-0.0015268633630303914,319052893523.8879,1723205653728971.5,1.099513292312622,318793364733.22473,0.0,317160282428.21814,-0.0005174065927693317,1
walmart,outer_0,claritree,5,0.03,3,20,20,quantile,1,-0.0015268633630303914,319052893523.8879,1690382688896038.8,1.1388633251190186,318793364733.22473,0.0,317160282428.21814,-0.0005174065927693317,1
walmart,outer_0,claritree,5,0.01,3,20,20,quantile,1,0.111477500546403,283049877662.24335,1577137379515605.8,1.1683685779571533,284043706798.82294,0.10900370515390523,286931380120.66284,0.09484302980659787,7
walmart,outer_0,claritree,5,0.008,3,20,20,quantile,1,0.11608607745104937,281617305674.566,1551623522648192.8,1.164076328277588,278450048416.7905,0.12655005021887666,280314583657.62683,0.11571645060968128,9
walmart,outer_0,claritree,5,0.005,3,20,20,quantile,1,0.14917954458765878,270918525833.84146,1493743877846153.8,1.203808307647705,264656569252.9973,0.16981782392343892,274984113598.18475,0.13253201162180273,16
walmart,outer_0,claritree,5,0.003,3,20,20,quantile,1,0.1471305196360421,271761865616.80215,1423340882307332.5,1.15277099609375,253531120611.64954,0.20471644438455772,270531384200.81604,0.14657864203468562,24
walmart,outer_0,claritree,5,0.001,3,20,20,quantile,1,0.14716611544736735,272170736511.3724,1323233968125541.8,1.1556987762451172,247793447769.57755,0.2227145380615494,266090462199.28763,0.16058802470338596,29
walmart,outer_0,claritree,5,0.0005,3,20,20,quantile,1,0.15268211687818753,270334165735.70645,1297890774043845.5,1.156975269317627,247014841137.81955,0.22515689326053412,266374261310.72263,0.15969274882334095,32
walmart,outer_0,claritree,5,0.0001,3,20,20,quantile,1,0.15268211687818753,270334165735.70645,1287162418213752.5,1.1548306941986084,249011411002.42413,0.21889399670911003,267743697067.89554,0.15537271132756092,32
