dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auto_mpg,outer_4,streed,5,0.1,3,20,20,0.5709856005217849,26.661867592592028,0.004797458648681641,19.889019781969626,0.6766818361831464,17.193182198872385,0.6997075212583257,3
auto_mpg,outer_4,streed,5,0.08,3,20,20,0.6170413565639191,23.558578333095358,0.004780769348144531,19.889019781969626,0.6766818361831464,17.193182198872385,0.6997075212583257,3
auto_mpg,outer_4,streed,5,0.05,3,20,20,0.6608542602252239,20.792963246262634,0.039865732192993164,12.366948651784528,0.798961478547219,12.809304199201895,0.7762754058881113,5
auto_mpg,outer_4,streed,5,0.03,3,20,20,0.7401465309548398,16.0742575380189,1.096050500869751,12.366948651784528,0.798961478547219,12.809304199201895,0.7762754058881113,5
auto_mpg,outer_4,streed,5,0.01,3,20,20,0.7868199194731602,13.157471089352725,47.763298988342285,9.672665519924754,0.8427600510533073,10.53976512820883,0.8159146946100257,7
auto_mpg,outer_4,streed,5,0.008,3,20,20,0.803613910140108,12.176951879301887,53.16980814933777,7.889706172488834,0.8717440406461816,9.729142798361778,0.8300728525320124,10
auto_mpg,outer_4,streed,5,0.005,3,20,20,0.7967714613157771,12.567466315477992,58.46139717102051,6.164733730925611,0.899785388513234,8.608939623985037,0.8496380839148302,14
auto_mpg,outer_4,streed,5,0.003,3,20,20,0.7980342729192215,12.503336037718247,62.86961770057678,4.780228543766923,0.9222920620353178,6.974501169984054,0.8781848397757002,20
auto_mpg,outer_4,streed,5,0.001,3,20,20,0.7498664028233387,15.321294134954451,56.47682046890259,3.279843476504381,0.9466824920456152,8.487402477719137,0.851760825969746,31
auto_mpg,outer_4,streed,5,0.0005,3,20,20,0.7530306696337726,15.108082235924542,52.52774715423584,3.2197489739988407,0.9476593951016016,7.8717922555108775,0.8625129437235936,32
auto_mpg,outer_4,streed,5,0.0001,3,20,20,0.7530306696337726,15.108082235924542,50.74928259849548,3.2197489739988407,0.9476593951016016,7.8717922555108775,0.8625129437235936,32
