dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
optical_net,outer_1,greedy,5,0.1,3,20,20,quantile,1,0.4530007286558166,0.022460809210496844,14.676175698999273,0.0006780624389648438,0.020882422502213893,0.49295886579310544,0.019399452584956726,0.5467066303304682,2
optical_net,outer_1,greedy,5,0.08,3,20,20,quantile,1,0.47515817676397304,0.021591393133725417,13.845888747422578,0.0007231235504150391,0.020882422502213893,0.49295886579310544,0.019399452584956726,0.5467066303304682,2
optical_net,outer_1,greedy,5,0.05,3,20,20,quantile,1,0.5875914322014935,0.016903602267343294,11.598403302302533,0.0007855892181396484,0.014775731238926726,0.641233983972531,0.012801143513384895,0.7008846794313577,4
optical_net,outer_1,greedy,5,0.03,3,20,20,quantile,1,0.6311866883903616,0.015103636722979498,9.737347583603787,0.0007944107055664062,0.01190685774108862,0.7108924190552287,0.011811251872313888,0.7240147814599444,6
optical_net,outer_1,greedy,5,0.01,3,20,20,quantile,1,0.7097309241814106,0.011876128684971335,6.161314345718764,0.0008838176727294922,0.007282645815453716,0.8231718090224797,0.008290403970048732,0.8062839590422681,12
optical_net,outer_1,greedy,5,0.008,3,20,20,quantile,1,0.731627396607672,0.01096534735440328,5.627588442801277,0.0009067058563232422,0.006882623747424332,0.8328846497170831,0.007703460898086632,0.8199986451515144,13
optical_net,outer_1,greedy,5,0.005,3,20,20,quantile,1,0.7424561910186408,0.01052721992763477,4.745939785533208,0.0009262561798095703,0.0061217577031345395,0.851359057177966,0.006573764809386884,0.8463954594176186,16
optical_net,outer_1,greedy,5,0.003,3,20,20,quantile,1,0.7479936634768375,0.010278684814716216,4.077254005149518,0.0009593963623046875,0.005865806786747954,0.857573740504682,0.006414224134715614,0.8501233341967849,18
optical_net,outer_1,greedy,5,0.001,3,20,20,quantile,1,0.7551673642806328,0.009991525419421799,3.197597662031343,0.0009748935699462891,0.005273633221243018,0.8719521660091527,0.005974100723223026,0.860407388522144,26
optical_net,outer_1,greedy,5,0.0005,3,20,20,quantile,1,0.7511487774117969,0.010151392753841552,2.9239010328721964,0.000972747802734375,0.005245395211736213,0.8726378064020026,0.00583114321682636,0.8637477760671178,27
optical_net,outer_1,greedy,5,0.0001,3,20,20,quantile,1,0.7499167785384296,0.010202940021956123,2.693130577316622,0.0009951591491699219,0.005224076931204963,0.8731554305013502,0.006030434865784693,0.8590910682189091,29
