dataset,outer,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label
auction,outer_0,claritree,4,0.001,1e-05,3,1634.0,quantile,0,0.9475288934627808,5615561.6097718,8646026018.086695,0.7861754894256592,4419162.483641906,0.958525828807498,6222050.854634298,0.944316731912264,8.0,full
auction,outer_0,claritree,4,0.0005,0.1,3,1634.0,quantile,0,0.9067719061347176,9990369.789924482,16004746443.490149,0.7977564334869385,8458333.698276868,0.9206179041607582,9612718.971002497,0.9139724794895048,9.0,full
auction,outer_0,claritree,4,0.0005,0.01,3,1634.0,quantile,0,0.926762414311825,7807639.859869369,12096726983.971756,0.940420627593994,6035403.839487616,0.9433572825209844,7045683.823595829,0.9369457578575562,11.0,full
auction,outer_0,claritree,4,0.0005,0.001,3,1634.0,quantile,0,0.9325358553302492,7183399.848385069,10266177480.58688,0.9249258041381836,5600663.006090082,0.947437357832866,6837365.242344403,0.9388100723221092,9.0,full
auction,outer_0,claritree,4,0.0005,0.0001,3,1634.0,quantile,0,0.9475305711778886,5616967.687625964,8234344219.754255,0.7919197082519531,4423226.451650354,0.9584876881630824,6270821.36303596,0.9438802678978174,8.0,full
auction,outer_0,claritree,4,0.0005,1e-05,3,1634.0,quantile,0,0.9474195700603272,5626698.06712832,7949601106.808293,0.7955880165100098,4419162.483641906,0.958525828807498,6222050.854634298,0.944316731912264,8.0,full
auction,outer_0,claritree,4,0.0001,0.1,3,1634.0,quantile,0,0.9069315505133444,9972220.975722749,15377964023.339586,0.9251127243041992,8458333.698276868,0.9206179041607582,9612718.971002497,0.9139724794895048,9.0,full
auction,outer_0,claritree,4,0.0001,0.01,3,1634.0,quantile,0,0.9269680244664916,7785047.06689785,11324303326.359652,0.9837887287139891,6001019.067732185,0.9436799861815712,7052642.7856200095,0.9368834797185538,13.0,full
auction,outer_0,claritree,4,0.0001,0.001,3,1634.0,quantile,0,0.9327406865702424,7161778.251797587,9590641631.414305,0.9785006046295166,5521012.063054381,0.9481848879043072,6782827.521034327,0.9392981491037932,13.0,full
auction,outer_0,claritree,4,0.0001,0.0001,3,1634.0,quantile,0,0.9479039181557294,5576181.2961099325,7603591921.441706,0.8855979442596436,4364392.314638055,0.9590398509494572,6254880.102944227,0.9440229317043471,10.0,full
auction,outer_0,claritree,4,0.0001,1e-05,3,1634.0,quantile,0,0.947794609780868,5585723.484811183,7330075755.106508,0.8815195560455322,4360446.874820862,0.9590768791979124,6208209.779791735,0.9444406004403568,10.0,full
auction,outer_1,claritree,4,0.1,0.1,3,1634.0,quantile,0,0.8097019545370636,21195566.89514992,92796064243.55968,0.4833557605743408,20893050.553327307,0.8119189207628803,19462248.949070018,0.7914073358949245,3.0,full
auction,outer_1,claritree,4,0.1,0.01,3,1634.0,quantile,0,0.8649329633729662,15066006.482311508,82510942930.24602,0.4488317966461181,14732953.122089071,0.8673726597999778,15367669.121171806,0.8352922598277777,3.0,full
auction,outer_1,claritree,4,0.1,0.001,3,1634.0,quantile,0,0.8755150659652916,13901786.965198198,77327511172.07222,0.3879821300506592,13483336.638984775,0.8786218173212723,15407172.764916098,0.8348688673250899,3.0,full
auction,outer_1,claritree,4,0.1,0.0001,3,1634.0,quantile,0,0.8755576909335275,13900376.67344514,76532252592.98132,0.3861238956451416,13454984.692400908,0.8788770440388048,15585082.005822193,0.8329620700876983,3.0,full
auction,outer_1,claritree,4,0.1,1e-05,3,1634.0,quantile,0,0.8755358034864393,13903191.99897443,76448335654.70538,0.3715379238128662,13454670.23125302,0.8788798748457242,15606652.032810764,0.8327308866614592,3.0,full
auction,outer_1,claritree,4,0.08,0.1,3,1634.0,quantile,0,0.8475428845564127,17091098.399855953,81153359236.79182,0.4975790977478027,13622966.7417085,0.8773648548519939,15638421.98549064,0.8323903823813357,4.0,full
