dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
walmart,outer_4,greedy,5,0.1,3,20,20,quantile,1,-0.0016259786274395172,318701502544.4672,1803180203892364.0,0.0074617862701416016,318425549885.63367,0.0,318627561084.71716,-0.0004524953788747066,1
walmart,outer_4,greedy,5,0.08,3,20,20,quantile,1,-0.0016259786274395172,318701502544.4672,1770395109276139.2,0.007413625717163086,318425549885.63367,0.0,318627561084.71716,-0.0004524953788747066,1
walmart,outer_4,greedy,5,0.05,3,20,20,quantile,1,-0.0016259786274395172,318701502544.4672,1721217467351802.0,0.008390188217163086,318425549885.63367,0.0,318627561084.71716,-0.0004524953788747066,1
walmart,outer_4,greedy,5,0.03,3,20,20,quantile,1,-0.0016259786274395172,318701502544.4672,1688432372735577.2,0.008156299591064453,318425549885.63367,0.0,318627561084.71716,-0.0004524953788747066,1
walmart,outer_4,greedy,5,0.01,3,20,20,quantile,1,0.08903500732164453,289544005481.7181,1592998568378185.5,0.008240222930908203,293519003853.4621,0.07821780017689228,286656759550.33685,0.09993200389496337,5
walmart,outer_4,greedy,5,0.008,3,20,20,quantile,1,0.0925005838207648,288492402757.0942,1570119139494817.2,0.008215904235839844,287164117049.2202,0.09817501405788998,288202625569.40936,0.09507816918261947,7
walmart,outer_4,greedy,5,0.005,3,20,20,quantile,1,0.10679393816037493,283997465840.9726,1529510007584942.2,0.008353710174560547,278002083087.8528,0.12694793747643507,281155487275.0684,0.1172053419477489,12
walmart,outer_4,greedy,5,0.003,3,20,20,quantile,1,0.1160037713805953,281153001659.71027,1486168892434715.2,0.008378267288208008,273404169649.52866,0.14138746169167316,278235917804.2697,0.12637244146842075,16
walmart,outer_4,greedy,5,0.001,3,20,20,quantile,1,0.12109457768109777,279517719777.5319,1429925174144450.5,0.008421182632446289,271713157392.97495,0.14669800369171382,277744896767.88226,0.12791418889122674,19
walmart,outer_4,greedy,5,0.0005,3,20,20,quantile,1,0.11953553628052134,279995199111.5934,1410474210435705.5,0.00843358039855957,270004569988.45444,0.15206373959178265,276476298657.5474,0.1318974354779211,25
walmart,outer_4,greedy,5,0.0001,3,20,20,quantile,1,0.12033018030242,279747189684.73895,1393587493884005.5,0.008496999740600586,269717522186.96362,0.15296519929435337,277323692549.50604,0.12923671984210894,31
