dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
optical_net,outer_4,cart,5,0.1,3,20,20,quantile,1,-0.001706332848048368,0.04252250402192345,0.0010645389556884766,0.042482122816167096,-2.220446049250313e-16,0.03775126772161051,-0.013224013204308438,1
optical_net,outer_4,cart,5,0.08,3,20,20,quantile,1,-0.001706332848048368,0.04252250402192345,0.0010385513305664062,0.042482122816167096,-2.220446049250313e-16,0.03775126772161051,-0.013224013204308438,1
optical_net,outer_4,cart,5,0.05,3,20,20,quantile,1,-0.001706332848048368,0.04252250402192345,0.0010602474212646484,0.042482122816167096,-2.220446049250313e-16,0.03775126772161051,-0.013224013204308438,1
optical_net,outer_4,cart,5,0.03,3,20,20,quantile,1,-0.001706332848048368,0.04252250402192345,0.0010271072387695312,0.042482122816167096,-2.220446049250313e-16,0.03775126772161051,-0.013224013204308438,1
optical_net,outer_4,cart,5,0.01,3,20,20,quantile,1,0.5187162940994584,0.02044441729085111,0.0010874271392822266,0.020398598456596546,0.519830999386085,0.022204488375908587,0.40404330288204904,2
optical_net,outer_4,cart,5,0.008,3,20,20,quantile,1,0.5187162940994584,0.02044441729085111,0.0012357234954833984,0.020398598456596546,0.519830999386085,0.022204488375908587,0.40404330288204904,2
optical_net,outer_4,cart,5,0.005,3,20,20,quantile,1,0.5187162940994584,0.02044441729085111,0.0010390281677246094,0.020398598456596546,0.519830999386085,0.022204488375908587,0.40404330288204904,2
optical_net,outer_4,cart,5,0.003,3,20,20,quantile,1,0.6041244675228087,0.016819883055468766,0.0010657310485839844,0.020398598456596546,0.519830999386085,0.022204488375908587,0.40404330288204904,2
optical_net,outer_4,cart,5,0.001,3,20,20,quantile,1,0.6761055977293303,0.013752506337432538,0.0010390281677246094,0.01181018108200471,0.7219964469969895,0.013163362052216467,0.6467023405899262,6
optical_net,outer_4,cart,5,0.0005,3,20,20,quantile,1,0.7320038873496504,0.01137332128074754,0.0010480880737304688,0.007334627224637385,0.8273479115820902,0.009423976359541801,0.7470654702837588,12
optical_net,outer_4,cart,5,0.0001,3,20,20,quantile,1,0.7600285493172955,0.010175149583570171,0.0010380744934082031,0.0051737131935351895,0.8782143440448256,0.007342115426847055,0.802941514095414,22
