dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
temperature_max,outer_0,pilot,4,5,3,6072.0,,,0.7821776874815329,2.119421163177098,0.3614048957824707,2.015131116404778,0.793000417059786,2.079374169907475,0.7836628242763712,5.0,6072.0,0,1.0,2.0,
temperature_max,outer_0,pilot,4,5,3,3036.0,,,0.7821776874815329,2.119421163177098,0.3511025905609131,2.015131116404778,0.793000417059786,2.079374169907475,0.7836628242763712,5.0,3036.0,1,2.0,4.0,
temperature_max,outer_0,pilot,4,5,3,1518.0,,,0.7821776874815329,2.119421163177098,0.3496711254119873,2.015131116404778,0.793000417059786,2.079374169907475,0.7836628242763712,5.0,1518.0,2,4.0,8.0,
temperature_max,outer_0,pilot,4,5,3,759.0,,,0.7821776874815329,2.119421163177098,0.3494935035705566,2.015131116404778,0.793000417059786,2.079374169907475,0.7836628242763712,5.0,759.0,3,8.0,16.0,
temperature_max,outer_0,pilot,4,5,3,379.0,,,0.7821776874815329,2.119421163177098,0.3463864326477051,2.015131116404778,0.793000417059786,2.079374169907475,0.7836628242763712,5.0,379.0,4,17.0,34.0,
temperature_max,outer_0,pilot,4,5,3,189.0,,,0.7821776874815329,2.119421163177098,0.3461885452270508,2.015131116404778,0.793000417059786,2.079374169907475,0.7836628242763712,5.0,189.0,5,33.0,66.0,
temperature_max,outer_0,pilot,4,5,3,94.0,,,0.7821776874815329,2.119421163177098,0.3921759128570556,2.00621248508176,0.7939165623910912,2.072319080406872,0.784396832690598,5.0,94.0,6,65.0,130.0,
temperature_max,outer_0,pilot,4,5,3,64.0,,,0.7737624859296076,2.201183585807672,0.3730332851409912,2.00621248508176,0.7939165623910912,2.072319080406872,0.784396832690598,5.0,64.0,7,95.0,190.0,
temperature_max,outer_0,pilot,4,5,3,32.0,,,0.7737624859296076,2.201183585807672,0.3907656669616699,2.074683123528231,0.7868830778268924,2.084886224583792,0.7830893525278202,2.0,32.0,8,190.0,380.0,
temperature_max,outer_0,pilot,4,5,3,24.0,,,0.7714554897468435,2.2236369411028822,0.3871843814849853,2.074683123528231,0.7868830778268924,2.084886224583792,0.7830893525278202,2.0,24.0,9,253.0,506.0,
temperature_max,outer_0,pilot,4,5,3,20.0,,,0.7714554897468435,2.2236369411028822,0.403484582901001,2.074683123528231,0.7868830778268924,2.084886224583792,0.7830893525278202,2.0,20.0,10,304.0,608.0,
temperature_max,outer_0,pilot,4,5,3,16.0,,,0.7714554897468435,2.2236369411028822,0.4195551872253418,2.074683123528231,0.7868830778268924,2.084886224583792,0.7830893525278202,2.0,16.0,11,380.0,760.0,
temperature_max,outer_0,pilot,4,5,3,14.0,,,0.7714554897468435,2.2236369411028822,0.3447391986846924,2.1639333841692934,0.7777150556671402,2.2163214097193995,0.7694148935706742,2.0,14.0,12,434.0,868.0,
temperature_max,outer_0,pilot,4,5,3,12.0,,,0.7714554897468435,2.2236369411028822,0.3485581874847412,2.1639333841692934,0.7777150556671402,2.2163214097193995,0.7694148935706742,2.0,12.0,13,506.0,1012.0,
