dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
yacht,outer_4,guide,5,2.0,3,20,20,quantile,1,0.7920545333333333,47.667833333333334,0.017588,46.72636,0.8012,50.72601,0.7523059,2
yacht,outer_4,guide,5,4.0,3,20,20,quantile,1,0.9560481666666666,10.097187666666665,0.023598,9.390843,0.96,10.57264,0.948374,4
yacht,outer_4,guide,5,6.0,3,20,20,quantile,1,0.9809093333333333,4.3640783333333335,0.01375,3.749685,0.984,2.641054,0.9871038,6
yacht,outer_4,guide,5,8.0,3,20,20,quantile,1,0.9866181666666667,3.092439,0.023257,2.129198,0.9909,2.409813,0.9882329,8
yacht,outer_4,guide,5,10.0,3,20,20,quantile,1,0.9885616,2.687359666666666,0.024056,1.323142,0.9944,2.48314,0.9878749,10
yacht,outer_4,guide,5,12.0,3,20,20,quantile,1,0.9891590333333333,2.5420306666666663,0.021957,1.124985,0.9952,2.397038,0.9882953,12
yacht,outer_4,guide,5,14.0,3,20,20,quantile,1,0.9891871999999999,2.5340876666666667,0.018179,1.024897,0.9956,2.222426,0.9891479,14
yacht,outer_4,guide,5,16.0,3,20,20,quantile,1,0.9892778333333333,2.519732,0.015261,0.9899664,0.9958,2.218021,0.9891694,15
yacht,outer_4,guide,5,20.0,3,20,20,quantile,1,0.9894571,2.4707339999999998,0.024412,0.885913,0.9962,1.865022,0.9908931,20
yacht,outer_4,guide,5,24.0,3,20,20,quantile,1,0.9894571,2.4707339999999998,0.025514,0.885913,0.9962,1.865022,0.9908931,20
yacht,outer_4,guide,5,28.0,3,20,20,quantile,1,0.9894571,2.4707339999999998,0.022865,0.885913,0.9962,1.865022,0.9908931,20
yacht,outer_4,guide,5,32.0,3,20,20,quantile,1,0.9894571,2.4707339999999998,0.023132,0.885913,0.9962,1.865022,0.9908931,20
