dataset,outer,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label
energe_c,outer_0,greedy,4,0.1,0.1,3,614.0,quantile,0,0.8677030881718487,12.026605943779364,15052.464170228868,0.0024900436401367,11.685608915673184,0.8716653685856387,13.614317005646702,0.8437175052642472,1.0,full
energe_c,outer_0,greedy,4,0.1,0.01,3,614.0,quantile,0,0.8880632440678395,10.16093701807072,12164.96048807946,0.0024819374084472,9.8109937216407,0.8922529179128498,12.300947163354545,0.8587940394289055,1.0,full
energe_c,outer_0,greedy,4,0.1,0.001,3,614.0,quantile,0,0.8900104141710602,9.97834771987034,11583.439443618092,0.0025131702423095,9.62779097276448,0.8942649018343375,12.29415713799166,0.858871984000241,1.0,full
energe_c,outer_0,greedy,4,0.1,0.0001,3,614.0,quantile,0,0.8900526237573207,9.973497899603393,11506.953898022375,0.0040464401245117,9.620827474689284,0.8943413769213684,12.300926177828174,0.8587942803275428,1.0,full
energe_c,outer_0,greedy,4,0.1,1e-05,3,614.0,quantile,0,0.8900493267490631,9.973681743590369,11498.85954818378,0.0024867057800292,9.620733663385664,0.8943424071833906,12.30195227518896,0.8587825014733176,1.0,full
energe_c,outer_0,greedy,4,0.08,0.1,3,614.0,quantile,0,0.8677030881718487,12.026605943779364,13934.299292183268,0.0035920143127441,11.685608915673184,0.8716653685856387,13.614317005646702,0.8437175052642472,1.0,full
energe_c,outer_0,greedy,4,0.08,0.01,3,614.0,quantile,0,0.8880632440678395,10.16093701807072,11046.79561003386,0.0024724006652832,9.8109937216407,0.8922529179128498,12.300947163354545,0.8587940394289055,1.0,full
energe_c,outer_0,greedy,4,0.08,0.001,3,614.0,quantile,0,0.8900104141710602,9.97834771987034,10465.27456557249,0.0025637149810791,9.62779097276448,0.8942649018343375,12.29415713799166,0.858871984000241,1.0,full
energe_c,outer_0,greedy,4,0.08,0.0001,3,614.0,quantile,0,0.8900526237573207,9.973497899603393,10388.789019976775,0.0025627613067626,9.620827474689284,0.8943413769213684,12.300926177828174,0.8587942803275428,1.0,full
energe_c,outer_0,greedy,4,0.08,1e-05,3,614.0,quantile,0,0.8900493267490631,9.973681743590369,10380.694670138178,0.0025882720947265,9.620733663385664,0.8943424071833906,12.30195227518896,0.8587825014733176,1.0,full
energe_c,outer_0,greedy,4,0.05,0.1,3,614.0,quantile,0,0.8802645157403531,10.871998539348745,11927.861903956567,0.0036334991455078,9.256389606407472,0.8983437357061684,11.624321941354651,0.8665612067169463,2.0,full
