dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
energe_c,outer_0,pilot,4,5,3,614.0,,,0.8837323066399746,10.570523772095337,0.0246107578277587,9.003328749491457,0.90112292094436,11.716505166630414,0.8655030100837322,10.0,614.0,0,1.0,2.0,
energe_c,outer_0,pilot,4,5,3,307.0,,,0.8837323066399746,10.570523772095337,0.0173215866088867,9.003328749491457,0.90112292094436,11.716505166630414,0.8655030100837322,10.0,307.0,1,2.0,4.0,
energe_c,outer_0,pilot,4,5,3,153.0,,,0.8825776329674833,10.672006764527884,0.0124883651733398,9.206851486568254,0.8988877772188019,11.802055845731768,0.8645209502748742,7.0,153.0,2,5.0,10.0,
energe_c,outer_0,pilot,4,5,3,76.0,,,0.8825776329674833,10.672006764527884,0.0124948024749755,9.206851486568254,0.8988877772188019,11.802055845731768,0.8645209502748742,7.0,76.0,3,9.0,18.0,
energe_c,outer_0,pilot,4,5,3,64.0,,,0.8814708750669386,10.767677832285765,0.0124664306640625,9.206851486568254,0.8988877772188019,11.802055845731768,0.8645209502748742,7.0,64.0,4,10.0,20.0,
energe_c,outer_0,pilot,4,5,3,32.0,,,0.859865216906749,12.70338911128232,0.0086731910705566,12.47308969526563,0.863017034012389,14.386276193492913,0.834855973124166,4.0,32.0,5,20.0,40.0,
energe_c,outer_0,pilot,4,5,3,24.0,,,0.859865216906749,12.70338911128232,0.0087063312530517,12.47308969526563,0.863017034012389,14.386276193492913,0.834855973124166,4.0,24.0,6,26.0,52.0,
energe_c,outer_0,pilot,4,5,3,20.0,,,0.8558527938984968,13.083653361058447,0.0086193084716796,12.47308969526563,0.863017034012389,14.386276193492913,0.834855973124166,4.0,20.0,7,31.0,62.0,
energe_c,outer_0,pilot,4,5,3,16.0,,,0.8437003094709604,14.170941854377274,0.0086641311645507,12.47308969526563,0.863017034012389,14.386276193492913,0.834855973124166,4.0,16.0,8,39.0,78.0,
energe_c,outer_0,pilot,4,5,3,14.0,,,0.8437003094709604,14.170941854377274,0.0086448192596435,12.47308969526563,0.863017034012389,14.386276193492913,0.834855973124166,4.0,14.0,9,44.0,88.0,
energe_c,outer_0,pilot,4,5,3,12.0,,,0.8437003094709604,14.170941854377274,0.0056784152984619,13.856653988640677,0.8478223432684425,15.41908696111508,0.8230000538527849,2.0,12.0,10,52.0,104.0,
energe_c,outer_0,pilot,4,5,3,10.0,,,0.8437003094709604,14.170941854377274,0.005608320236206,13.856653988640677,0.8478223432684425,15.41908696111508,0.8230000538527849,2.0,10.0,11,62.0,124.0,
energe_c,outer_0,pilot,4,5,3,8.0,,,0.8437003094709604,14.170941854377274,0.0055670738220214,13.856653988640677,0.8478223432684425,15.41908696111508,0.8230000538527849,2.0,8.0,12,77.0,154.0,
energe_c,outer_0,pilot,4,5,3,6.0,,,0.8068692343983234,17.536362861075066,0.0056290626525878,13.856653988640677,0.8478223432684425,15.41908696111508,0.8230000538527849,2.0,6.0,13,103.0,206.0,
energe_c,outer_0,pilot,4,5,3,4.0,,,0.8025184508379856,17.922943301179206,0.0047180652618408,17.29125180078284,0.8101026277227128,17.793734187468498,0.7957408242860043,2.0,4.0,14,154.0,308.0,
energe_c,outer_0,pilot,4,5,3,2.0,,,-0.001259054163608,91.1136843064358,0.0013365745544433,91.0557718278178,0.0,87.86126336825646,-0.0085836420681961,1.0,2.0,15,307.0,614.0,
energe_c,outer_1,pilot,4,5,3,614.0,,,0.8848821902631775,10.402659946372625,0.0177328586578369,8.869655107011177,0.9014406259879586,12.103676735987468,0.8677721899918643,10.0,614.0,0,1.0,2.0,
energe_c,outer_1,pilot,4,5,3,307.0,,,0.8848821902631775,10.402659946372625,0.0172646045684814,8.869655107011177,0.9014406259879586,12.103676735987468,0.8677721899918643,10.0,307.0,1,2.0,4.0,
energe_c,outer_1,pilot,4,5,3,153.0,,,0.8840432921224816,10.47987141479576,0.0124123096466064,9.06811449131423,0.8992353505349974,12.202605207849748,0.8666914361459765,7.0,153.0,2,5.0,10.0,
energe_c,outer_1,pilot,4,5,3,76.0,,,0.882987851951191,10.58096569552866,0.0126740932464599,9.06811449131423,0.8992353505349974,12.202605207849748,0.8666914361459765,7.0,76.0,3,9.0,18.0,
energe_c,outer_1,pilot,4,5,3,64.0,,,0.882043284269999,10.6608706260327,0.0126056671142578,9.06811449131423,0.8992353505349974,12.202605207849748,0.8666914361459765,7.0,64.0,4,10.0,20.0,
energe_c,outer_1,pilot,4,5,3,32.0,,,0.8649537233755983,12.160858663337253,0.0097179412841796,11.654740984096565,0.8704928250527979,16.512082134497884,0.8196121305167202,4.0,32.0,5,20.0,40.0,
energe_c,outer_1,pilot,4,5,3,24.0,,,0.8649537233755983,12.160858663337253,0.0096526145935058,11.654740984096565,0.8704928250527979,16.512082134497884,0.8196121305167202,4.0,24.0,6,26.0,52.0,
energe_c,outer_1,pilot,4,5,3,20.0,,,0.8626420790956817,12.356410320687704,0.0096688270568847,11.654740984096565,0.8704928250527979,16.512082134497884,0.8196121305167202,4.0,20.0,7,31.0,62.0,
energe_c,outer_1,pilot,4,5,3,16.0,,,0.8563853138142922,12.94375972778075,0.0095889568328857,11.654740984096565,0.8704928250527979,16.512082134497884,0.8196121305167202,4.0,16.0,8,39.0,78.0,
energe_c,outer_1,pilot,4,5,3,14.0,,,0.8492586796297759,13.562450693714911,0.009606122970581,11.654740984096565,0.8704928250527979,16.512082134497884,0.8196121305167202,4.0,14.0,9,44.0,88.0,
energe_c,outer_1,pilot,4,5,3,12.0,,,0.8492586796297759,13.562450693714911,0.0089259147644042,12.213837398531014,0.8642801604165509,17.19543067838805,0.812146821966122,3.0,12.0,10,52.0,104.0,
energe_c,outer_1,pilot,4,5,3,10.0,,,0.8492586796297759,13.562450693714911,0.0065436363220214,13.002473255471298,0.8555168595389279,17.790094428105082,0.8056503591943992,2.0,10.0,11,62.0,124.0,
energe_c,outer_1,pilot,4,5,3,8.0,,,0.8492586796297759,13.562450693714911,0.0066018104553222,13.002473255471298,0.8555168595389279,17.790094428105082,0.8056503591943992,2.0,8.0,12,77.0,154.0,
energe_c,outer_1,pilot,4,5,3,6.0,,,0.8153588940509261,16.64807748773026,0.0066308975219726,13.002473255471298,0.8555168595389279,17.790094428105082,0.8056503591943992,2.0,6.0,13,103.0,206.0,
energe_c,outer_1,pilot,4,5,3,4.0,,,0.811092662081395,17.02393689854661,0.0047919750213623,16.528006446884095,0.8163412275428593,20.851628098516628,0.7722043327236946,2.0,4.0,14,154.0,308.0,
energe_c,outer_1,pilot,4,5,3,2.0,,,-0.0003824481063392,90.00272725268866,0.0013749599456787,89.99301381447017,0.0,92.05189162992257,-0.0056299670612331,1.0,2.0,15,307.0,614.0,
energe_c,outer_2,pilot,4,5,3,614.0,,,0.8538398753528996,13.15714623003983,0.0142598152160644,10.922937338721033,0.8788342095486121,7.060289979487858,0.922219675643818,8.0,614.0,0,1.0,2.0,
energe_c,outer_2,pilot,4,5,3,307.0,,,0.8538398753528996,13.15714623003983,0.0137958526611328,10.92293733872103,0.8788342095486121,7.060289979487856,0.922219675643818,8.0,307.0,1,2.0,4.0,
energe_c,outer_2,pilot,4,5,3,153.0,,,0.8529904248376239,13.234645351706485,0.0138285160064697,10.92293733872103,0.8788342095486121,7.060289979487856,0.922219675643818,8.0,153.0,2,5.0,10.0,
energe_c,outer_2,pilot,4,5,3,76.0,,,0.8518401679325609,13.339499559046132,0.0137786865234375,10.92293733872103,0.8788342095486121,7.060289979487856,0.922219675643818,8.0,76.0,3,9.0,18.0,
energe_c,outer_2,pilot,4,5,3,64.0,,,0.8516404180225953,13.358382515862877,0.0137708187103271,10.92293733872103,0.8788342095486121,7.060289979487856,0.922219675643818,8.0,64.0,4,10.0,20.0,
energe_c,outer_2,pilot,4,5,3,32.0,,,0.847185042073059,13.787721692705864,0.0087149143218994,13.344984597798438,0.8519669611559656,10.781352063096303,0.8812262580004324,4.0,32.0,5,20.0,40.0,
energe_c,outer_2,pilot,4,5,3,24.0,,,0.847185042073059,13.787721692705864,0.0089020729064941,13.344984597798438,0.8519669611559656,10.781352063096303,0.8812262580004324,4.0,24.0,6,26.0,52.0,
energe_c,outer_2,pilot,4,5,3,20.0,,,0.8444795535699855,14.017018263933917,0.0086889266967773,13.344984597798438,0.8519669611559656,10.781352063096303,0.8812262580004324,4.0,20.0,7,31.0,62.0,
