dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_c,outer_3,guide,5,2.0,3,20,20,quantile,1,0.7979623666666668,18.10636,0.030391,18.08375,0.7985,16.95976,0.8169715,2
energe_c,outer_3,guide,5,4.0,3,20,20,quantile,1,0.8853594666666668,10.275523666666667,0.037206,9.728881,0.8916,7.817141,0.915638,4
energe_c,outer_3,guide,5,6.0,3,20,20,quantile,1,0.9061505,8.397258333333333,0.043099,7.944449,0.9115,7.848706,0.9152974,6
energe_c,outer_3,guide,5,8.0,3,20,20,quantile,1,0.9162508666666667,7.488653,0.042308,6.869255,0.9235,6.997304,0.9244856,8
energe_c,outer_3,guide,5,10.0,3,20,20,quantile,1,0.9251543999999999,6.687273333333334,0.0402,5.899242,0.9343,6.443364,0.9304637,10
energe_c,outer_3,guide,5,12.0,3,20,20,quantile,1,0.9304485666666666,6.218067333333334,0.043628,5.192886,0.9421,6.777844,0.926854,12
energe_c,outer_3,guide,5,14.0,3,20,20,quantile,1,0.9418862,5.198594,0.035334,4.56353,0.9491,5.778211,0.937642,14
energe_c,outer_3,guide,5,16.0,3,20,20,quantile,1,0.9513740666666667,4.3530446666666665,0.043517,4.04228,0.955,4.881915,0.9473147,16
energe_c,outer_3,guide,5,20.0,3,20,20,quantile,1,0.954846,4.039535,0.044205,3.582985,0.9601,4.576315,0.9506128,20
energe_c,outer_3,guide,5,24.0,3,20,20,quantile,1,0.9562352666666666,3.9155713333333337,0.042677,3.340186,0.9628,4.349316,0.9530625,24
energe_c,outer_3,guide,5,28.0,3,20,20,quantile,1,0.956197,3.9190636666666663,0.043072,3.29182,0.9633,4.332796,0.9532408,28
energe_c,outer_3,guide,5,32.0,3,20,20,quantile,1,0.956197,3.9190636666666663,0.04404,3.29182,0.9633,4.332796,0.9532408,28
