dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
seoul_bike,outer_4,guide,5,2.0,3,20,20,quantile,1,0.22823553333333332,314619.5333333334,0.34597,311449.3,0.2373,340632.5,0.235822,2
seoul_bike,outer_4,guide,5,4.0,3,20,20,quantile,1,0.4332876333333333,231000.2666666667,0.3483,223753.0,0.4521,231802.4,0.4799724,4
seoul_bike,outer_4,guide,5,6.0,3,20,20,quantile,1,0.5120789666666666,199094.86666666667,0.34901,195896.0,0.5203,201674.5,0.5475615,6
seoul_bike,outer_4,guide,5,8.0,3,20,20,quantile,1,0.5442284333333334,185966.66666666666,0.35643,177767.8,0.5647,181551.4,0.5927059,8
seoul_bike,outer_4,guide,5,10.0,3,20,20,quantile,1,0.5744505333333333,173643.76666666666,0.35799,167331.6,0.5902,170583.9,0.6173105,10
seoul_bike,outer_4,guide,5,12.0,3,20,20,quantile,1,0.5858316,168932.46666666667,0.35445,161508.3,0.6045,164945.7,0.6299594,12
seoul_bike,outer_4,guide,5,14.0,3,20,20,quantile,1,0.5984063333333333,163826.46666666665,0.352,155874.3,0.6183,161600.0,0.6374651,14
seoul_bike,outer_4,guide,5,16.0,3,20,20,quantile,1,0.6053268666666667,160984.80000000002,0.35288,153191.2,0.6249,160445.2,0.6400557,16
seoul_bike,outer_4,guide,5,20.0,3,20,20,quantile,1,0.6166165333333333,156322.16666666666,0.35321,149813.1,0.6331,158284.5,0.6449031,20
seoul_bike,outer_4,guide,5,24.0,3,20,20,quantile,1,0.6207828333333334,154647.16666666666,0.35251,147539.2,0.6387,157390.8,0.646908,24
seoul_bike,outer_4,guide,5,28.0,3,20,20,quantile,1,0.6225981333333332,153912.6,0.34906,146390.5,0.6415,156658.0,0.648552,28
seoul_bike,outer_4,guide,5,32.0,3,20,20,quantile,1,0.6228272,153815.16666666666,0.35094,146140.9,0.6421,156285.8,0.6493871,31
