dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
california_housing,outer_4,streed,5,0.1,3,20,20,0.4492003167838711,7357568901.929058,63.47270655632019,7347133880.415333,0.45012452107814893,7320013014.355669,0.44445292944486214,3
california_housing,outer_4,streed,5,0.08,3,20,20,0.4492003167838711,7357568901.929058,150.92845344543457,7347133880.415333,0.45012452107814893,7320013014.355669,0.44445292944486214,3
california_housing,outer_4,streed,5,0.05,3,20,20,0.5064913496037018,6595219905.559962,599.5948424339294,6592294930.462925,0.5066183097949108,6441072938.582693,0.5111594480441557,4
california_housing,outer_4,streed,5,0.03,3,20,20,0.5064913496037018,6595219905.559962,599.4451282024384,6592294930.462925,0.5066183097949108,6441072938.582693,0.5111594480441557,4
california_housing,outer_4,streed,5,0.01,3,20,20,0.5863804852059401,5524832178.01632,599.503678560257,5780804141.25877,0.5673520453735909,5618960460.237755,0.5735530774155315,7
california_housing,outer_4,streed,5,0.008,3,20,20,0.6047518951088704,5277555752.619253,599.5193223953247,5163491226.462531,0.6135530865133281,5176622005.987069,0.6071240330915559,12
california_housing,outer_4,streed,5,0.005,3,20,20,0.6275218015278243,4973084263.479295,599.5258767604828,5212828441.19291,0.609860582059196,5184479130.513295,0.6065277223329587,13
california_housing,outer_4,streed,5,0.003,3,20,20,0.6360640962417706,4861054683.279321,599.5525658130646,5120637373.230534,0.6167603620922316,5094482332.5757885,0.6133579639398345,15
california_housing,outer_4,streed,5,0.001,3,20,20,0.659374498739544,4547321790.095828,599.5500638484955,5081673887.91857,0.6196764740748228,5052787245.26597,0.6165223823044035,16
california_housing,outer_4,streed,5,0.0005,3,20,20,0.6603498541317303,4533710039.579299,599.5701358318329,5081673887.91857,0.6196764740748228,5052787245.26597,0.6165223823044035,16
california_housing,outer_4,streed,5,0.0001,3,20,20,0.6603498541317303,4533710039.579299,599.5717372894287,5081673887.91857,0.6196764740748228,5052787245.26597,0.6165223823044035,16
