dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
temperature_min,outer_3,cart,5,0.1,3,20,20,quantile,1,0.7204247390911741,1.735482925009456,0.014812707901000977,1.6569444209782194,0.7336612748154325,1.5430998156401743,0.7441402399769084,6
temperature_min,outer_3,cart,5,0.08,3,20,20,quantile,1,0.7427871131889768,1.5970047070494615,0.014768123626708984,1.5652952579358532,0.748393043087132,1.4834907360656941,0.7540239588656936,7
temperature_min,outer_3,cart,5,0.05,3,20,20,quantile,1,0.7494899625566661,1.5549769320570819,0.014712810516357422,1.5026634102331284,0.7584605421908432,1.4134687250694888,0.7656342349789019,8
temperature_min,outer_3,cart,5,0.03,3,20,20,quantile,1,0.7640738139463462,1.4656067016338301,0.014803647994995117,1.4022405931610031,0.7746025954424801,1.2985018595624582,0.7846967702219851,11
temperature_min,outer_3,cart,5,0.01,3,20,20,quantile,1,0.7862542690837979,1.328397145881531,0.014740467071533203,1.2531315615700687,0.7985705142722432,1.18940915613312,0.8027853168194202,20
temperature_min,outer_3,cart,5,0.008,3,20,20,quantile,1,0.788337665754918,1.3145444675684026,0.014819145202636719,1.2249983943950042,0.8030926646750838,1.180169239784178,0.8043173776464075,23
temperature_min,outer_3,cart,5,0.005,3,20,20,quantile,1,0.7906233102184491,1.2996033206521966,0.014754533767700195,1.1821444849660268,0.8099810403272679,1.162695869531138,0.8072146188192884,29
temperature_min,outer_3,cart,5,0.003,3,20,20,quantile,1,0.7907531897042315,1.2987994110874086,0.014713525772094727,1.1730102502855047,0.8114492853628562,1.1558206255567864,0.808354595802986,31
temperature_min,outer_3,cart,5,0.001,3,20,20,quantile,1,0.790704756635241,1.2992568373954985,0.014745712280273438,1.170297355785785,0.8118853584462182,1.1541418693257937,0.8086329486107859,32
temperature_min,outer_3,cart,5,0.0005,3,20,20,quantile,1,0.790704756635241,1.2992568373954985,0.014691829681396484,1.170297355785785,0.8118853584462182,1.1541418693257937,0.8086329486107859,32
temperature_min,outer_3,cart,5,0.0001,3,20,20,quantile,1,0.790704756635241,1.2992568373954985,0.014764547348022461,1.170297355785785,0.8118853584462182,1.1541418693257937,0.8086329486107859,32
