dataset,outer,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
insurance,outer_0,greedy,4,0.1,0.1,3,5,quantile,0,0.8224876436740295,25919079.901574958,64127863797.06289,0.0033326148986816406,25624181.453550078,0.8239815264507097,26810121.122749504,0.821480988609078,2
insurance,outer_0,greedy,4,0.1,0.01,3,5,quantile,0,0.833709067138761,24305936.882983718,57549252276.63942,0.003215312957763672,23764838.465098023,0.836753786716864,23442599.841573093,0.8439041088628463,2
insurance,outer_0,greedy,4,0.1,0.001,3,5,quantile,0,0.8335750952606932,24329243.25843385,56648676292.54135,0.003261566162109375,23730623.929287806,0.83698881433628,23183832.036649425,0.8456271511610616,2
insurance,outer_0,greedy,4,0.1,0.0001,3,5,quantile,0,0.8335363567194026,24335295.503154654,56555200977.79897,0.0032138824462890625,23730255.78475514,0.8369913432068627,23159878.81860217,0.8457866470762739,2
insurance,outer_0,greedy,4,0.1,1e-05,3,5,quantile,0,0.8335322075871828,24335941.15306465,56545817861.1493,0.003278970718383789,23730252.075664956,0.8369913686854675,23157504.713290088,0.845802455394756,2
insurance,outer_0,greedy,4,0.08,0.1,3,5,quantile,0,0.8224876436740295,25919079.901574958,57897182754.91175,0.0044248104095458984,25624181.453550078,0.8239815264507097,26810121.122749504,0.821480988609078,2
insurance,outer_0,greedy,4,0.08,0.01,3,5,quantile,0,0.833709067138761,24305936.882983718,51318571234.48829,0.0032024383544921875,23764838.465098023,0.836753786716864,23442599.841573093,0.8439041088628463,2
insurance,outer_0,greedy,4,0.08,0.001,3,5,quantile,0,0.8335750952606932,24329243.25843385,50417995250.39021,0.003252744674682617,23730623.929287806,0.83698881433628,23183832.036649425,0.8456271511610616,2
insurance,outer_0,greedy,4,0.08,0.0001,3,5,quantile,0,0.8335363567194026,24335295.503154654,50324519935.647835,0.003240823745727539,23730255.78475514,0.8369913432068627,23159878.81860217,0.8457866470762739,2
insurance,outer_0,greedy,4,0.08,1e-05,3,5,quantile,0,0.8335322075871828,24335941.15306465,50315136818.99816,0.003276348114013672,23730252.075664956,0.8369913686854675,23157504.713290088,0.845802455394756,2
