dataset,outer,method,depth,n_thresholds,lambda,cost_complexity,ridge_penalty,lasso_penalty,time_limit_s,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
temperature_min,outer_0,streed,4,20,,0.0001,0.01,0.001,230400.0,0.8680468343233549,0.8154194686376808,230400.30084085464,0.5709151594013187,0.9060692453369366,0.6932317857268461,0.8950170299193045,16
