dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
seoul_bike,outer_1,streed,5,0.1,3,20,20,0.41429159808965726,247237.87760027486,28.275339603424072,248379.4744536816,0.41159132087041606,244355.46468621364,0.37363420457248786,3
seoul_bike,outer_1,streed,5,0.08,3,20,20,0.48653247678206296,216732.26797657544,279.6603834629059,212635.47344906695,0.4962685288570766,217334.00120790783,0.4428993650097178,4
seoul_bike,outer_1,streed,5,0.05,3,20,20,0.5340708060982549,196709.13235592787,599.6754035949707,187168.47848537492,0.5565996045264562,190469.61217275765,0.5117618904632988,5
seoul_bike,outer_1,streed,5,0.03,3,20,20,0.5888782854822145,173537.5645338103,599.0924036502838,169080.7716981743,0.5994492147148562,173433.73548530933,0.5554306108082324,6
seoul_bike,outer_1,streed,5,0.01,3,20,20,0.6143781063797303,162777.76191227866,600.0150909423828,157834.88135597832,0.6260906249861453,166297.029259878,0.5737244053724961,8
seoul_bike,outer_1,streed,5,0.008,3,20,20,0.6180631927204351,161223.35626556797,599.9986371994019,154393.36875458388,0.6342435365278434,161109.3976401954,0.5870220617601689,9
seoul_bike,outer_1,streed,5,0.005,3,20,20,0.6533020594847044,146345.05676353813,599.9802536964417,139798.9228849496,0.6688176438918604,147974.61024532173,0.6206909693286007,14
seoul_bike,outer_1,streed,5,0.003,3,20,20,0.6615015094605899,142886.08674961896,600.0490171909332,134922.9100870105,0.6803688731396271,139907.5865931569,0.6413694824656382,17
seoul_bike,outer_1,streed,5,0.001,3,20,20,0.6709731111350307,138880.5977556142,599.1020686626434,124111.36603517266,0.7059813210638598,132678.7504892293,0.6598994371039197,30
seoul_bike,outer_1,streed,5,0.0005,3,20,20,0.6718187479069355,138523.07744138225,600.059818983078,123801.26326272912,0.7067159516653991,132449.01319705634,0.660488331573442,31
seoul_bike,outer_1,streed,5,0.0001,3,20,20,0.6719288452538424,138476.69194331267,600.0633428096771,123639.55753589273,0.7070990310375767,131055.95255639857,0.6640592176896369,32
