dataset,outer,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label
optical_net,outer_0,greedy,4,0.005,1e-05,3,504,quantile,0,0.6288704124494612,0.0157803154889799,1.4655512453846988,0.0070312023162841,0.0015392606896857,0.9640150607555206,0.0033330166712819,0.9086359219692705,6.0,full
optical_net,outer_0,greedy,4,0.003,0.1,3,504,quantile,0,0.793477263822797,0.0087597018083407,4.114010783949246,0.0067174434661865,0.0062776917726262,0.853239702314721,0.0102593564753175,0.7187722900901443,7.0,full
optical_net,outer_0,greedy,4,0.003,0.01,3,504,quantile,0,0.8661904764863722,0.0056835738526604,2.941801583635142,0.0068886280059814,0.0039502122517425,0.9076516740573848,0.0074708991803739,0.7952090004359704,6.0,full
optical_net,outer_0,greedy,4,0.003,0.001,3,504,quantile,0,0.8899443184706982,0.0046359340229288,1.8407823584666727,0.006882905960083,0.0019975375526916,0.9533014336337976,0.0041648352111546,0.8858342556472378,7.0,full
optical_net,outer_0,greedy,4,0.003,0.0001,3,504,quantile,0,0.8638004400052104,0.0057154988176354,1.4006908159240723,0.0070383548736572,0.001507726990239,0.964752257688014,0.0033059889016826,0.909376802527096,8.0,full
optical_net,outer_0,greedy,4,0.003,1e-05,3,504,quantile,0,0.6314581649984233,0.0156707317482687,1.1499166870711464,0.0070579051971435,0.0010166564561152,0.9762325374441384,0.0025518354404739,0.9300495271104148,9.0,full
optical_net,outer_0,greedy,4,0.001,0.1,3,504,quantile,0,0.7949155412247526,0.0087013651207065,3.812189420499571,0.0066852569580078,0.0062776917726262,0.853239702314721,0.0102593564753175,0.7187722900901443,7.0,full
optical_net,outer_0,greedy,4,0.001,0.01,3,504,quantile,0,0.867668854854908,0.0056181675296578,2.6571630498089203,0.0068809986114501,0.003757966311634,0.9121460124895652,0.0063208498095051,0.8267339554008184,8.0,full
optical_net,outer_0,greedy,4,0.001,0.001,3,504,quantile,0,0.8902351896439757,0.0046232267201491,1.526179606746752,0.0069077014923095,0.001853115366937,0.956677745141496,0.004004554526228,0.8902278421332074,9.0,full
optical_net,outer_0,greedy,4,0.001,0.0001,3,504,quantile,0,0.8638004400052104,0.0057154988176354,1.0177504424374413,0.006974458694458,0.0013502718883781,0.9684332535791998,0.0028856618560123,0.9208987349944416,9.0,full
optical_net,outer_0,greedy,4,0.001,1e-05,3,504,quantile,0,0.6314581649984233,0.0156707317482687,0.7618606483501352,0.007028579711914,0.0010166564561152,0.9762325374441384,0.0025518354404739,0.9300495271104148,9.0,full
optical_net,outer_0,greedy,4,0.0005,0.1,3,504,quantile,0,0.7949155412247526,0.0087013651207065,3.736734079637152,0.0067553520202636,0.0062776917726262,0.853239702314721,0.0102593564753175,0.7187722900901443,7.0,full
optical_net,outer_0,greedy,4,0.0005,0.01,3,504,quantile,0,0.867668854854908,0.0056181675296578,2.570928374537585,0.0068919658660888,0.003757966311634,0.9121460124895652,0.0063208498095051,0.8267339554008184,8.0,full
optical_net,outer_0,greedy,4,0.0005,0.001,3,504,quantile,0,0.8902351896439757,0.0046232267201491,1.4291655970664991,0.0069174766540527,0.001853115366937,0.956677745141496,0.004004554526228,0.8902278421332074,9.0,full
optical_net,outer_0,greedy,4,0.0005,0.0001,3,504,quantile,0,0.8638004400052104,0.0057154988176354,0.9207364327571887,0.0069837570190429,0.0013502718883781,0.9684332535791998,0.0028856618560123,0.9208987349944416,9.0,full
