dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
california_housing,outer_1,guide,5,2.0,3,20,20,quantile,1,0.30430103333333336,9305133487.0,1.0848,9283535424.0,0.3058,9053951083.0,0.3103043,2
california_housing,outer_1,guide,5,4.0,3,20,20,quantile,1,0.4873635666666667,6856374858.0,1.0634,6827659556.0,0.4895,6685361324.0,0.4907345,4
california_housing,outer_1,guide,5,6.0,3,20,20,quantile,1,0.5413933333333334,6134569542.666667,1.0704,6047848558.0,0.5478,5943894935.0,0.5472166,6
california_housing,outer_1,guide,5,8.0,3,20,20,quantile,1,0.5631427333333333,5843214867.0,1.0854,5718230854.0,0.5724,5690836956.0,0.5664936,8
california_housing,outer_1,guide,5,10.0,3,20,20,quantile,1,0.5791694666666666,5629029509.333333,1.0885,5514631104.0,0.5876,5504185269.0,0.580712,10
california_housing,outer_1,guide,5,12.0,3,20,20,quantile,1,0.5908589000000001,5473600786.666667,1.0862,5371474918.0,0.5983,5383775305.0,0.5898844,12
california_housing,outer_1,guide,5,14.0,3,20,20,quantile,1,0.5975436666666667,5383852949.666667,1.0882,5253578111.0,0.6072,5255693913.0,0.5996411,14
california_housing,outer_1,guide,5,16.0,3,20,20,quantile,1,0.6049232333333333,5285044073.333333,1.112,5162001273.0,0.614,5184508924.0,0.6050637,16
california_housing,outer_1,guide,5,20.0,3,20,20,quantile,1,0.6112342666666667,5200861888.333333,1.0853,5056222161.0,0.6219,5095420720.0,0.6118501,20
california_housing,outer_1,guide,5,24.0,3,20,20,quantile,1,0.6150696333333333,5149449828.333333,1.0905,5004190424.0,0.6258,5051020416.0,0.6152324,24
california_housing,outer_1,guide,5,28.0,3,20,20,quantile,1,0.6175506,5116093639.333333,1.086,4970120024.0,0.6284,5028182567.0,0.6169721,28
california_housing,outer_1,guide,5,32.0,3,20,20,quantile,1,0.6190579666666668,5095952803.666667,1.0884,4963201016.0,0.6289,5024062958.0,0.6172859,29
