dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
walmart,outer_0,streed,5,0.1,3,20,20,-0.0015268633630303174,319052893523.88776,0.16024041175842285,318793364733.22473,0.0,317160282428.21814,-0.0005174065927693317,1
walmart,outer_0,streed,5,0.08,3,20,20,-0.0015268633630303174,319052893523.88776,4.093258619308472,318793364733.22473,0.0,317160282428.21814,-0.0005174065927693317,1
walmart,outer_0,streed,5,0.05,3,20,20,-0.0015268633630303174,319052893523.88776,86.88982319831848,318793364733.22473,0.0,317160282428.21814,-0.0005174065927693317,1
walmart,outer_0,streed,5,0.03,3,20,20,-0.0015268633630303174,319052893523.88776,159.16498947143555,318793364733.22473,0.0,317160282428.21814,-0.0005174065927693317,1
walmart,outer_0,streed,5,0.01,3,20,20,0.11158427680524712,283018920464.0628,207.17614555358887,281904736057.7671,0.1157132887829303,285875583066.32526,0.09817365911051512,7
walmart,outer_0,streed,5,0.008,3,20,20,0.1184688182672106,280743624566.9975,212.21435165405273,278931682955.3688,0.12503924544105027,280530158109.6041,0.11503639701038237,8
walmart,outer_0,streed,5,0.005,3,20,20,0.13493482219477052,275636654127.0252,219.90797090530396,259645927000.42413,0.18553534758258483,277211186779.7755,0.12550646142718858,18
walmart,outer_0,streed,5,0.003,3,20,20,0.1684115442029984,265206521407.72058,217.87224197387695,243398513559.30682,0.23650069140244012,258115359861.86295,0.1857463725484002,30
walmart,outer_0,streed,5,0.001,3,20,20,0.16985020010208698,264632270249.2208,216.3170428276062,242212472627.51233,0.24022109798237945,256906382432.43668,0.18956022639244996,32
walmart,outer_0,streed,5,0.0005,3,20,20,0.16985020010208698,264632270249.2208,215.40029859542847,242212472627.51233,0.24022109798237945,256906382432.43668,0.18956022639244996,32
walmart,outer_0,streed,5,0.0001,3,20,20,0.16985020010208698,264632270249.2208,214.74125719070435,242212472627.51233,0.24022109798237945,256906382432.43668,0.18956022639244996,32
