dataset,outer,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label
synch,outer_0,claritree,4,0.1,0.1,3,445.0,quantile,0,0.9826561793259228,0.0005627080440679,2.3054871765871354,0.0002088546752929,0.0005460452481779,0.9830446351829146,0.0005585700160317,0.9831813278001142,1.0,full
synch,outer_0,claritree,4,0.1,0.01,3,445.0,quantile,0,0.9992563550440288,2.411021804276491e-05,1.5647798448223824,0.0002038478851318,2.2987632029862496e-05,0.9992862062463728,2.313410527495325e-05,0.9993034267467108,1.0,full
synch,outer_0,claritree,4,0.1,0.001,3,445.0,quantile,0,0.9999905781321704,3.055278570806385e-07,1.4473168375775085,0.0001320838928222,2.900173144206613e-07,0.9999909946119196,2.9131444022710604e-07,0.9999912284549176,1.0,full
synch,outer_0,claritree,4,0.1,0.0001,3,445.0,quantile,0,0.9999999033607332,3.133849079296938e-09,1.4345483187891972,0.0001323223114013,2.97322665161175e-09,0.9999999076777196,2.985953063252817e-09,0.9999999100922636,1.0,full
synch,outer_0,claritree,4,0.1,1e-05,3,445.0,quantile,0,0.9999999990311348,3.141875220163226e-11,1.4332598255778295,0.0001323223114013,2.980685749416128e-11,0.999999999074461,2.993386718184123e-11,0.9999999990986844,1.0,full
synch,outer_0,claritree,4,0.08,0.1,3,445.0,quantile,0,0.9826561793259228,0.0005627080440679,2.018863871148933,0.0001323223114013,0.0005460452481779,0.9830446351829146,0.0005585700160317,0.9831813278001142,1.0,full
synch,outer_0,claritree,4,0.08,0.01,3,445.0,quantile,0,0.9992563550440288,2.411021804276491e-05,1.27815653938418,0.0001318454742431,2.2987632029862496e-05,0.9992862062463728,2.313410527495325e-05,0.9993034267467108,1.0,full
synch,outer_0,claritree,4,0.08,0.001,3,445.0,quantile,0,0.9999905781321704,3.055278570806385e-07,1.160693532139306,0.0001325607299804,2.900173144206613e-07,0.9999909946119196,2.9131444022710604e-07,0.9999912284549176,1.0,full
synch,outer_0,claritree,4,0.08,0.0001,3,445.0,quantile,0,0.9999999033607332,3.133849079296938e-09,1.1479250133509948,0.0001325607299804,2.97322665161175e-09,0.9999999076777196,2.985953063252817e-09,0.9999999100922636,1.0,full
synch,outer_0,claritree,4,0.08,1e-05,3,445.0,quantile,0,0.9999999990311348,3.141875220163226e-11,1.1466365201396274,9.131431579589844e-05,2.980685749416128e-11,0.999999999074461,2.993386718184123e-11,0.9999999990986844,1.0,full
synch,outer_0,claritree,4,0.05,0.1,3,445.0,quantile,0,0.9826561793259228,0.0005627080440679,1.58892891299163,0.3311054706573486,0.0005460452481779,0.9830446351829146,0.0005585700160317,0.9831813278001142,1.0,full
synch,outer_0,claritree,4,0.05,0.01,3,445.0,quantile,0,0.9992563550440288,2.411021804276491e-05,0.848221581226877,9.846687316894533e-05,2.2987632029862496e-05,0.9992862062463728,2.313410527495325e-05,0.9993034267467108,1.0,full
synch,outer_0,claritree,4,0.05,0.001,3,445.0,quantile,0,0.9999905781321704,3.055278570806385e-07,0.7307585739820031,0.0001051425933837,2.900173144206613e-07,0.9999909946119196,2.9131444022710604e-07,0.9999912284549176,1.0,full
synch,outer_0,claritree,4,0.05,0.0001,3,445.0,quantile,0,0.9999999033607332,3.133849079296938e-09,0.7179900551936917,9.489059448242188e-05,2.97322665161175e-09,0.9999999076777196,2.985953063252817e-09,0.9999999100922636,1.0,full
synch,outer_0,claritree,4,0.05,1e-05,3,445.0,quantile,0,0.9999999990311348,3.141875220163226e-11,0.7167015619823243,9.369850158691406e-05,2.980685749416128e-11,0.999999999074461,2.993386718184123e-11,0.9999999990986844,1.0,full
synch,outer_0,claritree,4,0.03,0.1,3,445.0,quantile,0,0.9826561793259228,0.0005627080440679,1.3023056075534276,0.7100865840911865,0.0005460452481779,0.9830446351829146,0.0005585700160317,0.9831813278001142,1.0,full
synch,outer_0,claritree,4,0.03,0.01,3,445.0,quantile,0,0.9992563550440288,2.411021804276491e-05,0.5615982757886747,9.942054748535156e-05,2.2987632029862496e-05,0.9992862062463728,2.313410527495325e-05,0.9993034267467108,1.0,full
synch,outer_0,claritree,4,0.03,0.001,3,445.0,quantile,0,0.9999905781321704,3.055278570806385e-07,0.4441352685438008,8.845329284667969e-05,2.900173144206613e-07,0.9999909946119196,2.9131444022710604e-07,0.9999912284549176,1.0,full
synch,outer_0,claritree,4,0.03,0.0001,3,445.0,quantile,0,0.9999999033607332,3.133849079296938e-09,0.4313667497554895,8.893013000488281e-05,2.97322665161175e-09,0.9999999076777196,2.985953063252817e-09,0.9999999100922636,1.0,full
synch,outer_0,claritree,4,0.03,1e-05,3,445.0,quantile,0,0.9999999990311348,3.141875220163226e-11,0.430078256544122,9.512901306152344e-05,2.980685749416128e-11,0.999999999074461,2.993386718184123e-11,0.9999999990986844,1.0,full
synch,outer_0,claritree,4,0.01,0.1,3,445.0,quantile,0,0.9826561793259228,0.0005627080440679,1.0156823021152257,0.9441072940826416,0.0005460452481779,0.9830446351829146,0.0005585700160317,0.9831813278001142,1.0,full
synch,outer_0,claritree,4,0.01,0.01,3,445.0,quantile,0,0.9992563550440288,2.411021804276491e-05,0.2749749703504726,9.059906005859376e-05,2.2987632029862496e-05,0.9992862062463728,2.313410527495325e-05,0.9993034267467108,1.0,full
synch,outer_0,claritree,4,0.01,0.001,3,445.0,quantile,0,0.9999905781321704,3.055278570806385e-07,0.1575119631055986,8.916854858398438e-05,2.900173144206613e-07,0.9999909946119196,2.9131444022710604e-07,0.9999912284549176,1.0,full
synch,outer_0,claritree,4,0.01,0.0001,3,445.0,quantile,0,0.9999999033607332,3.133849079296938e-09,0.1447434443172873,9.72747802734375e-05,2.97322665161175e-09,0.9999999076777196,2.985953063252817e-09,0.9999999100922636,1.0,full
synch,outer_0,claritree,4,0.01,1e-05,3,445.0,quantile,0,0.9999999990311348,3.141875220163226e-11,0.1434549511059198,8.96453857421875e-05,2.980685749416128e-11,0.999999999074461,2.993386718184123e-11,0.9999999990986844,1.0,full
synch,outer_0,claritree,4,0.008,0.1,3,445.0,quantile,0,0.9826561793259228,0.0005627080440679,0.9870199715714054,0.9059281349182128,0.0005460452481779,0.9830446351829146,0.0005585700160317,0.9831813278001142,1.0,full
synch,outer_0,claritree,4,0.008,0.01,3,445.0,quantile,0,0.9992563550440288,2.411021804276491e-05,0.2463126398066523,0.7713141441345215,2.2987632029862496e-05,0.9992862062463728,2.313410527495325e-05,0.9993034267467108,1.0,full
synch,outer_0,claritree,4,0.008,0.001,3,445.0,quantile,0,0.9999905781321704,3.055278570806385e-07,0.1288496325617784,9.870529174804688e-05,2.900173144206613e-07,0.9999909946119196,2.9131444022710604e-07,0.9999912284549176,1.0,full
synch,outer_0,claritree,4,0.008,0.0001,3,445.0,quantile,0,0.9999999033607332,3.133849079296938e-09,0.1160811137734671,0.0001008510589599,2.97322665161175e-09,0.9999999076777196,2.985953063252817e-09,0.9999999100922636,1.0,full
synch,outer_0,claritree,4,0.008,1e-05,3,445.0,quantile,0,0.9999999990311348,3.141875220163226e-11,0.1147926205620996,8.988380432128906e-05,2.980685749416128e-11,0.999999999074461,2.993386718184123e-11,0.9999999990986844,1.0,full
synch,outer_0,claritree,4,0.005,0.1,3,445.0,quantile,0,0.9760153028417596,0.0007661173695567,0.8220685319582169,0.8613109588623047,0.0006513478213629,0.9797748630340162,0.0007632348600771,0.977018822072912,7.0,full
synch,outer_0,claritree,4,0.005,0.01,3,445.0,quantile,0,0.9992563550440288,2.411021804276491e-05,0.203319143990922,1.0152273178100586,2.2987632029862496e-05,0.9992862062463728,2.313410527495325e-05,0.9993034267467108,1.0,full
synch,outer_0,claritree,4,0.005,0.001,3,445.0,quantile,0,0.9999905781321704,3.055278570806385e-07,0.0858561367460481,9.107589721679688e-05,2.900173144206613e-07,0.9999909946119196,2.9131444022710604e-07,0.9999912284549176,1.0,full
synch,outer_0,claritree,4,0.005,0.0001,3,445.0,quantile,0,0.9999999033607332,3.133849079296938e-09,0.0730876179577368,8.845329284667969e-05,2.97322665161175e-09,0.9999999076777196,2.985953063252817e-09,0.9999999100922636,1.0,full
