dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
yacht,outer_0,pilot,4,246.0,3,246.0,,,0.9847260342519591,3.295833905707024,0.0190231800079345,2.7384903349981835,0.9883457874845518,1.3164237549076112,0.9935926538472448,8.0,full,246.0,0,1.0,2.0,
yacht,outer_0,pilot,4,246.0,3,123.0,,,0.9847448053193566,3.290150673425308,0.0198385715484619,2.735620919346629,0.9883579988768548,1.3168256588381309,0.9935906976856416,8.0,full,123.0,1,2.0,4.0,
yacht,outer_0,pilot,4,246.0,3,64.0,,,0.9847448053193566,3.290150673425308,0.0193133354187011,2.7357595358398465,0.9883574089656728,1.3076724363355337,0.9936352485871036,8.0,full,64.0,2,4.0,8.0,
yacht,outer_0,pilot,4,246.0,3,32.0,,,0.9847693231988636,3.2828305027544595,0.0172877311706542,2.753657480791304,0.9882812405558784,1.3880338435069597,0.9932441105883016,7.0,full,32.0,3,8.0,16.0,
yacht,outer_0,pilot,4,246.0,3,24.0,,,0.9847692051709774,3.2828043610951334,0.0160236358642578,2.7599869575823104,0.9882543041571294,1.398103282055493,0.993195100246378,6.0,full,24.0,4,11.0,22.0,
yacht,outer_0,pilot,4,246.0,3,20.0,,,0.9847216786811752,3.293136303080956,0.017106294631958,2.7596898665409677,0.9882555684895566,1.3976769589941058,0.993197175261674,6.0,full,20.0,5,13.0,26.0,
yacht,outer_0,pilot,4,246.0,3,16.0,,,0.9845331595106988,3.3324816095810097,0.016519546508789,2.7596898665409677,0.9882555684895566,1.3976769589941058,0.993197175261674,6.0,full,16.0,6,16.0,32.0,
yacht,outer_0,pilot,4,246.0,3,14.0,,,0.9845072669651024,3.340298801337933,0.013848066329956,2.7662202269708005,0.9882277771888976,1.4051030864715244,0.9931610305406864,6.0,full,14.0,7,18.0,36.0,
yacht,outer_0,pilot,4,246.0,3,12.0,,,0.9844851276200304,3.3443406771466506,0.0106518268585205,2.7871124195268715,0.9881388661385828,1.4615534713108982,0.9928862731498588,5.0,full,12.0,8,21.0,42.0,
yacht,outer_0,pilot,4,246.0,3,10.0,,,0.9821434028058408,3.983295714003293,0.0091998577117919,2.787409510568214,0.9881376018061554,1.4619797943722854,0.9928841981345627,5.0,full,10.0,9,25.0,50.0,
