dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
temperature_min,outer_1,guide,5,2.0,3,20,20,quantile,1,0.5037696666666667,3.073727,0.67703,3.048572,0.5078,3.058202,0.5019746,2
temperature_min,outer_1,guide,5,4.0,3,20,20,quantile,1,0.6947525333333333,1.89131,0.67412,1.845276,0.7021,1.789828,0.7085281,4
temperature_min,outer_1,guide,5,6.0,3,20,20,quantile,1,0.7294755333333334,1.6780106666666665,0.67427,1.603844,0.741,1.536625,0.7497621,6
temperature_min,outer_1,guide,5,8.0,3,20,20,quantile,1,0.7540639333333333,1.5249440000000003,0.6806,1.471572,0.7624,1.375071,0.776071,8
temperature_min,outer_1,guide,5,10.0,3,20,20,quantile,1,0.7642895666666667,1.4623383333333333,0.67985,1.389815,0.7756,1.325584,0.7841298,10
temperature_min,outer_1,guide,5,12.0,3,20,20,quantile,1,0.7713554,1.4179063333333335,0.66876,1.331181,0.7851,1.285145,0.7907153,12
temperature_min,outer_1,guide,5,14.0,3,20,20,quantile,1,0.7760796,1.3881636666666666,0.68616,1.283152,0.7928,1.247337,0.7968722,14
temperature_min,outer_1,guide,5,16.0,3,20,20,quantile,1,0.7821306333333333,1.3514419999999998,0.68056,1.258106,0.7969,1.248397,0.7966996,16
temperature_min,outer_1,guide,5,20.0,3,20,20,quantile,1,0.7891727,1.3065703333333334,0.67764,1.214286,0.8039,1.223863,0.800695,20
temperature_min,outer_1,guide,5,24.0,3,20,20,quantile,1,0.7942584666666667,1.2751916666666665,0.67684,1.182449,0.8091,1.21415,0.8022768,24
temperature_min,outer_1,guide,5,28.0,3,20,20,quantile,1,0.7968038333333333,1.2596856666666667,0.68613,1.160996,0.8126,1.179007,0.8079998,28
temperature_min,outer_1,guide,5,32.0,3,20,20,quantile,1,0.7976686666666666,1.2542710000000001,0.6868,1.153345,0.8138,1.174821,0.8086815,31
