dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auction,outer_4,cart,5,0.1,3,20,20,quantile,1,0.9149277353408746,9117403.11063207,0.0013861656188964844,8490987.13687224,0.9213922011341807,7556226.444390445,0.9286254708823961,29
auction,outer_4,cart,5,0.08,3,20,20,quantile,1,0.9149277353408746,9117403.11063207,0.0013298988342285156,8490987.13687224,0.9213922011341807,7556226.444390445,0.9286254708823961,29
auction,outer_4,cart,5,0.05,3,20,20,quantile,1,0.9149277353408746,9117403.11063207,0.001361846923828125,8490987.13687224,0.9213922011341807,7556226.444390445,0.9286254708823961,29
auction,outer_4,cart,5,0.03,3,20,20,quantile,1,0.9149277353408746,9117403.11063207,0.00125885009765625,8490987.13687224,0.9213922011341807,7556226.444390445,0.9286254708823961,29
auction,outer_4,cart,5,0.01,3,20,20,quantile,1,0.9149277354037845,9117403.103677412,0.0013227462768554688,8490987.122663066,0.9213922012657264,7556226.4290156085,0.9286254710276236,30
auction,outer_4,cart,5,0.008,3,20,20,quantile,1,0.9149277354037845,9117403.103677412,0.0013058185577392578,8490987.122663066,0.9213922012657264,7556226.4290156085,0.9286254710276236,30
auction,outer_4,cart,5,0.005,3,20,20,quantile,1,0.9149277352424928,9117403.120744348,0.0013704299926757812,8490987.122663066,0.9213922012657264,7556226.4290156085,0.9286254710276236,30
auction,outer_4,cart,5,0.003,3,20,20,quantile,1,0.9149277352427085,9117403.120719755,0.0013659000396728516,8490987.11941858,0.9213922012957632,7556226.4290156085,0.9286254710276236,31
auction,outer_4,cart,5,0.001,3,20,20,quantile,1,0.914927735293748,9117403.115319049,0.0012977123260498047,8490987.11941858,0.9213922012957632,7556226.4290156085,0.9286254710276236,31
auction,outer_4,cart,5,0.0005,3,20,20,quantile,1,0.914927735293748,9117403.115319049,0.0013442039489746094,8490987.11941858,0.9213922012957632,7556226.4290156085,0.9286254710276236,31
auction,outer_4,cart,5,0.0001,3,20,20,quantile,1,0.914927735293748,9117403.115319049,0.001308441162109375,8490987.11941858,0.9213922012957632,7556226.4290156085,0.9286254710276236,31
