dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
servo,outer_0,guide,5,2.0,3,20,20,quantile,1,0.5729481333333334,1.0062127666666667,0.005494,1.003087,0.5763,0.9261153,0.6412197,2
servo,outer_0,guide,5,4.0,3,20,20,quantile,1,0.5459375000000001,1.0757627333333333,0.011141,0.9733954,0.5889,0.9097385,0.6475642,3
servo,outer_0,guide,5,6.0,3,20,20,quantile,1,0.5541667,1.0567711666666666,0.010867,0.9468406,0.6001,0.9262162,0.6411807,6
servo,outer_0,guide,5,8.0,3,20,20,quantile,1,0.5541667,1.0567711666666666,0.010937,0.946743,0.6001,0.9269688,0.6408891,7
servo,outer_0,guide,5,10.0,3,20,20,quantile,1,0.5541667,1.0567711666666666,0.010686,0.946743,0.6001,0.9269688,0.6408891,7
servo,outer_0,guide,5,12.0,3,20,20,quantile,1,0.5541667,1.0567711666666666,0.010643,0.946743,0.6001,0.9269688,0.6408891,7
servo,outer_0,guide,5,14.0,3,20,20,quantile,1,0.5541667,1.0567711666666666,0.006947,0.946743,0.6001,0.9269688,0.6408891,7
servo,outer_0,guide,5,16.0,3,20,20,quantile,1,0.5541667,1.0567711666666666,0.005397,0.946743,0.6001,0.9269688,0.6408891,7
servo,outer_0,guide,5,20.0,3,20,20,quantile,1,0.5541667,1.0567711666666666,0.011522,0.946743,0.6001,0.9269688,0.6408891,7
servo,outer_0,guide,5,24.0,3,20,20,quantile,1,0.5541667,1.0567711666666666,0.010845,0.946743,0.6001,0.9269688,0.6408891,7
servo,outer_0,guide,5,28.0,3,20,20,quantile,1,0.5541667,1.0567711666666666,0.005566,0.946743,0.6001,0.9269688,0.6408891,7
servo,outer_0,guide,5,32.0,3,20,20,quantile,1,0.5541667,1.0567711666666666,0.01085,0.946743,0.6001,0.9269688,0.6408891,7
