dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
temperature_max,outer_3,streed,5,0.1,3,20,20,0.5671506877921976,4.217300094866642,0.35378193855285645,4.132981681165586,0.5762365252400381,4.04239642073495,0.5763792489737516,3
temperature_max,outer_3,streed,5,0.08,3,20,20,0.5671506877921976,4.217300094866642,8.801850080490112,4.132981681165586,0.5762365252400381,4.04239642073495,0.5763792489737516,3
temperature_max,outer_3,streed,5,0.05,3,20,20,0.601135719579676,3.887122184897526,599.6902811527252,3.6030103390821155,0.6305756234431434,3.4734814834189565,0.6359983827577744,4
temperature_max,outer_3,streed,5,0.03,3,20,20,0.6386587771746975,3.515876664952234,599.650603055954,3.6030103390821155,0.6305756234431434,3.4734814834189565,0.6359983827577744,4
temperature_max,outer_3,streed,5,0.01,3,20,20,0.6775984932966228,3.138048233861475,599.6771879196167,3.1586281953892077,0.6761390775931456,3.062988756313844,0.6790157465311831,6
temperature_max,outer_3,streed,5,0.008,3,20,20,0.6953278815675462,2.964588803408981,599.721893787384,2.8984581286993727,0.7028148724536548,2.847520737952665,0.7015956012164158,9
temperature_max,outer_3,streed,5,0.005,3,20,20,0.7160714071215354,2.7651246446119573,599.7088766098022,2.7049350914209582,0.7226572044671068,2.682322798230503,0.7189074301439626,12
temperature_max,outer_3,streed,5,0.003,3,20,20,0.7175645593399747,2.7499632661170303,599.71453166008,2.602211512197752,0.7331896733308763,2.5542996624282224,0.732323545559837,15
temperature_max,outer_3,streed,5,0.001,3,20,20,0.7229126874280128,2.6971863346577565,599.7174453735352,2.573456020739928,0.7361380355348822,2.531578305407641,0.7347046179049497,16
temperature_max,outer_3,streed,5,0.0005,3,20,20,0.7229126874280128,2.6971863346577565,599.7207186222076,2.573456020739928,0.7361380355348822,2.531578305407641,0.7347046179049497,16
temperature_max,outer_3,streed,5,0.0001,3,20,20,0.7229126874280128,2.6971863346577565,599.7202608585358,2.573456020739928,0.7361380355348822,2.531578305407641,0.7347046179049497,16
