dataset,outer,method,depth,lambda,kappa,cv_folds,n_thresholds,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auto_mpg,outer_4,greedy,4,0.1,0.1,3,5,quantile,0,0.7982041052597802,12.543173933986196,6240.230815131325,0.0026504993438720703,11.870594471099661,0.8070302684655303,9.863149526070561,0.8277323194086926,1
auto_mpg,outer_4,greedy,4,0.1,0.01,3,5,quantile,0,0.8070664199650818,11.950375386271274,5520.13908223559,0.0011336803436279297,11.0128591270024,0.8209737116082511,10.224195201153464,0.8214263721177533,1
auto_mpg,outer_4,greedy,4,0.1,0.001,3,5,quantile,0,0.8071293954741012,11.93426521037482,5389.291622301036,0.0011463165283203125,10.95985403453615,0.8218353684096922,10.541610396033812,0.8158824655530255,1
auto_mpg,outer_4,greedy,4,0.1,0.0001,3,5,quantile,0,0.8070520650499469,11.937648103712943,5374.41092503441,0.0011343955993652344,10.959090129090033,0.8218477865433597,10.585716359259807,0.8151121201410345,1
auto_mpg,outer_4,greedy,4,0.1,1e-05,3,5,quantile,0,0.8070430602202884,11.938063199104704,5372.900814737355,0.0011363029479980469,10.959082166081835,0.8218479159909251,10.590291042179574,0.8150322196980831,1
auto_mpg,outer_4,greedy,4,0.08,0.1,3,5,quantile,0,0.7982041052597802,12.543173933986196,5853.914615768267,0.001901865005493164,11.870594471099661,0.8070302684655303,9.863149526070561,0.8277323194086926,1
auto_mpg,outer_4,greedy,4,0.08,0.01,3,5,quantile,0,0.8070664199650818,11.950375386271274,5133.822882872532,0.0016283988952636719,11.0128591270024,0.8209737116082511,10.224195201153464,0.8214263721177533,1
auto_mpg,outer_4,greedy,4,0.08,0.001,3,5,quantile,0,0.8071293954741012,11.93426521037482,5002.975422937979,0.0016467571258544922,10.95985403453615,0.8218353684096922,10.541610396033812,0.8158824655530255,1
auto_mpg,outer_4,greedy,4,0.08,0.0001,3,5,quantile,0,0.8070520650499469,11.937648103712943,4988.0947256713525,0.0016431808471679688,10.959090129090033,0.8218477865433597,10.585716359259807,0.8151121201410345,1
auto_mpg,outer_4,greedy,4,0.08,1e-05,3,5,quantile,0,0.8070430602202884,11.938063199104704,4986.584615374298,0.0011284351348876953,10.959082166081835,0.8218479159909251,10.590291042179574,0.8150322196980831,1
auto_mpg,outer_4,greedy,4,0.05,0.1,3,5,quantile,0,0.7982041052597802,12.543173933986196,5274.4403167236815,0.00247955322265625,11.870594471099661,0.8070302684655303,9.863149526070561,0.8277323194086926,1
auto_mpg,outer_4,greedy,4,0.05,0.01,3,5,quantile,0,0.836892359918628,10.05267978769323,4515.362725820106,0.0018885135650634766,7.676462110374979,0.875210560332084,8.350150143150767,0.8541580461750504,2
auto_mpg,outer_4,greedy,4,0.05,0.001,3,5,quantile,0,0.8391848961349776,9.965669378586886,4345.033072195535,0.0018892288208007812,7.61970540770764,0.8761332037349197,8.294794825732653,0.8551248704247294,2
auto_mpg,outer_4,greedy,4,0.05,0.0001,3,5,quantile,0,0.8352368046366578,10.19736704406852,4297.030647230998,0.001947164535522461,7.511773601262312,0.8778877554352993,9.01856867586879,0.842483589654725,2
auto_mpg,outer_4,greedy,4,0.05,1e-05,3,5,quantile,0,0.8346264780642002,10.233210981762742,4290.801945623131,0.0019462108612060547,7.511182904100357,0.8778973578754331,9.008870518688715,0.8426529756139468,2
auto_mpg,outer_4,greedy,4,0.03,0.1,3,5,quantile,0,0.8129335549223266,11.58991279832261,4760.524912934501,0.0029401779174804688,9.734446454378794,0.8417557331680852,8.08537481307906,0.8587825560102392,2
auto_mpg,outer_4,greedy,4,0.03,0.01,3,5,quantile,0,0.8522736095272978,9.15847467917378,3742.730327093991,0.0025985240936279297,7.676462110374979,0.875210560332084,8.350150143150767,0.8541580461750504,2
auto_mpg,outer_4,greedy,4,0.03,0.001,3,5,quantile,0,0.8391848961349776,9.965669378586886,3572.4006734694203,0.0023660659790039062,7.61970540770764,0.8761332037349197,8.294794825732653,0.8551248704247294,2
auto_mpg,outer_4,greedy,4,0.03,0.0001,3,5,quantile,0,0.8352368046366578,10.19736704406852,3524.3982485048828,0.0024003982543945312,7.511773601262312,0.8778877554352993,9.01856867586879,0.842483589654725,2
auto_mpg,outer_4,greedy,4,0.03,1e-05,3,5,quantile,0,0.8346264780642002,10.233210981762742,3518.1695468970165,0.0024421215057373047,7.511182904100357,0.8778973578754331,9.008870518688715,0.8426529756139468,2
auto_mpg,outer_4,greedy,4,0.01,0.1,3,5,quantile,0,0.8139299076384457,11.531988786209903,3927.5123894198296,0.0029311180114746094,8.633279997421868,0.8596564201211335,7.38661275867527,0.8709869860535212,3
auto_mpg,outer_4,greedy,4,0.01,0.01,3,5,quantile,0,0.8560159786584439,8.979888102034236,2970.097928367877,0.002966642379760742,7.676462110374979,0.875210560332084,8.350150143150767,0.8541580461750504,2
auto_mpg,outer_4,greedy,4,0.01,0.001,3,5,quantile,0,0.8486386142697695,9.400461007535052,2693.7555930243648,0.002966165542602539,6.560608558636595,0.8933500023655033,8.13217165571718,0.8579652122683689,3
auto_mpg,outer_4,greedy,4,0.01,0.0001,3,5,quantile,0,0.8429542204474728,9.73829189520533,2744.024495116418,0.0027761459350585938,6.853943060244425,0.8885815234015499,7.590071795578447,0.8674334136079238,3
auto_mpg,outer_4,greedy,4,0.01,1e-05,3,5,quantile,0,0.8469617362278251,9.451319308662603,2732.3046971816916,0.0027434825897216797,6.851791228043635,0.8886165038301295,7.582126404647241,0.8675721861230816,3
auto_mpg,outer_4,greedy,4,0.008,0.1,3,5,quantile,0,0.798457779297317,12.437977175212756,3811.617529610912,0.0029675960540771484,8.633279997421868,0.8596564201211335,7.38661275867527,0.8709869860535212,3
auto_mpg,outer_4,greedy,4,0.008,0.01,3,5,quantile,0,0.8560159786584439,8.979888102034236,2892.8346884952653,0.002964019775390625,7.676462110374979,0.875210560332084,8.350150143150767,0.8541580461750504,2
auto_mpg,outer_4,greedy,4,0.008,0.001,3,5,quantile,0,0.8471764824162465,9.486077831108169,2577.860733215447,0.002969503402709961,6.560608558636595,0.8933500023655033,8.13217165571718,0.8579652122683689,3
auto_mpg,outer_4,greedy,4,0.008,0.0001,3,5,quantile,0,0.8419230678575768,9.798672228999012,2607.3966107691053,0.002754688262939453,6.289599255162978,0.8977555603737369,6.2910135195952535,0.8901224903135998,4
auto_mpg,outer_4,greedy,4,0.008,1e-05,3,5,quantile,0,0.8469617362278251,9.451319308662603,2588.1673295192113,0.002786397933959961,5.746791976952296,0.9065794971198103,6.61215666623481,0.8845134721330318,5
auto_mpg,outer_4,greedy,4,0.005,0.1,3,5,quantile,0,0.8024225720943988,12.148158910605263,3605.3192512218775,0.003017425537109375,8.280506307035953,0.8653911492867141,6.856022611266553,0.8802541611883095,4
auto_mpg,outer_4,greedy,4,0.005,0.01,3,5,quantile,0,0.8560159786584439,8.979888102034236,2733.6115621677545,0.0029795169830322266,6.877182216023988,0.8882037450465746,8.471287125984949,0.8520422932898778,3
auto_mpg,outer_4,greedy,4,0.005,0.001,3,5,quantile,0,0.8430535784729044,9.725825943363061,2361.0279869030314,0.0029942989349365234,5.962288217604377,0.9030763657638735,9.10637744906312,0.8409499402201532,4
auto_mpg,outer_4,greedy,4,0.005,0.0001,3,5,quantile,0,0.8319263909607167,10.414128739943598,2321.975930697481,0.0027723312377929688,5.7949494861324355,0.9057966431826731,5.955707362824839,0.8959788766293649,5
auto_mpg,outer_4,greedy,4,0.005,1e-05,3,5,quantile,0,0.8351900150944581,10.184809355024642,2298.4301799969185,0.002763509750366211,5.746791976952296,0.9065794971198103,6.61215666623481,0.8845134721330318,5
auto_mpg,outer_4,greedy,4,0.003,0.1,3,5,quantile,0,0.8024265215848422,12.147927643619541,3450.7927714766547,0.0029840469360351562,8.280506307035953,0.8653911492867141,6.856022611266553,0.8802541611883095,4
auto_mpg,outer_4,greedy,4,0.003,0.01,3,5,quantile,0,0.8498698195854661,9.362555440380968,2606.0514350556195,0.002966165542602539,6.623810285395168,0.8923225879192589,8.16040114179456,0.8574721620435922,4
auto_mpg,outer_4,greedy,4,0.003,0.001,3,5,quantile,0,0.8386542401983844,10.011461985479992,2191.1516698184087,0.0029838085174560547,5.704658202820982,0.9072644285360464,8.16028503149162,0.857474190001551,5
auto_mpg,outer_4,greedy,4,0.003,0.0001,3,5,quantile,0,0.8314839580186865,10.443940375123217,2128.8178310159524,0.0027654170989990234,5.7949494861324355,0.9057966431826731,5.955707362824839,0.8959788766293649,5
auto_mpg,outer_4,greedy,4,0.003,1e-05,3,5,quantile,0,0.8351900150944581,10.184809355024642,2105.2720803153898,0.0027627944946289062,5.746791976952296,0.9065794971198103,6.61215666623481,0.8845134721330318,5
auto_mpg,outer_4,greedy,4,0.001,0.1,3,5,quantile,0,0.8026650100783413,12.131858017496972,3296.266291731432,0.002980470657348633,8.280506307035953,0.8653911492867141,6.856022611266553,0.8802541611883095,4
auto_mpg,outer_4,greedy,4,0.001,0.01,3,5,quantile,0,0.843999669894757,9.70362017935048,2444.355456170204,0.0029764175415039062,6.419054316592103,0.895651124196545,7.480755475431363,0.8693427093022391,5
auto_mpg,outer_4,greedy,4,0.001,0.001,3,5,quantile,0,0.8386542401983844,10.011461985479992,1973.2149974119961,0.003005504608154297,5.399308716692595,0.9122282244525726,7.92962170297036,0.8615029068426369,7
auto_mpg,outer_4,greedy,4,0.001,0.0001,3,5,quantile,0,0.8314839580186865,10.443940375123217,1922.1822805455668,0.0027649402618408203,5.688717614254206,0.9075235605537159,5.82972195362129,0.8981793111026004,6
auto_mpg,outer_4,greedy,4,0.001,1e-05,3,5,quantile,0,0.8351900150944581,10.184809355024642,1898.1128622415972,0.0027680397033691406,5.640495736860534,0.9083074608678408,6.486933152753551,0.8867005994969526,6
auto_mpg,outer_4,greedy,4,0.0005,0.1,3,5,quantile,0,0.8026650100783413,12.131858017496972,3257.6346717951265,0.0029828548431396484,8.280506307035953,0.8653911492867141,6.856022611266553,0.8802541611883095,4
