dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
insurance,outer_4,streed,5,0.1,3,20,20,0.7675478861477085,36095326.5944689,0.0055959224700927734,36067825.60707253,0.7670382398861836,30679780.586365916,0.7278060943383391,3
insurance,outer_4,streed,5,0.08,3,20,20,0.7675478861477085,36095326.5944689,0.005830526351928711,36067825.60707253,0.7670382398861836,30679780.586365916,0.7278060943383391,3
insurance,outer_4,streed,5,0.05,3,20,20,0.8239624892079455,27336006.15715137,0.0061490535736083984,26790471.669545654,0.8269605852482312,22247444.06392784,0.8026185789137955,4
insurance,outer_4,streed,5,0.03,3,20,20,0.8239624892079455,27336006.15715137,0.026200056076049805,26790471.669545654,0.8269605852482312,22247444.06392784,0.8026185789137955,4
insurance,outer_4,streed,5,0.01,3,20,20,0.8258295271518586,27030649.751954928,7.603511333465576,26790471.669545654,0.8269605852482312,22247444.06392784,0.8026185789137955,4
insurance,outer_4,streed,5,0.008,3,20,20,0.8348351292564468,25682384.94145608,8.838199853897095,25286421.644464638,0.8366752307874232,22273767.068991095,0.8023850387313047,5
insurance,outer_4,streed,5,0.005,3,20,20,0.8433176060369761,24375135.393678766,10.698281288146973,23219373.169106122,0.8500262782363628,19672910.146325503,0.8254600865418527,7
insurance,outer_4,streed,5,0.003,3,20,20,0.8431174975217273,24410219.741186757,12.29112958908081,22276926.10665038,0.85611353530796,18729557.3124282,0.8338296018176437,9
insurance,outer_4,streed,5,0.001,3,20,20,0.8071356251968868,29877449.54164371,13.294246196746826,17786559.30296025,0.8851167739711517,23826010.81792714,0.7886133858548312,28
insurance,outer_4,streed,5,0.0005,3,20,20,0.7962992706562346,31643962.623132467,12.989566802978516,17335578.365799308,0.8880296557745446,23966585.410677765,0.787366194815447,32
insurance,outer_4,streed,5,0.0001,3,20,20,0.7964673122446942,31617916.210111957,13.048460960388184,17335578.365799308,0.8880296557745446,23966585.410677765,0.787366194815447,32
