dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auto_mpg,outer_0,claritree,5,0.1,3,20,20,quantile,1,0.6218667976402751,23.188229980377297,11600.182082130405,0.03926801681518555,18.507297427827684,0.700754928059479,20.493559789155956,0.6334017114104995,3
auto_mpg,outer_0,claritree,5,0.08,3,20,20,quantile,1,0.6218667976402751,23.188229980377297,10438.702484686315,0.045987606048583984,18.507297427827684,0.700754928059479,20.493559789155956,0.6334017114104995,3
auto_mpg,outer_0,claritree,5,0.05,3,20,20,quantile,1,0.6817235133734366,20.00309426931854,8576.665559060195,0.061892032623291016,15.032162622726243,0.7569444915984517,17.662120371000537,0.6840518110330103,4
auto_mpg,outer_0,claritree,5,0.03,3,20,20,quantile,1,0.710387958789216,18.04660592577862,6488.404419304139,0.08157825469970703,11.45273298943728,0.8148204014819247,15.31874702271468,0.725971158762067,5
auto_mpg,outer_0,claritree,5,0.01,3,20,20,quantile,1,0.7631333368981545,14.760620493940614,4237.876262625105,0.09665608406066895,7.354878381954161,0.8810787410152953,11.483076001889193,0.7945854183779596,10
auto_mpg,outer_0,claritree,5,0.008,3,20,20,quantile,1,0.7548861612751631,15.184306295984072,3850.716396810409,0.10004448890686035,7.354878381954161,0.8810787410152953,11.483076001889193,0.7945854183779596,10
auto_mpg,outer_0,claritree,5,0.005,3,20,20,quantile,1,0.7668510183022975,14.148946053035393,3204.004342567285,0.10403203964233398,5.907171924012143,0.9044867520901173,12.158487363391673,0.7825033471434768,14
auto_mpg,outer_0,claritree,5,0.003,3,20,20,quantile,1,0.7739690634557054,13.518644959707023,2600.1117341327413,0.10699963569641113,4.967348550904197,0.9196827856543804,10.279437220795836,0.8161166663294386,18
auto_mpg,outer_0,claritree,5,0.001,3,20,20,quantile,1,0.7787557338029618,13.808476260790547,1670.0419934943754,0.1151273250579834,3.3565054574790154,0.9457285580993684,8.094150536150673,0.8552080866053953,32
auto_mpg,outer_0,claritree,5,0.0005,3,20,20,quantile,1,0.7730252900249436,14.04731073158095,1360.3141008426187,0.11545014381408691,3.3565054574790154,0.9457285580993684,8.094150536150673,0.8552080866053953,32
auto_mpg,outer_0,claritree,5,0.0001,3,20,20,quantile,1,0.7799145022661641,13.581649747415204,1112.5317867212127,0.11526727676391602,3.3565054574790154,0.9457285580993684,8.094150536150673,0.8552080866053953,32
