dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_h,outer_3,guide,5,2.0,3,20,20,quantile,1,0.7855493,21.311519999999998,0.041407,21.2577,0.7868,21.25668,0.8058983,2
energe_h,outer_3,guide,5,4.0,3,20,20,quantile,1,0.8976534666666667,10.179604333333332,0.043505,10.13532,0.8983,8.057069,0.9264283,4
energe_h,outer_3,guide,5,6.0,3,20,20,quantile,1,0.9283250666666666,7.124070333333333,0.041719,7.039233,0.9294,6.539983,0.9402813,6
energe_h,outer_3,guide,5,8.0,3,20,20,quantile,1,0.9406893,5.892924000000001,0.036632,5.675444,0.9431,4.756761,0.9565644,8
energe_h,outer_3,guide,5,10.0,3,20,20,quantile,1,0.9461382333333334,5.348831333333334,0.044671,4.64674,0.9534,3.938149,0.9640395,10
energe_h,outer_3,guide,5,12.0,3,20,20,quantile,1,0.9554517333333333,4.425723333333333,0.03576,3.942375,0.9605,3.110682,0.9715953,12
energe_h,outer_3,guide,5,14.0,3,20,20,quantile,1,0.9599983999999999,3.9759836666666666,0.030016,3.629912,0.9636,3.129336,0.971425,13
energe_h,outer_3,guide,5,16.0,3,20,20,quantile,1,0.9678246,3.194866333333333,0.037777,2.79551,0.972,3.422383,0.9687491,16
energe_h,outer_3,guide,5,20.0,3,20,20,quantile,1,0.9738666333333333,2.595821,0.044054,2.12962,0.9786,2.693301,0.9754066,20
energe_h,outer_3,guide,5,24.0,3,20,20,quantile,1,0.9759007,2.3929069999999997,0.044951,1.836283,0.9816,2.225251,0.9796805,24
energe_h,outer_3,guide,5,28.0,3,20,20,quantile,1,0.9767535333333334,2.3075473333333334,0.032515,1.694562,0.983,2.075492,0.981048,28
energe_h,outer_3,guide,5,32.0,3,20,20,quantile,1,0.9767666666666667,2.3062453333333335,0.032917,1.672623,0.9832,2.053086,0.9812526,30
