dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_c,outer_0,greedy,5,0.1,3,20,20,quantile,1,0.8025184508379856,17.922943301179213,22129.907209494202,0.0006096363067626953,17.831039786707194,0.804174524812937,17.973580144931027,0.7936763230048364,2
energe_c,outer_0,greedy,5,0.08,3,20,20,quantile,1,0.8025184508379856,17.922943301179213,19893.577453403,0.0005331039428710938,17.831039786707194,0.804174524812937,17.973580144931027,0.7936763230048364,2
energe_c,outer_0,greedy,5,0.05,3,20,20,quantile,1,0.8767826866771783,11.166890264046579,15220.83277129956,0.0005981922149658203,11.131264146510798,0.8777533381677386,10.726429330202452,0.8768683633093382,3
energe_c,outer_0,greedy,5,0.03,3,20,20,quantile,1,0.8767826866771783,11.166890264046579,11866.338137162751,0.0006809234619140625,11.131264146510798,0.8777533381677386,10.726429330202452,0.8768683633093382,3
energe_c,outer_0,greedy,5,0.01,3,20,20,quantile,1,0.8950816213561931,9.513634630094055,7957.747559362731,0.0008840560913085938,9.318270037901653,0.8976641474686298,9.478133722555173,0.8911978924109365,4
energe_c,outer_0,greedy,5,0.008,3,20,20,quantile,1,0.906530183406265,8.482604768089814,7418.782963260646,0.0009636878967285156,7.7120313614842155,0.9153043106804113,8.663279094262606,0.9005518331267078,6
energe_c,outer_0,greedy,5,0.005,3,20,20,quantile,1,0.9334693779111475,6.0337190741811675,6146.9266055574535,0.0009975433349609375,5.458492525152391,0.9400533056215904,7.3356079337190545,0.9157925360626243,10
energe_c,outer_0,greedy,5,0.003,3,20,20,quantile,1,0.9422500119193197,5.2297792581417815,4928.875521716167,0.0010268688201904297,4.203142146287516,0.9538399152309042,5.83924731611257,0.932969671738757,14
energe_c,outer_0,greedy,5,0.001,3,20,20,quantile,1,0.9506366717445572,4.497142149314582,3176.5862504407587,0.001169443130493164,3.443533577031878,0.962182149380454,4.743553144835111,0.9455474469208422,19
energe_c,outer_0,greedy,5,0.0005,3,20,20,quantile,1,0.9522163246873507,4.360760221752896,2594.1264018806273,0.0011172294616699219,3.1778201905611545,0.9651002882434486,4.554829377691662,0.9477138590245765,23
energe_c,outer_0,greedy,5,0.0001,3,20,20,quantile,1,0.9541016721929475,4.1881343367108945,2011.6293655581985,0.0011696815490722656,2.9939964323473527,0.9671190922634881,4.372792497744867,0.949803510508393,31
