dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
synch,outer_2,guide,5,2.0,3,20,20,quantile,1,0.7050484666666667,0.009430417,0.029105,0.009020878,0.7243,0.009419872,0.6987153,2
synch,outer_2,guide,5,4.0,3,20,20,quantile,1,0.9206016333333333,0.002544803,0.029544,0.002348078,0.9282,0.002847565,0.9089236,4
synch,outer_2,guide,5,6.0,3,20,20,quantile,1,0.9558489666666666,0.0013912516666666666,0.027976,0.001340844,0.959,0.001815014,0.9419487,6
synch,outer_2,guide,5,8.0,3,20,20,quantile,1,0.9768102666666666,0.0007391746000000001,0.028634,0.0006392985,0.9805,0.0006580975,0.9789514,8
synch,outer_2,guide,5,10.0,3,20,20,quantile,1,0.982072,0.0005669691333333333,0.021066,0.0004780352,0.9854,0.0005201798,0.9833626,10
synch,outer_2,guide,5,12.0,3,20,20,quantile,1,0.9866247666666667,0.00042370693333333335,0.029342,0.0003573157,0.9891,0.0003850538,0.9876845,12
synch,outer_2,guide,5,14.0,3,20,20,quantile,1,0.9904873,0.00029988186666666665,0.030618,0.0002538938,0.9922,0.000324104,0.9896339,14
synch,outer_2,guide,5,16.0,3,20,20,quantile,1,0.9935686333333335,0.00020510566666666666,0.030246,0.0001555186,0.9952,0.0001614697,0.9948356,16
synch,outer_2,guide,5,20.0,3,20,20,quantile,1,0.9954639666666667,0.00014358296666666667,0.031531,0.0001101618,0.9966,0.0001281764,0.9959004,20
synch,outer_2,guide,5,24.0,3,20,20,quantile,1,0.9967859666666667,0.00010191842666666666,0.032075,7.761767e-05,0.9976,0.0001020657,0.9967355,24
synch,outer_2,guide,5,28.0,3,20,20,quantile,1,0.9978639,6.809342333333333e-05,0.021614,5.250447e-05,0.9984,6.878689e-05,0.9977999,28
synch,outer_2,guide,5,32.0,3,20,20,quantile,1,0.9983507333333334,5.2709919999999996e-05,0.022406,3.958394e-05,0.9988,4.720415e-05,0.9984902,31
