dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auction,outer_4,guide,5,2.0,3,20,20,quantile,1,-0.0011730358999999999,108087491.0,0.075761,108017108.0,0.0,105919388.0,-0.0004923129,1
auction,outer_4,guide,5,4.0,3,20,20,quantile,1,0.8475398,16398769.666666666,0.076122,16357803.0,0.8486,16253512.0,0.8464727,4
auction,outer_4,guide,5,6.0,3,20,20,quantile,1,0.8606288000000001,15001794.666666666,0.07575,14383657.0,0.8668,13322561.0,0.8741579,6
auction,outer_4,guide,5,8.0,3,20,20,quantile,1,0.8676050333333333,14205984.666666666,0.076312,14383657.0,0.8668,13322561.0,0.8741579,6
auction,outer_4,guide,5,10.0,3,20,20,quantile,1,0.8851215333333333,12372321.333333334,0.076255,11588798.0,0.8927,9367255.0,0.9115189,10
auction,outer_4,guide,5,12.0,3,20,20,quantile,1,0.8885166999999999,11969303.0,0.076834,11372228.0,0.8947,9178100.0,0.9133056,12
auction,outer_4,guide,5,14.0,3,20,20,quantile,1,0.8884235,11982405.666666666,0.080543,11346429.0,0.895,9211892.0,0.9129864,13
auction,outer_4,guide,5,16.0,3,20,20,quantile,1,0.8885980333333333,11965051.333333334,0.080094,11294321.0,0.8954,9172184.0,0.9133615,16
auction,outer_4,guide,5,20.0,3,20,20,quantile,1,0.8887649333333334,11946409.0,0.07685,11276132.0,0.8956,9152798.0,0.9135446,20
auction,outer_4,guide,5,24.0,3,20,20,quantile,1,0.8888176,11940699.0,0.079715,11271580.0,0.8957,9150787.0,0.9135636,24
auction,outer_4,guide,5,28.0,3,20,20,quantile,1,0.8888288666666667,11939482.333333334,0.080869,11270356.0,0.8957,9150062.0,0.9135704,28
auction,outer_4,guide,5,32.0,3,20,20,quantile,1,0.8888297666666668,11939384.666666666,0.083086,11270311.0,0.8957,9149972.0,0.9135713,30
