dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
real_estate,outer_3,guide,5,2.0,3,20,20,quantile,1,0.4791589333333334,103.20944000000001,0.018287,100.8749,0.4881,78.24059,0.4113421,2
real_estate,outer_3,guide,5,4.0,3,20,20,quantile,1,0.5737638333333334,84.79827333333334,0.030248,76.63913,0.6111,69.77653,0.4750231,4
real_estate,outer_3,guide,5,6.0,3,20,20,quantile,1,0.5877412000000001,82.70337333333333,0.026857,64.70458,0.6717,64.77387,0.5126616,6
real_estate,outer_3,guide,5,8.0,3,20,20,quantile,1,0.5864996666666668,82.65669666666668,0.029782,56.8216,0.7117,65.00017,0.510959,8
real_estate,outer_3,guide,5,10.0,3,20,20,quantile,1,0.5808679,83.32745,0.026908,52.29102,0.7346,62.12022,0.5326268,10
real_estate,outer_3,guide,5,12.0,3,20,20,quantile,1,0.5839234,82.50042333333333,0.027885,52.29102,0.7346,62.12022,0.5326268,10
real_estate,outer_3,guide,5,14.0,3,20,20,quantile,1,0.5887134333333334,81.83884333333333,0.027721,48.38213,0.7545,63.39874,0.5230076,13
real_estate,outer_3,guide,5,16.0,3,20,20,quantile,1,0.5965723,80.50623,0.020866,45.47224,0.7692,63.7216,0.5205785,16
real_estate,outer_3,guide,5,20.0,3,20,20,quantile,1,0.5909494,81.49319666666666,0.030171,42.58277,0.7839,62.21911,0.5318828,20
real_estate,outer_3,guide,5,24.0,3,20,20,quantile,1,0.5891305666666666,81.82209999999999,0.031092,41.40695,0.7899,61.33941,0.5385014,23
real_estate,outer_3,guide,5,28.0,3,20,20,quantile,1,0.5891305666666666,81.82209999999999,0.018747,41.40695,0.7899,61.33941,0.5385014,23
real_estate,outer_3,guide,5,32.0,3,20,20,quantile,1,0.5891305666666666,81.82209999999999,0.030413,41.40695,0.7899,61.33941,0.5385014,23
