dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_c,outer_2,greedy,5,0.1,3,20,20,quantile,1,0.7977785458401087,18.25399915021163,22254.071013612534,0.0004799365997314453,18.214677238002864,0.7979485099181264,16.441192332095227,0.8188741147873501,2
energe_c,outer_2,greedy,5,0.08,3,20,20,quantile,1,0.8487194799453377,13.773699308403494,19761.88879245612,0.0005490779876708984,10.54980092032838,0.8829733314421777,13.151373868607322,0.8551166980107671,3
energe_c,outer_2,greedy,5,0.05,3,20,20,quantile,1,0.8821758239969247,10.631974646962393,14780.272157190648,0.0005528926849365234,10.54980092032838,0.8829733314421777,13.151373868607322,0.8551166980107671,3
energe_c,outer_2,greedy,5,0.03,3,20,20,quantile,1,0.8821758239969247,10.631974646962393,11459.194400346998,0.0007469654083251953,10.54980092032838,0.8829733314421777,13.151373868607322,0.8551166980107671,3
energe_c,outer_2,greedy,5,0.01,3,20,20,quantile,1,0.9001137228702568,8.99062219963884,7736.501382361746,0.0008955001831054688,8.994217499130423,0.9002290831688093,10.90314069932248,0.8798845624530696,4
energe_c,outer_2,greedy,5,0.008,3,20,20,quantile,1,0.8995478321712781,9.04174496562045,7198.79970445138,0.0009593963623046875,7.397292343610047,0.9179434298468238,8.663845486184758,0.9045539610915277,6
energe_c,outer_2,greedy,5,0.005,3,20,20,quantile,1,0.9157879733391079,7.553033611518873,5967.04083850265,0.001041412353515625,5.661616483501699,0.9371969081957204,6.901734833173713,0.9239664127813131,9
energe_c,outer_2,greedy,5,0.003,3,20,20,quantile,1,0.9312431605703436,6.188404107074784,4806.837031528795,0.0009927749633789062,4.583371950199885,0.9491576424859621,5.031066039488103,0.9445748050652811,12
energe_c,outer_2,greedy,5,0.001,3,20,20,quantile,1,0.9493280143012713,4.5752433460782145,3319.099168497547,0.0011377334594726562,3.873171233537435,0.9570357460166397,3.9159017035457975,0.9568601140273828,17
energe_c,outer_2,greedy,5,0.0005,3,20,20,quantile,1,0.9504789511483699,4.458395546099186,2764.1228420290354,0.0011174678802490234,3.510193137797776,0.9610621838257194,3.3071171649368143,0.9635668440644782,22
energe_c,outer_2,greedy,5,0.0001,3,20,20,quantile,1,0.9539671730294387,4.143663544208155,2197.036651119165,0.0011370182037353516,3.3168043857847804,0.963207403584419,3.216623339886567,0.9645637774886137,29
