dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
servo,outer_0,greedy,5,0.1,3,20,20,quantile,1,0.5729481438459334,1.0062128366249883,196.3886145746871,6.079673767089844e-05,1.0030874651759536,0.5763261087324202,0.9261153177896406,0.641219729856278,2
servo,outer_0,greedy,5,0.08,3,20,20,quantile,1,0.5729481438459334,1.0062128366249883,183.79301823343002,4.76837158203125e-05,1.0030874651759536,0.5763261087324202,0.9261153177896406,0.641219729856278,2
servo,outer_0,greedy,5,0.05,3,20,20,quantile,1,0.5729481438459334,1.0062128366249883,164.89962372154443,4.6253204345703125e-05,1.0030874651759536,0.5763261087324202,0.9261153177896406,0.641219729856278,2
servo,outer_0,greedy,5,0.03,3,20,20,quantile,1,0.5409620776923004,1.086749002465553,152.30402738028738,4.5299530029296875e-05,1.0030874651759536,0.5763261087324202,0.9261153177896406,0.641219729856278,2
servo,outer_0,greedy,5,0.01,3,20,20,quantile,1,0.5442112559522662,1.0800423492969025,138.90828082755223,7.510185241699219e-05,0.9733953652000717,0.5888671562217149,0.9097384862990847,0.6475641708923072,3
servo,outer_0,greedy,5,0.008,3,20,20,quantile,1,0.5442112559522662,1.0800423492969025,137.01894137636367,7.104873657226562e-05,0.9733953652000717,0.5888671562217149,0.9097384862990847,0.6475641708923072,3
servo,outer_0,greedy,5,0.005,3,20,20,quantile,1,0.5459374999346226,1.0757626506298936,133.82009213947808,0.0001049041748046875,0.9469762738811469,0.6000257835712042,0.9251772888972681,0.6415831254863289,5
servo,outer_0,greedy,5,0.003,3,20,20,quantile,1,0.5551477414512159,1.0545657944632147,130.6711930541638,9.083747863769531e-05,0.9469762738811469,0.6000257835712042,0.9251772888972681,0.6415831254863289,5
servo,outer_0,greedy,5,0.001,3,20,20,quantile,1,0.5551477414512159,1.0545657944632147,127.52229396884955,9.822845458984375e-05,0.9469762738811469,0.6000257835712042,0.9251772888972681,0.6415831254863289,5
servo,outer_0,greedy,5,0.0005,3,20,20,quantile,1,0.5557617916255881,1.0532983289017201,126.73506919752099,9.274482727050781e-05,0.9469762738811469,0.6000257835712042,0.9251772888972681,0.6415831254863289,5
servo,outer_0,greedy,5,0.0001,3,20,20,quantile,1,0.5552079580542616,1.0544307081964555,126.1009159054825,9.655952453613281e-05,0.9467066312809308,0.6001396724728716,0.9250686153780661,0.6416252259827011,6
