dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label
real_estate,outer_0,guide,4,331.0,3,2.0,,,0.5937192000000001,69.82539333333334,0.024483,52.65397,0.6963,86.43117,0.6101303,2.0,full
real_estate,outer_0,guide,4,331.0,3,4.0,,,0.6158524666666666,65.63073,0.030058,38.82061,0.7761,163.8527,0.2609007,4.0,full
real_estate,outer_0,guide,4,331.0,3,6.0,,,0.5924402999999999,69.47505666666667,0.027227,34.39469,0.8016,173.552,0.2171498,6.0,full
real_estate,outer_0,guide,4,331.0,3,8.0,,,0.5151467333333334,82.04272333333334,0.027195,34.39469,0.8016,173.552,0.2171498,6.0,full
real_estate,outer_0,guide,4,331.0,3,10.0,,,0.4565041999999999,91.54281666666668,0.027087,28.03523,0.8383,175.2022,0.2097061,9.0,full
real_estate,outer_0,guide,4,331.0,3,12.0,,,-1.1821708999999998,392.6162,0.031037,26.60121,0.8466,442.4333,-0.9957077,12.0,full
real_estate,outer_0,guide,4,331.0,3,14.0,,,-1.1175762666666669,382.2118866666667,0.030469,26.38178,0.8478,431.7774,-0.9476414,14.0,full
real_estate,outer_0,guide,4,331.0,3,16.0,,,-1.1160190666666667,381.9513233333334,0.030332,26.44632,0.8474,432.0314,-0.9487872,15.0,full
real_estate,outer_1,guide,4,331.0,3,2.0,,,0.6386352,67.12874,0.029312,55.369,0.6926,75.03734,0.623838,2.0,full
real_estate,outer_1,guide,4,331.0,3,4.0,,,0.6418753,65.69591333333334,0.029486,35.32763,0.8039,122.2008,0.3874076,4.0,full
real_estate,outer_1,guide,4,331.0,3,6.0,,,0.5268938666666666,82.2854,0.029609,28.03235,0.8444,150.6778,0.2446525,6.0,full
real_estate,outer_1,guide,4,331.0,3,8.0,,,0.4892474333333333,88.20214666666668,0.031296,22.66556,0.8742,251.2522,-0.259527,8.0,full
real_estate,outer_1,guide,4,331.0,3,10.0,,,0.4553141333333333,94.82111,0.031524,20.02689,0.8888,264.0095,-0.3234792,10.0,full
real_estate,outer_1,guide,4,331.0,3,12.0,,,0.3948278666666667,106.36513333333332,0.030647,19.39153,0.8923,259.0926,-0.2988305,12.0,full
real_estate,outer_1,guide,4,331.0,3,14.0,,,0.3902111,107.21633333333334,0.032228,21.25291,0.882,252.7728,-0.2671493,14.0,full
