dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
temperature_min,outer_1,greedy,5,0.1,3,20,20,quantile,1,0.6193974580031497,2.3593221243776146,25659.0811742562,0.024341344833374023,2.3677138768810884,0.6177181078773359,2.3798426762399125,0.6124447765778889,3
temperature_min,outer_1,greedy,5,0.08,3,20,20,quantile,1,0.6465947431714344,2.180561707801791,23282.114266484914,0.03017115592956543,1.852377621606566,0.7009222993420829,1.8200014169658933,0.7036144183718853,4
temperature_min,outer_1,greedy,5,0.05,3,20,20,quantile,1,0.6964406122160621,1.8810922956867004,18769.185260951315,0.03188014030456543,1.852377621606566,0.7009222993420829,1.8200014169658933,0.7036144183718853,4
temperature_min,outer_1,greedy,5,0.03,3,20,20,quantile,1,0.6964406122160621,1.8810922956867004,15760.565923928916,0.038220882415771484,1.852377621606566,0.7009222993420829,1.8200014169658933,0.7036144183718853,4
temperature_min,outer_1,greedy,5,0.01,3,20,20,quantile,1,0.7561510444529937,1.5109142896196446,11955.595237923531,0.042379140853881836,1.4734808795950043,0.7620974965944185,1.4671956913434703,0.7610685111080617,8
temperature_min,outer_1,greedy,5,0.008,3,20,20,quantile,1,0.7561510444529937,1.5109142896196446,11353.87137051905,0.04308652877807617,1.4734808795950043,0.7620974965944185,1.4671956913434703,0.7610685111080617,8
temperature_min,outer_1,greedy,5,0.005,3,20,20,quantile,1,0.7641314840048351,1.4621994361091668,10430.699819224954,0.04370450973510742,1.4081542710121362,0.7726448772466414,1.3787871009225483,0.7754657699500408,10
temperature_min,outer_1,greedy,5,0.003,3,20,20,quantile,1,0.7799426819285588,1.3643549550243599,9518.486186644208,0.04436945915222168,1.3074705261375492,0.7889008838834543,1.2574888323896534,0.7952190830708289,14
temperature_min,outer_1,greedy,5,0.001,3,20,20,quantile,1,0.7917553854551084,1.2901687819741878,8237.783375143243,0.04437971115112305,1.18945559105697,0.8079551172187616,1.179547475790175,0.8079117623694702,27
temperature_min,outer_1,greedy,5,0.0005,3,20,20,quantile,1,0.790232857088596,1.29919436689189,7702.053940296373,0.0444180965423584,1.1724528892865647,0.8107003074494958,1.183565560651376,0.8072574208906578,31
temperature_min,outer_1,greedy,5,0.0001,3,20,20,quantile,1,0.790017592171932,1.3006092451026718,7221.0636306673505,0.04421877861022949,1.1694201016446308,0.8111899695701958,1.1819012101539386,0.8075284588610777,32
