dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
airfoil,outer_1,pilot,4,1202.0,3,12.0,,,0.5095819138453882,23.26941786968302,0.0155258178710937,18.782836254204323,0.6046974545738422,17.88384879897292,0.6251628325079504,7.0,full,12.0,11,101.0,202.0,
airfoil,outer_1,pilot,4,1202.0,3,10.0,,,0.4552471187927634,25.80252717808892,0.0149474143981933,23.84569659051992,0.4981447725935205,22.15549434657159,0.5356311251226884,7.0,full,10.0,12,121.0,242.0,
airfoil,outer_1,pilot,4,1202.0,3,8.0,,,0.422561887591349,27.314382982440524,0.0126490592956542,25.17896874703047,0.4700847996436701,23.82078723754837,0.500727359310587,6.0,full,8.0,13,151.0,302.0,
airfoil,outer_1,pilot,4,1202.0,3,6.0,,,0.4893082913506386,24.1878298462081,0.0087170600891113,20.701362673271163,0.5643202523951938,21.237887165858567,0.5548637455924268,4.0,full,6.0,14,201.0,402.0,
airfoil,outer_1,pilot,4,1202.0,3,4.0,,,0.3195990751753535,32.197511618067416,0.00665283203125,22.702171786798463,0.5222113331252323,23.3783904253766,0.5099997910922458,3.0,full,4.0,15,301.0,602.0,
airfoil,outer_1,pilot,4,1202.0,3,2.0,,,-0.0043721971889552,47.63202265598513,0.0018661022186279,47.51509058449243,0.0,47.74518492854233,-0.0007169083775036,1.0,full,2.0,16,601.0,1202.0,
airfoil,outer_2,pilot,4,1202.0,3,1202.0,,,0.6448286881171547,17.2609781376915,0.0454514026641845,13.364329343511734,0.7255173927875047,12.361145064086656,0.712855351057754,10.0,full,1202.0,0,1.0,2.0,
airfoil,outer_2,pilot,4,1202.0,3,601.0,,,0.6448286881171547,17.2609781376915,0.0446808338165283,13.364329343511734,0.7255173927875047,12.361145064086656,0.712855351057754,10.0,full,601.0,1,2.0,4.0,
airfoil,outer_2,pilot,4,1202.0,3,300.0,,,0.644830098297929,17.260921473508358,0.0449912548065185,13.364329343511734,0.7255173927875047,12.361145064086656,0.712855351057754,10.0,full,300.0,2,5.0,10.0,
airfoil,outer_2,pilot,4,1202.0,3,150.0,,,0.6449652865026086,17.255392165316245,0.0446116924285888,13.364329343511734,0.7255173927875047,12.361145064086656,0.712855351057754,10.0,full,150.0,3,9.0,18.0,
airfoil,outer_2,pilot,4,1202.0,3,75.0,,,0.6292196906360985,18.00039558370322,0.0454320907592773,13.402786482705856,0.7247275427650597,12.462953319073437,0.7104903844235111,9.0,full,75.0,4,17.0,34.0,
airfoil,outer_2,pilot,4,1202.0,3,64.0,,,0.629310873398803,17.995741631471343,0.0455327033996582,13.402786482705856,0.7247275427650597,12.462953319073437,0.7104903844235111,9.0,full,64.0,5,19.0,38.0,
airfoil,outer_2,pilot,4,1202.0,3,32.0,,,0.537937624031894,22.44920961461175,0.040867805480957,15.02777597438973,0.6913527776791601,13.663714674299188,0.6825971596435955,8.0,full,32.0,6,38.0,76.0,
airfoil,outer_2,pilot,4,1202.0,3,24.0,,,0.5255355974865433,23.07671106800685,0.033308982849121,16.53843508152025,0.6603261814559989,14.992808877593454,0.6517228121266403,8.0,full,24.0,7,51.0,102.0,
airfoil,outer_2,pilot,4,1202.0,3,20.0,,,0.5281378370456588,22.95380136872853,0.0289294719696044,17.39786723966319,0.6426747772271841,16.192202658614285,0.62386135556989,7.0,full,20.0,8,61.0,122.0,
airfoil,outer_2,pilot,4,1202.0,3,16.0,,,0.4881186537695192,24.978366707085517,0.0289771556854248,17.708264123374096,0.6362997064157957,16.381413932886797,0.619466050390215,6.0,full,16.0,9,76.0,152.0,
airfoil,outer_2,pilot,4,1202.0,3,14.0,,,0.4863029069331213,25.064612892636845,0.0266883373260498,17.858486616982287,0.6332143692733407,16.891863132007135,0.6076085116812724,6.0,full,14.0,10,86.0,172.0,
airfoil,outer_2,pilot,4,1202.0,3,12.0,,,0.4808762904856816,25.3301578290256,0.0206973552703857,18.62973205247131,0.6173741836199889,17.3162093929261,0.5977511111338472,5.0,full,12.0,11,101.0,202.0,
airfoil,outer_2,pilot,4,1202.0,3,10.0,,,0.5196480970819528,23.28310846994754,0.0197317600250244,18.491410369414925,0.6202150965624531,16.996971554475966,0.6051668834248116,5.0,full,10.0,12,121.0,242.0,
airfoil,outer_2,pilot,4,1202.0,3,8.0,,,0.526080308209808,22.97549994557714,0.015115737915039,19.678055414756063,0.5958432468789404,18.091999560583552,0.5797298037072358,5.0,full,8.0,13,151.0,302.0,
airfoil,outer_2,pilot,4,1202.0,3,6.0,,,0.4708433847024976,25.68648927099841,0.0103645324707031,21.402883388564604,0.5604179541407109,18.992105854592925,0.55882068044527,4.0,full,6.0,14,201.0,402.0,
airfoil,outer_2,pilot,4,1202.0,3,4.0,,,0.2423265707615773,36.87950076672993,0.0084390640258789,25.48778191525399,0.4765204708488514,25.335568892729043,0.4114644721231331,3.0,full,4.0,15,301.0,602.0,
airfoil,outer_2,pilot,4,1202.0,3,2.0,,,-0.0046501206992731,48.810616733527176,0.0019609928131103,48.68916642563628,0.0,43.05016767317191,-3.884909760576427e-05,1.0,full,2.0,16,601.0,1202.0,
airfoil,outer_3,pilot,4,1203.0,3,1203.0,,,0.6412109614218936,17.070112092026324,0.0264713764190673,12.577456656802878,0.7361927381983077,13.475161731739725,0.713789041675782,10.0,full,1203.0,0,1.0,2.0,
airfoil,outer_3,pilot,4,1203.0,3,601.0,,,0.6412109614218936,17.070112092026324,0.0254275798797607,12.577456656802878,0.7361927381983077,13.475161731739725,0.713789041675782,10.0,full,601.0,1,3.0,6.0,
airfoil,outer_3,pilot,4,1203.0,3,300.0,,,0.6412109614218936,17.070112092026324,0.0254175662994384,12.577456656802878,0.7361927381983077,13.475161731739725,0.713789041675782,10.0,full,300.0,2,5.0,10.0,
airfoil,outer_3,pilot,4,1203.0,3,150.0,,,0.6406956755759498,17.09293855410387,0.0254151821136474,12.577456656802878,0.7361927381983077,13.475161731739725,0.713789041675782,10.0,full,150.0,3,9.0,18.0,
airfoil,outer_3,pilot,4,1203.0,3,75.0,,,0.6356429324655015,17.327435290514995,0.0266790390014648,12.424995411759005,0.7393905535184778,13.29212004813756,0.7176768269743923,10.0,full,75.0,4,17.0,34.0,
airfoil,outer_3,pilot,4,1203.0,3,64.0,,,0.6356347690074945,17.327815582603897,0.0258285999298095,12.451600217913224,0.7388325280564292,13.255024335045198,0.7184647358548384,10.0,full,64.0,5,19.0,38.0,
airfoil,outer_3,pilot,4,1203.0,3,32.0,,,0.6140948675414696,18.327246390747597,0.0230145454406738,12.69811941952804,0.7336618836778322,13.438702061357803,0.7145634410787678,9.0,full,32.0,6,38.0,76.0,
airfoil,outer_3,pilot,4,1203.0,3,24.0,,,0.5687972228286441,20.470675882773797,0.0207326412200927,13.100122085547252,0.7252300341033678,13.63879200540731,0.7103135525967201,8.0,full,24.0,7,51.0,102.0,
airfoil,outer_3,pilot,4,1203.0,3,20.0,,,0.5687972228286441,20.470675882773797,0.0178668498992919,18.59821599136136,0.6099096527258752,18.907103685778807,0.5984151899048518,7.0,full,20.0,8,61.0,122.0,
airfoil,outer_3,pilot,4,1203.0,3,16.0,,,0.5667003393319191,20.56992820797289,0.0185644626617431,18.486074495635982,0.6122617769850875,18.935640725718898,0.5978090663041419,7.0,full,16.0,9,76.0,152.0,
airfoil,outer_3,pilot,4,1203.0,3,14.0,,,0.5462563980803116,21.522464120599803,0.0178923606872558,18.486074495635982,0.6122617769850875,18.935640725718898,0.5978090663041419,7.0,full,14.0,10,86.0,172.0,
airfoil,outer_3,pilot,4,1203.0,3,12.0,,,0.537925478239586,21.901711196231773,0.0164713859558105,18.75667782498123,0.6065859773940486,18.97625516652981,0.5969464200326011,7.0,full,12.0,11,101.0,202.0,
airfoil,outer_3,pilot,4,1203.0,3,10.0,,,0.5099335468520816,23.231526400052363,0.0151779651641845,21.69491543350197,0.5449575862830875,23.673633278203745,0.4971746237663884,7.0,full,10.0,12,121.0,242.0,
airfoil,outer_3,pilot,4,1203.0,3,8.0,,,0.4815903764060213,24.57557094147488,0.0134310722351074,24.22059763845477,0.4919823843125465,26.37189699897421,0.4398637980629644,6.0,full,8.0,13,151.0,302.0,
airfoil,outer_3,pilot,4,1203.0,3,6.0,,,0.4763282982778129,24.824235641301943,0.009232759475708,20.01385336209743,0.580217209438779,21.680479438503355,0.5395089928748915,4.0,full,6.0,14,201.0,402.0,
airfoil,outer_3,pilot,4,1203.0,3,4.0,,,0.4319763950076744,27.061013388427256,0.0071723461151123,22.030214481091324,0.5379248191630817,23.709035554481236,0.4964226832982921,3.0,full,4.0,15,301.0,602.0,
airfoil,outer_3,pilot,4,1203.0,3,2.0,,,-0.003814410552923,47.77576074404077,0.0126936435699462,25.213798088132275,0.4711503911521554,27.18831964712589,0.4225230704949457,1.0,full,2.0,16,601.0,1202.0,
airfoil,outer_4,pilot,4,1203.0,3,1203.0,,,0.6988970973726656,14.168552754278506,0.0254566669464111,13.01197279934223,0.7254882876586377,13.75061880845608,0.7145305752137401,10.0,full,1203.0,0,1.0,2.0,
airfoil,outer_4,pilot,4,1203.0,3,601.0,,,0.6993920796405001,14.144320921108667,0.0250835418701171,13.01197279934223,0.7254882876586377,13.75061880845608,0.7145305752137401,10.0,full,601.0,1,3.0,6.0,
airfoil,outer_4,pilot,4,1203.0,3,300.0,,,0.6992079362965663,14.152458866325508,0.0249304771423339,13.01197279934223,0.7254882876586377,13.75061880845608,0.7145305752137401,10.0,full,300.0,2,5.0,10.0,
airfoil,outer_4,pilot,4,1203.0,3,150.0,,,0.699447526538556,14.139468552736936,0.0245461463928222,13.02018921800894,0.7253149470597682,13.759508086375815,0.7143460295514785,10.0,full,150.0,3,9.0,18.0,
airfoil,outer_4,pilot,4,1203.0,3,75.0,,,0.692350915406266,14.433845552439417,0.0233004093170166,13.06846132041422,0.7242965574816512,13.78699935449385,0.7137752976734723,9.0,full,75.0,4,17.0,34.0,
airfoil,outer_4,pilot,4,1203.0,3,64.0,,,0.692350915406266,14.433845552439417,0.0224175453186035,13.089101290966338,0.7238611190015444,13.80879240645489,0.7133228634889227,9.0,full,64.0,5,19.0,38.0,
airfoil,outer_4,pilot,4,1203.0,3,32.0,,,0.6355712415964639,17.290740465558013,0.0203108787536621,13.927539505677542,0.7061727089839303,16.354518577977537,0.6604723702877738,9.0,full,32.0,6,38.0,76.0,
airfoil,outer_4,pilot,4,1203.0,3,24.0,,,0.5717184775406564,20.11576220082622,0.0177605152130126,14.421253847834356,0.6957568887572074,16.654388223345038,0.6542469329917244,8.0,full,24.0,7,51.0,102.0,
airfoil,outer_4,pilot,4,1203.0,3,20.0,,,0.5551445397076892,20.87120887281957,0.0176823139190673,14.50113320312468,0.6940716855263354,16.708863788331698,0.6531159942013854,8.0,full,20.0,8,61.0,122.0,
airfoil,outer_4,pilot,4,1203.0,3,16.0,,,0.5239301519556138,22.54456060687525,0.0153803825378417,18.874985115066355,0.6017971629469963,18.312241648577366,0.6198291027636067,7.0,full,16.0,9,76.0,152.0,
airfoil,outer_4,pilot,4,1203.0,3,14.0,,,0.4874279935148263,24.279389263251108,0.0152482986450195,18.874985115066355,0.6017971629469963,18.312241648577366,0.6198291027636067,7.0,full,14.0,10,86.0,172.0,
airfoil,outer_4,pilot,4,1203.0,3,12.0,,,0.417210708722779,27.519631148433174,0.0150308609008789,18.874985115066355,0.6017971629469963,18.312241648577366,0.6198291027636067,7.0,full,12.0,11,101.0,202.0,
airfoil,outer_4,pilot,4,1203.0,3,10.0,,,0.4718103120399639,24.48751307483541,0.0127167701721191,21.852780466286337,0.5389750441590698,22.172435413691275,0.5396896334756567,6.0,full,10.0,12,121.0,242.0,
airfoil,outer_4,pilot,4,1203.0,3,8.0,,,0.5024304331578896,23.188479470875397,0.0124239921569824,24.972954315132785,0.4731491867538903,24.60492063196492,0.489190076638649,6.0,full,8.0,13,151.0,302.0,
airfoil,outer_4,pilot,4,1203.0,3,6.0,,,0.4606430008604872,25.37710256835184,0.0089352130889892,32.13857286673564,0.3219771662678831,35.99123277109914,0.2528047893964077,4.0,full,6.0,14,201.0,402.0,
airfoil,outer_4,pilot,4,1203.0,3,4.0,,,0.3463382587075355,30.75194701582512,0.008378267288208,33.04203097397124,0.3029170409609452,35.60158936221731,0.2608939729709572,3.0,full,4.0,15,301.0,602.0,
airfoil,outer_4,pilot,4,1203.0,3,2.0,,,-0.0027911765132679,47.46951791218856,0.0056791305541992,29.21046310762396,0.3837510752894139,31.418204747641127,0.3477430389088733,2.0,full,2.0,16,601.0,1202.0,
airfoil,mean,pilot,4,,3,1202.4,,,0.6639536566718874,15.951825246692119,0.03078775405883784,13.054004286348071,0.7254027881135838,14.284616154146708,0.7005813811380908,10.4,full,1202.4,0,1.0,2.0,5.0
airfoil,mean,pilot,4,,3,601.0,,,0.6639710700287188,15.950762794073276,0.02989802360534664,13.06385951506202,0.7251909077188434,14.272078152356135,0.700823808421155,10.2,full,601.0,1,2.4,4.8,5.0
airfoil,mean,pilot,4,,3,300.0,,,0.6639269355547374,15.952757125668409,0.030104160308837842,13.06385951506202,0.7251909077188434,14.272078152356135,0.700823808421155,10.2,full,300.0,2,5.0,10.0,5.0
airfoil,mean,pilot,4,,3,150.0,,,0.6639607309353395,15.950981811160428,0.03079376220703118,13.065502798795361,0.7251562395990695,14.273856007940083,0.7007868992887026,10.2,full,150.0,3,9.0,18.0,5.0
airfoil,mean,pilot,4,,3,75.0,,,0.658354243913758,16.206825902046724,0.03009428977966306,13.02819802135706,0.7259576755402313,14.253811330706966,0.7011538379743356,9.8,full,75.0,4,17.0,34.0,5.0
airfoil,mean,pilot,4,,3,64.0,,,0.6585184090426898,16.199089247536,0.02940144538879392,13.044408356284444,0.7256166768336826,14.236492746125771,0.7015186322092599,9.8,full,64.0,5,19.0,38.0,5.0
airfoil,mean,pilot,4,,3,32.0,,,0.5904974540986109,19.474546976700744,0.02627043724060054,13.75869916828412,0.7107010800713557,15.155334094861285,0.682043867157891,9.0,full,32.0,6,38.0,76.0,5.0
airfoil,mean,pilot,4,,3,24.0,,,0.5597137345993514,20.89889071549144,0.02289652824401848,14.994189984308637,0.6845287922022784,16.80495845750927,0.6490913166322623,8.2,full,24.0,7,51.0,102.0,5.0
airfoil,mean,pilot,4,,3,20.0,,,0.5526428722683704,21.223089766916036,0.020657205581664957,17.43476063690168,0.6331685893087831,19.513870884927623,0.5924911810263259,7.4,full,20.0,8,61.0,122.0,5.0
airfoil,mean,pilot,4,,3,16.0,,,0.5155484551943299,23.022634648648914,0.01967215538024896,18.70553045944889,0.6064094073165045,19.99138381988726,0.5824590593878822,6.8,full,16.0,9,76.0,152.0,5.0
airfoil,mean,pilot,4,,3,14.0,,,0.505087358536387,23.510143735352113,0.01930680274963374,18.667297778239988,0.6072602506037713,20.17669579262691,0.578478418395793,6.8,full,14.0,10,86.0,172.0,5.0
airfoil,mean,pilot,4,,3,12.0,,,0.47871019257697844,24.737502423163477,0.01740927696228024,18.943944711137384,0.6014891428391353,20.186465800057302,0.5779435422823005,6.6,full,12.0,11,101.0,202.0,5.0
airfoil,mean,pilot,4,,3,10.0,,,0.4792180480171737,24.567526717855667,0.015383958816528282,21.375507038968884,0.5501927426663011,22.26162708559989,0.5337911205997097,6.4,full,10.0,12,121.0,242.0,5.0
airfoil,mean,pilot,4,,3,8.0,,,0.4665456851205464,25.172215625803144,0.013312625885009722,23.55147373106509,0.5042760941790972,24.230732984859873,0.49260282302193004,5.8,full,8.0,13,151.0,302.0,5.0
airfoil,mean,pilot,4,,3,6.0,,,0.46725491900974514,25.24778916187452,0.00974235534667966,22.878756509301553,0.5187998121967775,24.848402912288638,0.4793395568900146,4.0,full,6.0,14,201.0,402.0,5.0
airfoil,mean,pilot,4,,3,4.0,,,0.35085389047380533,30.830513798279487,0.00783138275146484,27.365746220177765,0.4235834292092022,29.844593167376964,0.37643874424000334,3.0,full,4.0,15,301.0,602.0,5.0
airfoil,mean,pilot,4,,3,2.0,,,-0.00348389351709382,47.64950895260714,0.00481114387512202,39.42833754085459,0.17098029328831385,40.229287192625875,0.1538017186203055,1.2,full,2.0,16,601.0,1202.0,5.0
airfoil,std,pilot,4,,3,1202.4,,,0.02314856508486074,1.282176443897351,0.008555410110542226,0.6461179624365788,0.01580933053464454,2.0915949844332262,0.02580917166523064,0.8944271909999157,full,1202.4,0,1.0,2.0,5.0
airfoil,std,pilot,4,,3,601.0,,,0.023309534586500362,1.2882566291298947,0.008500905954199757,0.6637458160348043,0.016242374618226404,2.0648399709937144,0.025270756437895024,0.44721359549995804,full,601.0,1,2.4,4.8,5.0
airfoil,std,pilot,4,,3,300.0,,,0.02324289567068433,1.285781011664907,0.008649585193084921,0.6637458160348043,0.016242374618226404,2.0648399709937144,0.025270756437895024,0.44721359549995804,full,300.0,2,5.0,10.0,5.0
airfoil,std,pilot,4,,3,150.0,,,0.02346576966423381,1.2968379820699265,0.008725178968781267,0.6635953953434671,0.016241766179299,2.064282493058987,0.025245854712924717,0.44721359549995804,full,150.0,3,9.0,18.0,5.0
airfoil,std,pilot,4,,3,75.0,,,0.025895085853723836,1.449056654486592,0.009194234932138376,0.6314975130325085,0.01523299126713035,2.0348524119500393,0.024995509813677548,0.8366600265340757,full,75.0,4,17.0,34.0,5.0
airfoil,std,pilot,4,,3,64.0,,,0.025927718633664158,1.449328642084225,0.009775992258774614,0.617000496118755,0.014968919510143758,2.0389877514239334,0.025129425211892268,0.8366600265340757,full,64.0,5,19.0,38.0,5.0
airfoil,std,pilot,4,,3,32.0,,,0.03747416032337646,1.9402811232580486,0.008695821215843528,0.9965458704981959,0.020331290155656007,2.195122593260348,0.030883804111707772,0.7071067811865476,full,32.0,6,38.0,76.0,5.0
airfoil,std,pilot,4,,3,24.0,,,0.019239447042021882,1.2376540252296166,0.0061349184123273065,2.161049963276476,0.04721176234652069,4.931190995568388,0.08343953050869347,0.44721359549995804,full,24.0,7,51.0,102.0,5.0
airfoil,std,pilot,4,,3,20.0,,,0.01751531540116523,1.147513776911785,0.004747666340507446,1.9474408976973103,0.043525721973668816,5.095029923448164,0.08211942583156089,0.547722557505166,full,20.0,8,61.0,122.0,5.0
airfoil,std,pilot,4,,3,16.0,,,0.033569890361669026,1.6648742897619584,0.005534557243441037,0.7103200195771779,0.021315078382787234,4.81795075745533,0.0747716408179381,0.44721359549995804,full,16.0,9,76.0,152.0,5.0
airfoil,std,pilot,4,,3,14.0,,,0.03551526491663148,1.6868689592505648,0.004672238720272481,0.5450078651977792,0.01775400481942059,4.910739474565438,0.0770432737984227,0.44721359549995804,full,14.0,10,86.0,172.0,5.0
airfoil,std,pilot,4,,3,12.0,,,0.047937920606714673,2.1881314006328303,0.0024773942989073064,0.4182319123966118,0.014906898894606193,4.655665404690349,0.07262890949623374,0.8944271909999159,full,12.0,11,101.0,202.0,5.0
airfoil,std,pilot,4,,3,10.0,,,0.034600995996391506,1.3335802951156388,0.0026138034394974884,1.9297783642656556,0.04406722111247938,3.3954259724764153,0.04549589823029517,0.8944271909999159,full,10.0,12,121.0,242.0,5.0
airfoil,std,pilot,4,,3,8.0,,,0.053414954104508305,2.272030285257408,0.001076064406796651,2.244134981837441,0.05212570501086524,3.835506293390262,0.05472421893733899,0.44721359549995804,full,8.0,13,151.0,302.0,5.0
airfoil,std,pilot,4,,3,6.0,,,0.018808690902354444,0.766523007578012,0.0011518904979819081,5.205471606422579,0.11027817321265104,6.777835575327629,0.12950730097977933,0.0,full,6.0,14,201.0,402.0,5.0
airfoil,std,pilot,4,,3,4.0,,,0.07639929324744872,4.043645274821014,0.0008599692941423178,5.577040603248657,0.12375254219445107,8.090730221039951,0.13851901623612964,0.0,full,4.0,15,301.0,602.0,5.0
airfoil,std,pilot,4,,3,2.0,,,0.0011834537844923752,0.8038433656199402,0.0047015315147925976,11.267336198884223,0.23615475614722506,10.544543350318392,0.2128243936829444,0.4472135954999579,full,2.0,16,601.0,1202.0,5.0
airfoil,best_by_mean_val_r2,pilot,4,,3,601.0,,,0.6639710700287188,15.950762794073276,0.02989802360534664,13.06385951506202,0.7251909077188434,14.272078152356135,0.700823808421155,10.2,full,601.0,1,2.4,4.8,5.0
