dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
california_housing,outer_3,streed_s,4,20,3,0.1,0.1,0.0,0.5796126835728578,5533054174.507779,599.7318060398102,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.1,0.01,0.0,0.5796126835728578,5533054174.507779,599.6778438091278,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.1,0.001,0.0,0.5796126835728578,5533054174.507779,599.6717648506165,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.1,0.0001,0.0,0.5796126835728578,5533054174.507779,599.6790742874146,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.1,1e-05,0.0,0.5796126835728578,5533054174.507779,599.6842844486237,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.08,0.1,0.0,0.5796126835728578,5533054174.507779,599.6851825714111,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.08,0.01,0.0,0.5796126835728578,5533054174.507779,599.6847960948944,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.08,0.001,0.0,0.5796126835728578,5533054174.507779,599.6868782043457,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.08,0.0001,0.0,0.5796126835728578,5533054174.507779,599.6860268115997,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.08,1e-05,0.0,0.5796126835728578,5533054174.507779,599.6844239234924,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.05,0.1,0.0,0.5796126835728578,5533054174.507779,599.6899909973145,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.05,0.01,0.0,0.5796126835728578,5533054174.507779,599.6865267753601,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.05,0.001,0.0,0.5796126835728578,5533054174.507779,599.68776512146,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.05,0.0001,0.0,0.5796126835728578,5533054174.507779,599.6889061927795,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.05,1e-05,0.0,0.5796126835728578,5533054174.507779,599.6889264583588,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.03,0.1,0.0,0.5796126835728578,5533054174.507779,599.6914322376251,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.03,0.01,0.0,0.5796126835728578,5533054174.507779,599.688807964325,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.03,0.001,0.0,0.5796126835728578,5533054174.507779,599.6899282932281,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.03,0.0001,0.0,0.5796126835728578,5533054174.507779,599.6830019950867,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.03,1e-05,0.0,0.5796126835728578,5533054174.507779,599.6962926387787,5531244980.171587,0.5798644915353637,5611727644.429012,0.5977280921374539,2
california_housing,outer_3,streed_s,4,20,3,0.01,0.1,0.0,0.6288513481031105,4885140945.638451,599.6945240497589,4901802826.265764,0.6276748850956386,5131245693.134637,0.6321710308343432,4
california_housing,outer_3,streed_s,4,20,3,0.01,0.01,0.0,0.6288513481031105,4885140945.638451,599.6895031929016,4901802826.265764,0.6276748850956386,5131245693.134637,0.6321710308343432,4
california_housing,outer_3,streed_s,4,20,3,0.01,0.001,0.0,0.6288513481031105,4885140945.638451,599.6867022514343,4901802826.265764,0.6276748850956386,5131245693.134637,0.6321710308343432,4
california_housing,outer_3,streed_s,4,20,3,0.01,0.0001,0.0,0.6288513481031105,4885140945.638451,599.7014894485474,4901802826.265764,0.6276748850956386,5131245693.134637,0.6321710308343432,4
california_housing,outer_3,streed_s,4,20,3,0.01,1e-05,0.0,0.6288513481031105,4885140945.638451,599.6868667602539,4901802826.265764,0.6276748850956386,5131245693.134637,0.6321710308343432,4
california_housing,outer_3,streed_s,4,20,3,0.008,0.1,0.0,0.6556209352674167,4532716033.692214,599.6823976039886,4553866391.098826,0.6541030132342878,4845087258.282514,0.6526840540658254,7
california_housing,outer_3,streed_s,4,20,3,0.008,0.01,0.0,0.6556209352674167,4532716033.692214,599.6952545642853,4553866391.098826,0.6541030132342878,4845087258.282514,0.6526840540658254,7
california_housing,outer_3,streed_s,4,20,3,0.008,0.001,0.0,0.6556209352674167,4532716033.692214,599.6808547973633,4553866391.098826,0.6541030132342878,4845087258.282514,0.6526840540658254,7
california_housing,outer_3,streed_s,4,20,3,0.008,0.0001,0.0,0.6556209352674167,4532716033.692214,599.6957125663757,4553866391.098826,0.6541030132342878,4845087258.282514,0.6526840540658254,7
california_housing,outer_3,streed_s,4,20,3,0.008,1e-05,0.0,0.6556209352674167,4532716033.692214,599.6942164897919,4553866391.098826,0.6541030132342878,4845087258.282514,0.6526840540658254,7
california_housing,outer_3,streed_s,4,20,3,0.005,0.1,0.0,0.6593053137981304,4483812894.365727,599.6975531578064,4553866391.098826,0.6541030132342878,4845087258.282514,0.6526840540658254,7
california_housing,outer_3,streed_s,4,20,3,0.005,0.01,0.0,0.6593053137981304,4483812894.365727,599.6914165019989,4553866391.098826,0.6541030132342878,4845087258.282514,0.6526840540658254,7
california_housing,outer_3,streed_s,4,20,3,0.005,0.001,0.0,0.6593053137981304,4483812894.365727,599.6905839443207,4553866391.098826,0.6541030132342878,4845087258.282514,0.6526840540658254,7
california_housing,outer_3,streed_s,4,20,3,0.005,0.0001,0.0,0.6593053137981304,4483812894.365727,599.6811213493347,4553866391.098826,0.6541030132342878,4845087258.282514,0.6526840540658254,7
california_housing,outer_3,streed_s,4,20,3,0.005,1e-05,0.0,0.6593053137981304,4483812894.365727,599.6943581104279,4553866391.098826,0.6541030132342878,4845087258.282514,0.6526840540658254,7
california_housing,outer_3,streed_s,4,20,3,0.003,0.1,0.0,0.6593053137981304,4483812894.365727,599.6889188289642,4489119250.737073,0.6590209969495331,4761260133.300308,0.658693129992862,8
california_housing,outer_3,streed_s,4,20,3,0.003,0.01,0.0,0.6593053137981304,4483812894.365727,599.6835551261902,4489119250.737073,0.6590209969495331,4761260133.300308,0.658693129992862,8
california_housing,outer_3,streed_s,4,20,3,0.003,0.001,0.0,0.6597091897962463,4478554935.964454,599.6813459396362,4489119250.737073,0.6590209969495331,4761260133.300308,0.658693129992862,8
california_housing,outer_3,streed_s,4,20,3,0.003,0.0001,0.0,0.6597091897962463,4478554935.964454,599.6885797977448,4489119250.737073,0.6590209969495331,4761260133.300308,0.658693129992862,8
california_housing,outer_3,streed_s,4,20,3,0.003,1e-05,0.0,0.6597091897962463,4478554935.964454,599.6949422359467,4489119250.737073,0.6590209969495331,4761260133.300308,0.658693129992862,8
california_housing,outer_3,streed_s,4,20,3,0.001,0.1,0.0,0.6597091897962463,4478554935.964454,599.6907160282135,4489119250.737073,0.6590209969495331,4761260133.300308,0.658693129992862,8
california_housing,outer_3,streed_s,4,20,3,0.001,0.01,0.0,0.6597091897962463,4478554935.964454,599.6840541362762,4489119250.737073,0.6590209969495331,4761260133.300308,0.658693129992862,8
california_housing,outer_3,streed_s,4,20,3,0.001,0.001,0.0,0.6597091897962463,4478554935.964454,599.6940214633942,4489119250.737073,0.6590209969495331,4761260133.300308,0.658693129992862,8
california_housing,outer_3,streed_s,4,20,3,0.001,0.0001,0.0,0.6593053137981304,4483812894.365727,599.6951107978821,4489119250.737073,0.6590209969495331,4761260133.300308,0.658693129992862,8
