dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
real_estate,outer_0,pilot,4,331.0,3,331.0,,,0.5898990296281275,70.03812936505089,0.0336310863494873,37.82496463815552,0.7818144120133854,91.76022150088096,0.5860922228319703,5.0,full,331.0,0,1.0,2.0,
real_estate,outer_0,pilot,4,331.0,3,165.0,,,0.5987979397127935,68.42480018864529,0.0331666469573974,37.82496463815552,0.7818144120133854,91.76022150088096,0.5860922228319703,5.0,full,165.0,1,3.0,6.0,
real_estate,outer_0,pilot,4,331.0,3,82.0,,,0.6013195670878142,68.02959850361493,0.0317809581756591,37.82496463815552,0.7818144120133854,91.76022150088096,0.5860922228319703,5.0,full,82.0,2,5.0,10.0,
real_estate,outer_0,pilot,4,331.0,3,64.0,,,0.5985937351440732,68.4568041200939,0.0311825275421142,38.070762965453206,0.780396574532753,91.86801822454368,0.585605978340104,5.0,full,64.0,3,6.0,12.0,
real_estate,outer_0,pilot,4,331.0,3,32.0,,,0.5923559794682698,69.57378157856901,0.0275137424468994,46.14459075877552,0.7338243468719844,88.148288518551,0.6023847636251694,4.0,full,32.0,4,11.0,22.0,
real_estate,outer_0,pilot,4,331.0,3,24.0,,,0.5933014614335393,69.42357313734784,0.0270571708679199,46.80963173751218,0.7299881937289756,87.25805599711447,0.6064003834447765,4.0,full,24.0,5,14.0,28.0,
real_estate,outer_0,pilot,4,331.0,3,20.0,,,0.6133753169866303,65.87763903384528,0.0268952846527099,46.80963173751218,0.7299881937289756,87.25805599711447,0.6064003834447765,4.0,full,20.0,6,17.0,34.0,
real_estate,outer_0,pilot,4,331.0,3,16.0,,,0.6112899284351104,66.24601123640154,0.026437759399414,46.48974303385827,0.7318334064228853,93.93784726802406,0.5762694889061004,4.0,full,16.0,7,21.0,42.0,
real_estate,outer_0,pilot,4,331.0,3,14.0,,,0.6448213167656982,60.99792342330079,0.0261282920837402,46.48974303385827,0.7318334064228853,93.93784726802406,0.5762694889061004,4.0,full,14.0,8,24.0,48.0,
real_estate,outer_0,pilot,4,331.0,3,12.0,,,0.6423695144846616,61.44841109233954,0.02451753616333,47.61874444330935,0.7253209922351846,89.5842608351178,0.5959074458952934,4.0,full,12.0,9,28.0,56.0,
real_estate,outer_0,pilot,4,331.0,3,10.0,,,0.6389214054600276,62.0633817984687,0.0205283164978027,49.05397841333445,0.7170421380275482,91.86936832409314,0.5855998883732934,4.0,full,10.0,10,34.0,68.0,
real_estate,outer_0,pilot,4,331.0,3,8.0,,,0.6560846940565576,59.2918360297657,0.0190372467041015,50.45253488932021,0.7089748504579617,93.15307719137492,0.5798093935913863,4.0,full,8.0,11,42.0,84.0,
real_estate,outer_0,pilot,4,331.0,3,6.0,,,0.6402609733753418,62.11370475037641,0.015805959701538,53.49894143294508,0.6914022761191461,99.2753211157358,0.5521934579216106,3.0,full,6.0,12,56.0,112.0,
real_estate,outer_0,pilot,4,331.0,3,4.0,,,0.5402594404608313,79.36036442794465,0.0114398002624511,57.88079110094283,0.6661264706973313,95.76451750107957,0.5680298290249858,3.0,full,4.0,13,83.0,166.0,
real_estate,outer_0,pilot,4,331.0,3,2.0,,,-0.0139438101624456,174.70850540266431,0.0058412551879882,79.24093789072705,0.5429148238024056,116.67112376685375,0.473725273237588,2.0,full,2.0,14,165.0,330.0,
real_estate,outer_1,pilot,4,331.0,3,331.0,,,0.6613289569210247,62.11370567164868,0.0355305671691894,51.62703934274485,0.7133683437362607,71.98208104920568,0.6391539774307412,8.0,full,331.0,0,1.0,2.0,
real_estate,outer_1,pilot,4,331.0,3,165.0,,,0.6613289569210247,62.11370567164868,0.0333912372589111,51.62703934274485,0.7133683437362607,71.98208104920568,0.6391539774307412,8.0,full,165.0,1,3.0,6.0,
