dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_h,outer_4,cart,5,0.1,3,20,20,quantile,1,0.982513380685962,1.8027803116959893,0.0015223026275634766,1.4008959181223288,0.9864266312142904,1.5808831072913865,0.9834415408850105,20
energe_h,outer_4,cart,5,0.08,3,20,20,quantile,1,0.9834899664635298,1.6996208849061345,0.0011124610900878906,1.3195992502259022,0.9872143197499859,1.5264097962855794,0.9840121043181875,21
energe_h,outer_4,cart,5,0.05,3,20,20,quantile,1,0.984594616641714,1.5865626858135693,0.0010123252868652344,1.088154057315811,0.9894568068016,1.2517999426499906,0.9868884182044109,25
energe_h,outer_4,cart,5,0.03,3,20,20,quantile,1,0.985715674277901,1.461574020022991,0.0009815692901611328,0.9994930642037967,0.9903158487481492,1.16381625137384,0.9878099754960681,27
energe_h,outer_4,cart,5,0.01,3,20,20,quantile,1,0.9860256014820886,1.4300529957835186,0.0009932518005371094,0.9684312312981527,0.9906168088035925,1.1419452389053537,0.9880390564851004,29
energe_h,outer_4,cart,5,0.008,3,20,20,quantile,1,0.9860914308995695,1.422929791127795,0.0009124279022216797,0.9592007434932744,0.9907062435813135,1.1141677879249616,0.9883300025925362,30
energe_h,outer_4,cart,5,0.005,3,20,20,quantile,1,0.9861471052450458,1.4172269360163785,0.0009887218475341797,0.9516437765794294,0.9907794635097151,1.1071648859603187,0.9884033522698988,31
energe_h,outer_4,cart,5,0.003,3,20,20,quantile,1,0.9861519305326,1.4167244726017447,0.0010001659393310547,0.9485020796855376,0.990809903608799,1.1049650466732999,0.988426393789367,32
energe_h,outer_4,cart,5,0.001,3,20,20,quantile,1,0.9861880598653815,1.4131088636925304,0.0009050369262695312,0.9485020796855376,0.990809903608799,1.1049650466732999,0.988426393789367,32
energe_h,outer_4,cart,5,0.0005,3,20,20,quantile,1,0.9861880598653815,1.4131088636925304,0.0009958744049072266,0.9485020796855376,0.990809903608799,1.1049650466732999,0.988426393789367,32
energe_h,outer_4,cart,5,0.0001,3,20,20,quantile,1,0.9861880598653815,1.4131088636925304,0.0009512901306152344,0.9485020796855376,0.990809903608799,1.1049650466732999,0.988426393789367,32
