dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
insurance,outer_0,streed,5,0.1,3,20,20,0.7575227794076866,35397622.98321379,0.005574703216552734,33930441.62975847,0.7669238897113748,37751935.961168975,0.7486233555221582,3
insurance,outer_0,streed,5,0.08,3,20,20,0.7575227794076866,35397622.98321379,0.0057032108306884766,33930441.62975847,0.7669238897113748,37751935.961168975,0.7486233555221582,3
insurance,outer_0,streed,5,0.05,3,20,20,0.8110082217738501,27646031.93885507,0.0063037872314453125,25620814.775827706,0.8240046529445139,24961502.93354495,0.8337902762122602,4
insurance,outer_0,streed,5,0.03,3,20,20,0.8110082217738501,27646031.93885507,0.02544713020324707,25620814.775827706,0.8240046529445139,24961502.93354495,0.8337902762122602,4
insurance,outer_0,streed,5,0.01,3,20,20,0.8261394810725973,25379842.58379349,7.448207855224609,23926552.935117867,0.8356429323383416,25084644.674076594,0.8329703193877455,5
insurance,outer_0,streed,5,0.008,3,20,20,0.8281564922264208,25104108.11982809,8.684466123580933,23926552.935117867,0.8356429323383416,25084644.674076594,0.8329703193877455,5
insurance,outer_0,streed,5,0.005,3,20,20,0.8389565470139466,23542560.45241637,10.627632856369019,21073572.779706284,0.8552407178493552,23034100.660142317,0.8466241588651994,8
insurance,outer_0,streed,5,0.003,3,20,20,0.8237866869255597,25608826.299576014,12.251432657241821,21073572.779706284,0.8552407178493552,23034100.660142317,0.8466241588651994,8
insurance,outer_0,streed,5,0.001,3,20,20,0.7811422871243335,31770987.887899276,13.211044788360596,17544963.563937,0.8794795568162724,24370482.70909674,0.8377256685850685,24
insurance,outer_0,streed,5,0.0005,3,20,20,0.7884880218542354,30681921.32693626,13.046216249465942,16638934.392910128,0.8857032823219777,29757917.4613972,0.8018526666873754,32
insurance,outer_0,streed,5,0.0001,3,20,20,0.7895797775443425,30517878.47921669,13.329596757888794,16638934.392910128,0.8857032823219777,29757917.4613972,0.8018526666873754,32
