dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
temperature_max,outer_4,streed,5,0.1,3,20,20,0.5669345046943776,4.13354365773427,0.3380405902862549,4.046904810408304,0.5762886503670982,4.257458890092299,0.5886984028472129,3
temperature_max,outer_4,streed,5,0.08,3,20,20,0.5669345046943776,4.13354365773427,8.132970333099365,4.046904810408304,0.5762886503670982,4.257458890092299,0.5886984028472129,3
temperature_max,outer_4,streed,5,0.05,3,20,20,0.5669345046943776,4.13354365773427,599.6875510215759,4.046904810408304,0.5762886503670982,4.257458890092299,0.5886984028472129,3
temperature_max,outer_4,streed,5,0.03,3,20,20,0.6550072688924992,3.294239511038377,599.6201863288879,3.258681774199701,0.6588156832799368,3.4152596099366543,0.6700609991731716,5
temperature_max,outer_4,streed,5,0.01,3,20,20,0.6770972567916247,3.083990983575733,599.6889839172363,3.0085690632035282,0.6850025098304333,3.0604580489172055,0.7043374190956756,7
temperature_max,outer_4,streed,5,0.008,3,20,20,0.6905289639954163,2.954959365820803,599.7088186740875,2.924962839228755,0.693756090074513,2.9901221420215456,0.7111323809708676,8
temperature_max,outer_4,streed,5,0.005,3,20,20,0.7173650722077762,2.6991062713671106,599.7205805778503,2.6164717459021496,0.7260551392557459,2.860352950631314,0.7236690318365372,13
temperature_max,outer_4,streed,5,0.003,3,20,20,0.7142749018236668,2.7298225132803906,599.7285788059235,2.5580264990969837,0.7321743626038598,2.772029089533645,0.7322017613528954,15
temperature_max,outer_4,streed,5,0.001,3,20,20,0.7173128969786017,2.701605435577701,599.7178797721863,2.530600750023921,0.7350458413509144,2.7456175715685656,0.7347533067236673,16
temperature_max,outer_4,streed,5,0.0005,3,20,20,0.7173128969786017,2.701605435577701,599.7174708843231,2.530600750023921,0.7350458413509144,2.7456175715685656,0.7347533067236673,16
temperature_max,outer_4,streed,5,0.0001,3,20,20,0.7173128969786017,2.701605435577701,599.7386667728424,2.530600750023921,0.7350458413509144,2.7456175715685656,0.7347533067236673,16
