dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_h,outer_4,streed,5,0.1,3,20,20,0.7887827015628366,21.75139584176199,0.0029816627502441406,21.46060722956448,0.7920668248626394,20.39836438515544,0.7863437966245543,2
energe_h,outer_4,streed,5,0.08,3,20,20,0.8763120184378649,12.69583589268673,0.002989053726196289,12.632903381319743,0.8775990034586444,12.759238806204907,0.8663573966117469,3
energe_h,outer_4,streed,5,0.05,3,20,20,0.8763120184378649,12.69583589268673,0.0031287670135498047,12.632903381319743,0.8775990034586444,12.759238806204907,0.8663573966117469,3
energe_h,outer_4,streed,5,0.03,3,20,20,0.8877044834137044,11.470190201873857,0.003368377685546875,12.632903381319743,0.8775990034586444,12.759238806204907,0.8663573966117469,3
energe_h,outer_4,streed,5,0.01,3,20,20,0.925750791924188,7.6533687088536935,0.0498960018157959,5.781247142180311,0.9439851323092436,6.375403686387374,0.9332228544946171,7
energe_h,outer_4,streed,5,0.008,3,20,20,0.9452367869857436,5.612146687626592,0.06345272064208984,5.781247142180311,0.9439851323092436,6.375403686387374,0.9332228544946171,7
energe_h,outer_4,streed,5,0.005,3,20,20,0.9517168012118619,4.952798702724459,0.18645882606506348,4.216101258544236,0.9591499293560523,4.662689904762336,0.9511621322299,9
energe_h,outer_4,streed,5,0.003,3,20,20,0.9676724886413574,3.3086989358211203,0.33192873001098633,2.6329707276130634,0.9744889807832608,2.6303591365907084,0.9724491368020238,13
energe_h,outer_4,streed,5,0.001,3,20,20,0.9861617983774984,1.4153464629684027,0.43362855911254883,1.3286042744510527,0.9871270695030896,1.1884724200462764,0.9875517222710118,18
energe_h,outer_4,streed,5,0.0005,3,20,20,0.9928741446286793,0.7354567324665778,0.4040818214416504,0.5893629646484364,0.9942896251146662,0.662883161337437,0.9930568403986382,26
energe_h,outer_4,streed,5,0.0001,3,20,20,0.9957555614041009,0.4374683976888412,0.24956679344177246,0.30867296834114777,0.9970092481680654,0.3860603632460318,0.9959563330702672,32
