dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_c,outer_1,streed,5,0.1,3,20,20,0.8110926620813949,17.023936898546612,0.0028400421142578125,16.979217830792575,0.8113273785252156,21.36269037562941,0.7666211824831177,2
energe_c,outer_1,streed,5,0.08,3,20,20,0.8110926620813949,17.023936898546612,0.003081798553466797,16.979217830792575,0.8113273785252156,21.36269037562941,0.7666211824831177,2
energe_c,outer_1,streed,5,0.05,3,20,20,0.8793156903663775,10.831274611525954,0.0032622814178466797,10.71376761907469,0.8809488963091933,12.424665307470029,0.8642655186910205,3
energe_c,outer_1,streed,5,0.03,3,20,20,0.8793156903663775,10.831274611525954,0.0034818649291992188,10.71376761907469,0.8809488963091933,12.424665307470029,0.8642655186910205,3
energe_c,outer_1,streed,5,0.01,3,20,20,0.9026782202183122,8.705480601292903,0.15974164009094238,9.033380290985246,0.8996213160545052,10.587285890393703,0.8843381513111287,4
energe_c,outer_1,streed,5,0.008,3,20,20,0.9131995557765747,7.781819322640543,0.2725069522857666,6.6182071138463385,0.9264586568076223,7.857852428633498,0.9141561163050552,7
energe_c,outer_1,streed,5,0.005,3,20,20,0.9396761835984065,5.439382079248856,0.5174713134765625,4.96252031612232,0.944856604909876,5.238262254868509,0.9427740874679736,10
energe_c,outer_1,streed,5,0.003,3,20,20,0.9387730397305541,5.521174861781084,0.6969711780548096,4.3853220725870985,0.9512704165944715,4.929912235862424,0.9461426876560399,12
energe_c,outer_1,streed,5,0.001,3,20,20,0.9541034791442566,4.103224508221616,0.7690188884735107,2.5813028546164056,0.9713166306449296,3.6701168459702447,0.9599054466174142,24
energe_c,outer_1,streed,5,0.0005,3,20,20,0.9552933165848984,3.9997139873678136,0.7293622493743896,2.071605040769088,0.9769803793321122,3.59371912706469,0.9607400610309389,30
energe_c,outer_1,streed,5,0.0001,3,20,20,0.9548068609677407,4.034281526572037,0.715735673904419,2.0105901722934107,0.977658374944099,3.3574955941521902,0.9633207083095079,32
